Timestamp;Counter;Time;GazeX;GazeY;GazeValid;LeftEyeX;LeftEyeY;LeftPupilDiameter;LeftEyeValid;RightEyeX;RightEyeY;RightPupilDiameter;RightEyeValid;FixationX;FixationY;FixationDuration;FixationID;FixationValid;LeftEye3DX;LeftEye3DY;LeftEye3DZ;RightEye3DX;RightEye3DY;RightEye3DZ;CursorX;CursorY;CursorState;CurrentAOI;EyeDistance;GazeVelocity;BlinkDetected;MovementType;DataQuality
2025-08-01T11:53:24.064483;403925;6594.071290;0.641370;0.052400;1;0.588340;0.071160;10.602590;1;0.694410;0.033650;12.272600;1;0.644180;0.050930;0.164060;2587;1;-0.058070;0.051190;0.623280;0.000000;0.000000;0.000000;0.866670;0.101850;3;top_center;0.112507;61.071081;0;saccade;0.667
2025-08-01T11:53:24.080039;403926;6594.087890;0.640170;0.066200;1;0.589210;0.085030;10.594000;1;0.691130;0.047370;12.198110;1;0.643840;0.052200;0.180660;2587;1;-0.054140;0.047680;0.580520;0.000000;0.000000;0.000000;0.866670;0.101850;0;top_center;0.108655;25.033872;0;saccade;0.667
2025-08-01T11:53:24.096044;403927;6594.104000;0.626340;0.073950;1;0.583490;0.080510;10.674890;1;0.669180;0.067400;12.206900;1;0.642500;0.053880;0.196780;2587;1;-0.054140;0.047680;0.580520;0.000000;0.000000;0.000000;0.866670;0.101850;0;top_center;0.086687;29.522225;0;saccade;0.667
2025-08-01T11:53:24.111793;403928;6594.120610;0.641590;0.100480;1;0.597040;0.148880;10.627780;1;0.686140;0.052070;12.074440;1;0.642430;0.057200;0.213380;2587;1;-0.054140;0.047680;0.580520;0.000000;0.000000;0.000000;0.866670;0.101850;0;top_center;0.131571;55.269192;0;saccade;0.667
2025-08-01T11:53:24.128181;403929;6594.137210;0.643130;0.093970;1;0.597040;0.148880;10.669900;1;0.689210;0.039070;12.216450;1;0.642480;0.059660;0.229980;2587;1;-0.057290;0.050400;0.613690;0.015140;0.046530;0.611960;0.866670;0.101850;0;top_center;0.143365;12.089767;0;saccade;0.667
2025-08-01T11:53:24.143712;403930;6594.153320;0.648350;0.060800;1;0.618260;0.107220;10.474090;1;0.678440;0.014380;11.987670;1;0.642850;0.059730;0.246090;2587;1;-0.057290;0.050400;0.613690;0.015140;0.046530;0.611960;0.866670;0.101850;0;top_center;0.110639;62.529286;0;saccade;0.667
2025-08-01T11:53:24.158044;403931;6594.169920;0.670610;0.027570;1;0.620320;0.070810;10.538480;1;0.720890;-0.015670;12.385540;1;0.644480;0.057840;0.262700;2587;1;-0.057290;0.050400;0.613690;0.015140;0.046530;0.611960;0.866670;0.101850;0;top_right;0.122997;72.283294;0;saccade;0.667
2025-08-01T11:53:24.174119;403932;6594.186040;0.671940;0.014570;1;0.619740;0.057820;10.839710;1;0.724140;-0.028670;12.051790;1;0.646000;0.055430;0.278810;2587;1;-0.054850;0.048200;0.586900;0.015140;0.046530;0.611960;0.866670;0.101850;0;top_right;0.119342;24.319834;0;saccade;0.667
2025-08-01T11:53:24.189596;403933;6594.203120;0.670100;0.010730;1;0.614800;0.059060;10.559140;1;0.725400;-0.037600;11.972760;1;0.647270;0.053080;0.295900;2587;1;-0.054850;0.048200;0.586900;0.015140;0.046530;0.611960;0.866670;0.101850;0;top_right;0.125381;7.479054;0;saccade;0.667
2025-08-01T11:53:24.206679;403934;6594.219730;0.650580;0.030430;1;0.612900;0.075880;11.069300;1;0.688270;-0.015010;12.031920;1;0.647440;0.051950;0.312500;2587;1;-0.054850;0.048200;0.586900;0.015140;0.046530;0.611960;0.866670;0.101850;0;top_center;0.106951;50.089741;0;saccade;0.667
