Timestamp;Counter;Time;GazeX;GazeY;GazeValid;LeftEyeX;LeftEyeY;LeftPupilDiameter;LeftEyeValid;RightEyeX;RightEyeY;RightPupilDiameter;RightEyeValid;FixationX;FixationY;FixationDuration;FixationID;FixationValid;LeftEye3DX;LeftEye3DY;LeftEye3DZ;RightEye3DX;RightEye3DY;RightEye3DZ;CursorX;CursorY;CursorState;CurrentAOI;EyeDistance;GazeVelocity;BlinkDetected;MovementType;DataQuality
2025-08-07T10:43:37.157403;14774;244.134720;0.373300;0.246190;1;0.380640;0.285140;10.530040;1;0.365950;0.207240;10.798840;1;0.359350;0.258420;0.230120;264;1;-0.006600;0.012850;0.554840;0.065450;0.015410;0.601990;0.886980;0.109260;3;top_center;0.079273;34.328506;0;saccade;0.667
2025-08-07T10:43:37.158409;14775;244.151030;0.373300;0.246190;1;0.380640;0.285140;10.222710;1;0.365950;0.207240;10.792560;1;0.360220;0.257660;0.246430;264;1;-0.006900;0.013220;0.570700;0.066470;0.015730;0.612420;0.886980;0.109260;0;top_center;0.079273;0.000000;0;fixation;0.667
2025-08-07T10:43:37.171423;14776;244.167600;0.372380;0.253680;1;0.365200;0.297790;10.057790;1;0.379560;0.209560;10.440630;1;0.360940;0.257420;0.263000;264;1;-0.006900;0.013220;0.570700;0.066470;0.015730;0.612420;0.886980;0.109260;0;top_center;0.089391;13.662566;0;saccade;0.667
2025-08-07T10:43:37.189412;14777;244.184310;0.367280;0.252820;1;0.367020;0.303710;10.181860;1;0.367530;0.201930;10.538270;1;0.361290;0.257170;0.279710;264;1;-0.006900;0.013220;0.570700;0.066470;0.015730;0.612420;0.886980;0.109260;0;top_center;0.101781;9.285461;0;saccade;0.667
2025-08-07T10:43:37.223729;14778;244.200640;0.367280;0.252820;1;0.367020;0.303710;10.332280;1;0.367530;0.201930;10.350370;1;0.361610;0.256940;0.296040;264;1;-0.007310;0.013670;0.595070;0.064640;0.015320;0.596520;0.886980;0.109260;0;top_center;0.101781;0.000000;0;fixation;0.667
2025-08-07T10:43:37.224716;14779;244.217390;0.360640;0.251950;1;0.363530;0.300080;10.049290;1;0.357760;0.203820;10.256570;1;0.361560;0.256690;0.312790;264;1;-0.007310;0.013670;0.595070;0.064640;0.015320;0.596520;0.886980;0.109260;0;top_center;0.096433;11.994184;0;saccade;0.667
2025-08-07T10:43:37.236273;14780;244.233250;0.365560;0.277160;1;0.374060;0.314390;10.049290;1;0.357060;0.239940;10.370370;1;0.361750;0.257670;0.328640;264;1;-0.007310;0.013670;0.595070;0.064640;0.015320;0.596520;0.886980;0.109260;0;top_center;0.076366;48.585641;0;saccade;0.667
2025-08-07T10:43:37.250659;14781;244.249540;0.364190;0.266280;1;0.371550;0.304260;10.068280;1;0.356830;0.228290;10.370370;1;0.361860;0.258060;0.344940;264;1;-0.007640;0.014180;0.617160;0.064640;0.015320;0.596520;0.886980;0.109260;0;top_center;0.077383;20.195056;0;saccade;0.667
2025-08-07T10:43:37.267566;14782;244.266050;0.358010;0.233940;1;0.384300;0.279320;9.800300;1;0.331720;0.188560;9.807520;1;0.361690;0.257010;0.361450;264;1;-0.007640;0.014180;0.617160;0.064640;0.015320;0.596520;0.886980;0.109260;0;top_center;0.104891;59.827719;1;saccade;0.667
2025-08-07T10:43:37.284641;14783;244.282460;0.368840;0.226260;1;0.371600;0.282470;9.804750;1;0.366070;0.170050;10.184300;1;0.361990;0.255730;0.377850;264;1;-0.007640;0.014180;0.617160;0.064640;0.015320;0.596520;0.886980;0.109260;0;top_center;0.112556;24.271883;0;saccade;0.667
2025-08-07T10:43:37.302137;14784;244.298980;0.368840;0.226260;1;0.371600;0.282470;9.804210;1;0.366070;0.170050;9.913020;1;0.362260;0.254550;0.394380;264;1;-0.007320;0.013490;0.587400;0.065940;0.015720;0.609630;0.886980;0.109260;0;top_center;0.112556;0.000000;1;fixation;0.667
2025-08-07T10:43:37.317309;14785;244.315410;0.374060;0.244620;1;0.357770;0.290100;9.837430;1;0.390350;0.199140;9.297710;1;0.362720;0.254170;0.410810;264;1;-0.007320;0.013490;0.587400;0.065940;0.015720;0.609630;0.886980;0.109260;0;top_center;0.096619;34.852660;1;saccade;0.667
2025-08-07T10:43:37.333647;14786;244.331730;0.377200;0.237770;1;0.362740;0.290050;9.793280;1;0.391660;0.185490;10.003690;1;0.363250;0.253560;0.427120;264;1;-0.007320;0.013490;0.587400;0.065940;0.015720;0.609630;0.886980;0.109260;0;top_center;0.108486;13.851820;0;saccade;0.667
2025-08-07T10:43:37.351692;14787;244.348190;0.379410;0.264110;1;0.367530;0.309020;9.531240;1;0.391300;0.219190;9.764480;1;0.363830;0.253940;0.443590;264;1;-0.007080;0.012940;0.563480;0.063720;0.015200;0.589590;0.886980;0.109260;0;top_center;0.092922;48.175972;1;saccade;0.667
2025-08-07T10:43:37.365716;14788;244.364590;0.380460;0.285910;1;0.368920;0.333890;9.386130;1;0.392010;0.237920;9.226360;1;0.364400;0.255040;0.459990;264;1;-0.007080;0.012940;0.563480;0.063720;0.015200;0.589590;0.886980;0.109260;0;top_center;0.098709;39.924278;1;saccade;0.667
2025-08-07T10:43:37.386750;14789;244.381350;0.384140;0.291990;1;0.374210;0.337210;9.256640;1;0.394060;0.246770;9.832230;1;0.365060;0.256270;0.476750;264;1;-0.007080;0.012940;0.563480;0.063720;0.015200;0.589590;0.886980;0.109260;0;top_center;0.092593;12.721279;1;saccade;0.667
2025-08-07T10:43:37.401796;14790;244.397580;0.385290;0.302540;1;0.376680;0.346900;9.708400;1;0.393900;0.258180;9.655940;1;0.365710;0.257760;0.492980;264;1;-0.007430;0.013540;0.587230;0.063720;0.015200;0.589590;0.886980;0.109260;0;top_center;0.090376;19.616437;1;saccade;0.667
2025-08-07T10:43:37.415846;14791;244.413940;0.378470;0.286630;1;0.378180;0.345440;9.274530;1;0.378770;0.227830;8.966620;1;0.366110;0.258660;0.509340;264;1;-0.007430;0.013540;0.587230;0.063720;0.015200;0.589590;0.886980;0.109260;0;top_center;0.117611;31.742287;1;saccade;0.667
2025-08-07T10:43:37.435368;14792;244.430190;0.369910;0.268290;1;0.373240;0.315700;9.218590;1;0.366580;0.220890;9.477530;1;0.366230;0.258960;0.525590;264;1;-0.007430;0.013540;0.587230;0.063720;0.015200;0.589590;0.886980;0.109260;0;top_center;0.095044;37.364859;1;saccade;0.667
2025-08-07T10:43:37.447773;14793;244.446880;0.367340;0.246900;1;0.368340;0.296010;9.232990;1;0.366330;0.197780;9.448260;1;0.366260;0.258600;0.542280;264;1;-0.007700;0.014050;0.604130;0.063720;0.015260;0.589590;0.886980;0.109260;0;top_center;0.098251;38.724696;1;saccade;0.667
2025-08-07T10:43:37.465431;14794;244.463230;0.376190;0.235470;1;0.396980;0.253840;9.126280;1;0.355400;0.217100;8.753780;1;0.366540;0.257940;0.558620;264;1;-0.007700;0.014050;0.604130;0.063720;0.015260;0.589590;0.886980;0.109260;0;top_center;0.055486;26.524229;1;saccade;0.667
2025-08-07T10:43:37.480444;14795;244.479630;0.369980;0.301650;1;0.373560;0.359350;9.370450;1;0.366410;0.243960;9.231760;1;0.366640;0.259150;0.575030;264;1;-0.007700;0.014050;0.604130;0.063720;0.015260;0.589590;0.886980;0.109260;0;top_center;0.115611;121.592779;1;saccade;0.667
2025-08-07T10:43:37.499984;14796;244.496170;0.369980;0.301650;1;0.373560;0.359350;9.013300;1;0.366410;0.243960;8.113800;1;0.366730;0.260300;0.591570;264;1;-0.007060;0.013620;0.583520;0.062560;0.014900;0.575900;0.886980;0.109260;0;top_center;0.115611;0.000000;1;fixation;0.667
2025-08-07T10:43:37.514054;14797;244.512370;0.561840;0.148310;1;0.514150;0.203240;8.077350;1;0.609540;0.093380;8.363530;1;0.371870;0.257360;0.607770;264;1;-0.007060;0.013620;0.583520;0.062560;0.014900;0.575900;0.886980;0.109260;0;top_center;0.145494;454.830103;1;saccade;0.667
2025-08-07T10:43:37.532093;14798;244.528990;0.562250;0.109610;1;0.535040;0.175920;8.344340;1;0.589460;0.043290;7.419820;1;0.407110;0.253590;0.607770;264;0;-0.007060;0.013620;0.583520;0.062560;0.014900;0.575900;0.886980;0.109260;0;top_center;0.143361;69.859516;1;saccade;0.667
2025-08-07T10:43:37.546588;14799;244.545440;0.561350;0.115220;1;0.535040;0.175920;9.260470;1;0.587660;0.054520;9.469250;1;0.484230;0.184400;0.607770;264;0;-0.006850;0.014380;0.608640;0.061460;0.014530;0.561460;0.886980;0.109260;0;top_center;0.132313;10.361825;1;saccade;0.667
2025-08-07T10:43:37.564609;14800;244.562100;0.581300;0.115580;1;0.552430;0.173870;9.022550;1;0.610170;0.057290;8.857120;1;0.516590;0.161460;0.607770;264;0;-0.006850;0.014380;0.608640;0.061460;0.014530;0.561460;0.886980;0.109260;0;top_center;0.130095;35.930218;1;saccade;0.667
2025-08-07T10:43:37.582148;14801;244.578400;0.588900;0.119810;1;0.546620;0.164980;9.288270;1;0.631170;0.074640;9.619510;1;0.577180;0.116870;0.607770;264;0;-0.006850;0.014380;0.608640;0.061460;0.014530;0.561460;0.886980;0.109260;0;top_center;0.123734;16.008345;1;saccade;0.667
2025-08-07T10:43:37.597673;14802;244.594710;0.588290;0.130480;1;0.547580;0.175320;9.338200;1;0.629000;0.085650;9.421940;1;0.582740;0.123680;0.607770;264;0;-0.006460;0.013680;0.578950;0.061460;0.014530;0.561460;0.886980;0.109260;0;top_center;0.121119;19.658043;1;saccade;0.667
2025-08-07T10:43:37.615893;14803;244.611180;0.588230;0.121710;1;0.542420;0.141310;8.868280;1;0.634030;0.102120;9.209620;1;0.584570;0.123020;0.607770;264;0;-0.006460;0.013680;0.578950;0.061460;0.014530;0.561460;0.886980;0.109260;0;top_center;0.099641;15.974873;1;saccade;0.667
2025-08-07T10:43:37.634463;14804;244.627940;0.567350;0.160660;1;0.542990;0.198340;9.121840;1;0.591700;0.122990;9.339870;1;0.580260;0.132430;0.049550;265;1;-0.006460;0.013680;0.578950;0.061460;0.014530;0.561460;0.886980;0.109260;0;top_center;0.089723;79.105542;1;saccade;0.667
