Timestamp;Counter;Time;GazeX;GazeY;GazeValid;LeftEyeX;LeftEyeY;LeftPupilDiameter;LeftEyeValid;RightEyeX;RightEyeY;RightPupilDiameter;RightEyeValid;FixationX;FixationY;FixationDuration;FixationID;FixationValid;LeftEye3DX;LeftEye3DY;LeftEye3DZ;RightEye3DX;RightEye3DY;RightEye3DZ;CursorX;CursorY;CursorState;CurrentAOI;EyeDistance;GazeVelocity;BlinkDetected;MovementType;DataQuality
2025-08-01T11:46:35.069393;379126;6185.082030;0.638870;0.067820;1;0.582030;0.098160;10.311990;1;0.695710;0.037480;11.673410;1;0.637690;0.035590;0.116210;2022;1;-0.097630;0.021180;0.821350;-0.006330;0.005470;0.608030;0.886460;0.095370;3;top_center;0.128861;43.132097;0;saccade;0.667
2025-08-01T11:46:35.085906;379127;6185.097170;0.654450;0.037700;1;0.585120;0.068730;10.549260;1;0.723780;0.006660;12.031950;1;0.639550;0.035820;0.131350;2022;1;-0.097630;0.021180;0.821350;-0.006330;0.005470;0.608030;0.886460;0.095370;0;top_center;0.151919;67.194698;0;saccade;0.667
2025-08-01T11:46:35.101891;379128;6185.113770;0.656460;0.029840;1;0.585120;0.068730;10.972460;1;0.727800;-0.009050;11.980090;1;0.641240;0.035230;0.147950;2022;1;-0.075600;0.016350;0.636560;-0.006660;0.005860;0.657750;0.886460;0.095370;0;top_center;0.158371;14.661929;0;saccade;0.667
2025-08-01T11:46:35.117899;379129;6185.129880;0.645000;0.038510;1;0.614470;0.058550;10.492920;1;0.675520;0.018470;12.581880;1;0.641580;0.035520;0.164060;2022;1;-0.075600;0.016350;0.636560;-0.006660;0.005860;0.657750;0.886460;0.095370;0;top_center;0.073031;26.760010;0;saccade;0.667
2025-08-01T11:46:35.133421;379130;6185.146480;0.633280;0.063300;1;0.571390;0.079960;10.335050;1;0.695170;0.046640;12.336040;1;0.640890;0.037840;0.180660;2022;1;-0.075600;0.016350;0.636560;-0.006660;0.005860;0.657750;0.886460;0.095370;0;top_center;0.128186;49.555736;0;saccade;0.667
2025-08-01T11:46:35.148802;379131;6185.163090;0.632720;0.055610;1;0.570270;0.064590;10.304700;1;0.695170;0.046640;11.656090;1;0.640260;0.039210;0.197270;2022;1;-0.080410;0.017430;0.678630;-0.006390;0.005780;0.648790;0.886460;0.095370;0;top_center;0.126183;13.926002;0;saccade;0.667
2025-08-01T11:46:35.164070;379132;6185.179690;0.659400;0.040910;1;0.587490;0.048250;10.124340;1;0.731300;0.033570;12.182060;1;0.641630;0.039330;0.213870;2022;1;-0.080410;0.017430;0.678630;-0.006390;0.005780;0.648790;0.886460;0.095370;0;top_center;0.144557;55.051183;0;saccade;0.667
2025-08-01T11:46:35.181248;379133;6185.196290;0.670790;0.056710;1;0.598210;0.045270;10.835360;1;0.743370;0.068160;12.316270;1;0.643570;0.040490;0.230470;2022;1;-0.080410;0.017430;0.678630;-0.006390;0.005780;0.648790;0.886460;0.095370;0;top_right;0.146954;35.200259;0;saccade;0.667
2025-08-01T11:46:35.210545;379134;6185.213380;0.670920;0.055590;1;0.598150;0.044120;10.818900;1;0.743690;0.067060;12.471190;1;0.645280;0.041430;0.247560;2022;1;-0.078610;0.017070;0.664550;-0.005950;0.005380;0.616770;0.886460;0.095370;0;top_right;0.147337;1.979262;0;smooth_pursuit;0.667
2025-08-01T11:46:35.228609;379135;6185.229490;0.656540;0.062950;1;0.620720;0.069190;10.736170;1;0.692370;0.056710;12.357080;1;0.645940;0.042700;0.263670;2022;1;-0.078610;0.017070;0.664550;-0.005950;0.005380;0.616770;0.886460;0.095370;0;top_center;0.072729;30.082068;0;saccade;0.667
2025-08-01T11:46:35.263357;379136;6185.246580;0.646960;0.076340;1;0.598150;0.081860;11.053610;1;0.695760;0.070820;12.594100;1;0.646000;0.044570;0.280760;2022;1;-0.078610;0.017070;0.664550;-0.005950;0.005380;0.616770;0.886460;0.095370;0;top_center;0.098232;28.901389;0;saccade;0.667
2025-08-01T11:46:35.264362;379137;6185.262700;0.645440;0.082500;1;0.598150;0.081860;11.072650;1;0.692720;0.083140;12.521110;1;0.645970;0.046560;0.296880;2022;1;-0.079740;0.017280;0.675160;-0.005820;0.005310;0.608830;0.886460;0.095370;0;top_center;0.094579;11.807869;0;saccade;0.667
2025-08-01T11:46:35.272876;379138;6185.278810;0.638100;0.111670;1;0.580870;0.115720;10.700490;1;0.695340;0.107620;12.279710;1;0.645580;0.049820;0.312990;2022;1;-0.079740;0.017280;0.675160;-0.005820;0.005310;0.608830;0.886460;0.096300;0;top_center;0.114756;56.013601;0;saccade;0.667
2025-08-01T11:46:35.288013;379139;6185.294920;0.652220;0.116800;1;0.594170;0.108800;10.563730;1;0.710260;0.124800;12.271180;1;0.645890;0.053010;0.329100;2022;1;-0.079740;0.017280;0.675160;-0.005820;0.005310;0.608830;0.886460;0.096300;0;top_center;0.117187;27.975839;0;saccade;0.667
2025-08-01T11:46:35.303320;379140;6185.311040;0.652600;0.123150;1;0.594940;0.121500;11.204570;1;0.710260;0.124800;12.496260;1;0.646200;0.056200;0.345210;2022;1;-0.079450;0.017240;0.673790;-0.006000;0.005640;0.647080;0.886460;0.096300;0;top_center;0.115367;11.838759;0;saccade;0.667
2025-08-01T11:46:35.319357;379141;6185.327640;0.631740;0.126350;1;0.611170;0.148630;10.278060;1;0.652310;0.104080;12.489690;1;0.645570;0.059250;0.361820;2022;1;-0.079450;0.017240;0.673790;-0.006000;0.005640;0.647080;0.886460;0.096300;0;top_center;0.060640;38.139793;0;saccade;0.667
2025-08-01T11:46:35.335234;379142;6185.343750;0.573290;0.123720;1;0.532010;0.136350;10.807550;1;0.614580;0.111090;12.467860;1;0.642560;0.061930;0.377930;2022;1;-0.079450;0.017240;0.673790;-0.006000;0.005640;0.647080;0.886460;0.096300;0;top_center;0.086347;108.955567;0;saccade;0.667
2025-08-01T11:46:35.352223;379143;6185.361330;0.573830;0.111660;1;0.530800;0.124280;10.624560;1;0.616860;0.099040;12.404620;1;0.639320;0.090700;0.377930;2022;0;-0.078610;0.016950;0.664550;-0.006180;0.005640;0.639990;0.886460;0.096300;0;top_center;0.089685;20.600825;0;saccade;0.667
