timestamp;session_duration;calm_probability;focus_probability;delta_CP3;delta_C3;delta_F5;delta_PO3;delta_PO4;delta_F6;delta_C4;delta_CP4;theta_CP3;theta_C3;theta_F5;theta_PO3;theta_PO4;theta_F6;theta_C4;theta_CP4;alpha_CP3;alpha_C3;alpha_F5;alpha_PO3;alpha_PO4;alpha_F6;alpha_C4;alpha_CP4;beta_CP3;beta_C3;beta_F5;beta_PO3;beta_PO4;beta_F6;beta_C4;beta_CP4;gamma_CP3;gamma_C3;gamma_F5;gamma_PO3;gamma_PO4;gamma_F6;gamma_C4;gamma_CP4;eeg_CP3;eeg_C3;eeg_F5;eeg_PO3;eeg_PO4;eeg_F6;eeg_C4;eeg_CP4
2025-07-17T14:44:34.665450;0.51;0.5120248305379709;0.07117039599684086;0.746;0.966;0.282;1.158;0.337;0.909;2.781;2.035;1.024;0.773;0.245;1.9;0.6;0.643;2.768;2.586;1.009;1.199;0.891;1.591;0.992;0.709;2.564;2.123;0.986;1.035;0.794;1.89;1.458;0.649;1.811;1.845;0.484;0.439;0.284;0.445;0.368;0.406;0.714;0.82;0.286;-4.079;0.06;-1.721;-0.41;3.881;1.021;2.67
2025-07-17T14:44:34.672015;0.52;0.5120248305379709;0.07117039599684086;0.746;0.966;0.282;1.158;0.337;0.909;2.781;2.035;1.024;0.773;0.245;1.9;0.6;0.643;2.768;2.586;1.009;1.199;0.891;1.591;0.992;0.709;2.564;2.123;0.986;1.035;0.794;1.89;1.458;0.649;1.811;1.845;0.484;0.439;0.284;0.445;0.368;0.406;0.714;0.82;-0.021;0.777;-0.75;-1.247;-0.468;0.243;0.024;-0.704
2025-07-17T14:44:34.725810;0.57;0.5120248305379709;0.07117039599684086;0.746;0.966;0.282;1.158;0.337;0.909;2.781;2.035;1.024;0.773;0.245;1.9;0.6;0.643;2.768;2.586;1.009;1.199;0.891;1.591;0.992;0.709;2.564;2.123;0.986;1.035;0.794;1.89;1.458;0.649;1.811;1.845;0.484;0.439;0.284;0.445;0.368;0.406;0.714;0.82;1.078;0.014;0.418;3.003;-0.566;-3.884;2.541;0.169
2025-07-17T14:44:34.829709;0.68;0.5120248305379709;0.07117039599684086;0.746;0.966;0.282;1.158;0.337;0.909;2.781;2.035;1.024;0.773;0.245;1.9;0.6;0.643;2.768;2.586;1.009;1.199;0.891;1.591;0.992;0.709;2.564;2.123;0.986;1.035;0.794;1.89;1.458;0.649;1.811;1.845;0.484;0.439;0.284;0.445;0.368;0.406;0.714;0.82;-0.025;1.447;-1.104;-1.466;0.34;-1.425;0.068;0.657
2025-07-17T14:44:34.935428;0.78;0.5120248305379709;0.07117039599684086;0.746;0.966;0.282;1.158;0.337;0.909;2.781;2.035;1.024;0.773;0.245;1.9;0.6;0.643;2.768;2.586;1.009;1.199;0.891;1.591;0.992;0.709;2.564;2.123;0.986;1.035;0.794;1.89;1.458;0.649;1.811;1.845;0.484;0.439;0.284;0.445;0.368;0.406;0.714;0.82;-0.687;1.402;0.419;1.506;0.044;0.23;-1.711;-3.059
2025-07-17T14:44:34.937928;0.78;0.5120248305379709;0.07117039599684086;0.926;0.32;0.441;1.426;0.862;0.811;4.663;3.223;1.625;0.406;0.531;3.041;2.058;0.666;2.761;2.738;1.195;0.767;0.657;2.998;1.257;1.834;3.272;3.211;1.035;1.016;0.699;2.009;1.515;1.381;1.915;2.196;0.516;0.442;0.248;0.578;0.486;0.461;0.767;0.818;-0.687;1.402;0.419;1.506;0.044;0.23;-1.711;-3.059
2025-07-17T14:44:34.944959;0.79;0.5120248305379709;0.07117039599684086;0.926;0.32;0.441;1.426;0.862;0.811;4.663;3.223;1.625;0.406;0.531;3.041;2.058;0.666;2.761;2.738;1.195;0.767;0.657;2.998;1.257;1.834;3.272;3.211;1.035;1.016;0.699;2.009;1.515;1.381;1.915;2.196;0.516;0.442;0.248;0.578;0.486;0.461;0.767;0.818;-0.931;-0.693;0.764;-1.832;-0.229;1.567;-0.845;2.075
2025-07-17T14:44:35.051576;0.9;0.5120248305379709;0.07117039599684086;0.926;0.32;0.441;1.426;0.862;0.811;4.663;3.223;1.625;0.406;0.531;3.041;2.058;0.666;2.761;2.738;1.195;0.767;0.657;2.998;1.257;1.834;3.272;3.211;1.035;1.016;0.699;2.009;1.515;1.381;1.915;2.196;0.516;0.442;0.248;0.578;0.486;0.461;0.767;0.818;-1.147;-2.214;-0.131;-2.151;0.093;2.119;-12.518;-10.658
2025-07-17T14:44:35.057566;0.9;0.5120248305379709;0.07117039599684086;0.926;0.32;0.441;1.426;0.862;0.811;4.663;3.223;1.625;0.406;0.531;3.041;2.058;0.666;2.761;2.738;1.195;0.767;0.657;2.998;1.257;1.834;3.272;3.211;1.035;1.016;0.699;2.009;1.515;1.381;1.915;2.196;0.516;0.442;0.248;0.578;0.486;0.461;0.767;0.818;3.977;-0.751;0.116;6.396;3.267;-0.412;14.934;12.678
2025-07-17T14:44:35.163676;1.01;0.5120248305379709;0.07117039599684086;1.264;0.549;0.914;0.907;0.449;0.817;0.553;0.915;0.753;1.267;0.796;1.499;0.66;1.107;1.254;2.323;0.675;0.994;0.341;1.556;1.211;0.657;1.348;1.647;1.297;1.162;0.646;1.813;1.516;1.122;1.98;1.961;0.44;0.331;0.164;0.483;0.412;0.484;0.301;0.358;3.977;-0.751;0.116;6.396;3.267;-0.412;14.934;12.678
2025-07-17T14:44:35.170215;1.02;0.5120248305379709;0.07117039599684086;1.264;0.549;0.914;0.907;0.449;0.817;0.553;0.915;0.753;1.267;0.796;1.499;0.66;1.107;1.254;2.323;0.675;0.994;0.341;1.556;1.211;0.657;1.348;1.647;1.297;1.162;0.646;1.813;1.516;1.122;1.98;1.961;0.44;0.331;0.164;0.483;0.412;0.484;0.301;0.358;-2.753;0.452;0.275;-4.597;-5.025;-0.057;2.406;-0.849
2025-07-17T14:44:35.174214;1.02;0.5120248305379709;0.07117039599684086;1.264;0.549;0.914;0.907;0.449;0.817;0.553;0.915;0.753;1.267;0.796;1.499;0.66;1.107;1.254;2.323;0.675;0.994;0.341;1.556;1.211;0.657;1.348;1.647;1.297;1.162;0.646;1.813;1.516;1.122;1.98;1.961;0.44;0.331;0.164;0.483;0.412;0.484;0.301;0.358;1.511;-0.164;-0.099;0.783;1.974;-1.724;0.778;2.115
2025-07-17T14:44:35.235968;1.08;0.5120248305379709;0.07117039599684086;1.264;0.549;0.914;0.907;0.449;0.817;0.553;0.915;0.753;1.267;0.796;1.499;0.66;1.107;1.254;2.323;0.675;0.994;0.341;1.556;1.211;0.657;1.348;1.647;1.297;1.162;0.646;1.813;1.516;1.122;1.98;1.961;0.44;0.331;0.164;0.483;0.412;0.484;0.301;0.358;-1.168;1.657;-1.499;-0.235;0.231;1.247;-4.999;-2.743
2025-07-17T14:44:35.250017;1.1;0.5120248305379709;0.07117039599684086;1.264;0.549;0.914;0.907;0.449;0.817;0.553;0.915;0.753;1.267;0.796;1.499;0.66;1.107;1.254;2.323;0.675;0.994;0.341;1.556;1.211;0.657;1.348;1.647;1.297;1.162;0.646;1.813;1.516;1.122;1.98;1.961;0.44;0.331;0.164;0.483;0.412;0.484;0.301;0.358;1.444;0.125;0.894;-1.701;0.204;-3.071;0.428;-0.113
2025-07-17T14:44:35.302567;1.15;0.5120248305379709;0.07117039599684086;1.264;0.549;0.914;0.907;0.449;0.817;0.553;0.915;0.753;1.267;0.796;1.499;0.66;1.107;1.254;2.323;0.675;0.994;0.341;1.556;1.211;0.657;1.348;1.647;1.297;1.162;0.646;1.813;1.516;1.122;1.98;1.961;0.44;0.331;0.164;0.483;0.412;0.484;0.301;0.358;0.179;0.989;1.166;4.455;1.371;3.12;-3.679;-5.215
2025-07-17T14:44:35.361493;1.21;0.5120248305379709;0.07117039599684086;1.264;0.549;0.914;0.907;0.449;0.817;0.553;0.915;0.753;1.267;0.796;1.499;0.66;1.107;1.254;2.323;0.675;0.994;0.341;1.556;1.211;0.657;1.348;1.647;1.297;1.162;0.646;1.813;1.516;1.122;1.98;1.961;0.44;0.331;0.164;0.483;0.412;0.484;0.301;0.358;-0.404;-2.825;-0.525;-3.11;-3.235;0.391;3.62;6.936
2025-07-17T14:44:35.373074;1.22;0.5350628558276967;0.07117039599684086;1.264;0.549;0.914;0.907;0.449;0.817;0.553;0.915;0.753;1.267;0.796;1.499;0.66;1.107;1.254;2.323;0.675;0.994;0.341;1.556;1.211;0.657;1.348;1.647;1.297;1.162;0.646;1.813;1.516;1.122;1.98;1.961;0.44;0.331;0.164;0.483;0.412;0.484;0.301;0.358;-0.404;-2.825;-0.525;-3.11;-3.235;0.391;3.62;6.936
2025-07-17T14:44:35.429862;1.28;0.5350628558276967;0.07117039599684086;1.264;0.549;0.914;0.907;0.449;0.817;0.553;0.915;0.753;1.267;0.796;1.499;0.66;1.107;1.254;2.323;0.675;0.994;0.341;1.556;1.211;0.657;1.348;1.647;1.297;1.162;0.646;1.813;1.516;1.122;1.98;1.961;0.44;0.331;0.164;0.483;0.412;0.484;0.301;0.358;-3.71;1.73;-1.388;0.337;0.647;-1.063;-2.347;-5.423
2025-07-17T14:44:35.482575;1.33;0.5350628558276967;0.07117039599684086;1.264;0.549;0.914;0.907;0.449;0.817;0.553;0.915;0.753;1.267;0.796;1.499;0.66;1.107;1.254;2.323;0.675;0.994;0.341;1.556;1.211;0.657;1.348;1.647;1.297;1.162;0.646;1.813;1.516;1.122;1.98;1.961;0.44;0.331;0.164;0.483;0.412;0.484;0.301;0.358;3.069;-0.266;0.384;1.185;1.431;-1.238;3.472;1.564
2025-07-17T14:44:35.537928;1.38;0.5350628558276967;0.07117039599684086;1.264;0.549;0.914;0.907;0.449;0.817;0.553;0.915;0.753;1.267;0.796;1.499;0.66;1.107;1.254;2.323;0.675;0.994;0.341;1.556;1.211;0.657;1.348;1.647;1.297;1.162;0.646;1.813;1.516;1.122;1.98;1.961;0.44;0.331;0.164;0.483;0.412;0.484;0.301;0.358;0.757;-0.761;-0.094;-2.272;-0.533;-0.468;-2.708;-0.994
2025-07-17T14:44:35.539990;1.39;0.5350628558276967;0.08525308867902141;1.264;0.549;0.914;0.907;0.449;0.817;0.553;0.915;0.753;1.267;0.796;1.499;0.66;1.107;1.254;2.323;0.675;0.994;0.341;1.556;1.211;0.657;1.348;1.647;1.297;1.162;0.646;1.813;1.516;1.122;1.98;1.961;0.44;0.331;0.164;0.483;0.412;0.484;0.301;0.358;0.757;-0.761;-0.094;-2.272;-0.533;-0.468;-2.708;-0.994
2025-07-17T14:44:35.594620;1.44;0.5350628558276967;0.08525308867902141;1.034;0.692;0.389;0.636;0.481;0.629;0.529;0.966;0.513;0.507;0.306;1.396;0.712;0.864;0.892;1.154;0.486;0.671;0.479;1.748;1.125;0.77;1.441;1.302;1.222;0.92;0.78;2.295;1.395;0.911;2.229;2.131;0.486;0.341;0.31;0.539;0.324;0.389;0.427;0.467;0.757;-0.761;-0.094;-2.272;-0.533;-0.468;-2.708;-0.994
2025-07-17T14:44:35.597133;1.44;0.5350628558276967;0.08525308867902141;1.034;0.692;0.389;0.636;0.481;0.629;0.529;0.966;0.513;0.507;0.306;1.396;0.712;0.864;0.892;1.154;0.486;0.671;0.479;1.748;1.125;0.77;1.441;1.302;1.222;0.92;0.78;2.295;1.395;0.911;2.229;2.131;0.486;0.341;0.31;0.539;0.324;0.389;0.427;0.467;0.844;0.896;1.819;5.006;3.125;2.679;3.433;6.102
2025-07-17T14:44:35.650835;1.5;0.5350628558276967;0.08525308867902141;0.67;0.736;0.645;2.108;0.337;0.646;0.229;0.388;0.848;0.861;0.571;2.908;0.221;1.174;0.329;0.672;0.993;0.58;1.14;2.22;0.847;0.935;1.103;1.782;1.092;0.602;0.565;2.069;1.09;1.125;1.019;1.043;0.452;0.328;0.253;0.56;0.357;0.322;0.377;0.324;0.844;0.896;1.819;5.006;3.125;2.679;3.433;6.102
2025-07-17T14:44:35.654835;1.5;0.5350628558276967;0.08525308867902141;0.67;0.736;0.645;2.108;0.337;0.646;0.229;0.388;0.848;0.861;0.571;2.908;0.221;1.174;0.329;0.672;0.993;0.58;1.14;2.22;0.847;0.935;1.103;1.782;1.092;0.602;0.565;2.069;1.09;1.125;1.019;1.043;0.452;0.328;0.253;0.56;0.357;0.322;0.377;0.324;-0.882;1.768;-0.64;-3.84;-3.826;-0.329;-1.305;-1.567
2025-07-17T14:44:35.665089;1.51;0.5350628558276967;0.08525308867902141;0.67;0.736;0.645;2.108;0.337;0.646;0.229;0.388;0.848;0.861;0.571;2.908;0.221;1.174;0.329;0.672;0.993;0.58;1.14;2.22;0.847;0.935;1.103;1.782;1.092;0.602;0.565;2.069;1.09;1.125;1.019;1.043;0.452;0.328;0.253;0.56;0.357;0.322;0.377;0.324;-1.62;-1.253;-1.51;-0.056;-0.994;-1.634;-0.34;-2.848
2025-07-17T14:44:35.718164;1.56;0.5350628558276967;0.08525308867902141;0.67;0.736;0.645;2.108;0.337;0.646;0.229;0.388;0.848;0.861;0.571;2.908;0.221;1.174;0.329;0.672;0.993;0.58;1.14;2.22;0.847;0.935;1.103;1.782;1.092;0.602;0.565;2.069;1.09;1.125;1.019;1.043;0.452;0.328;0.253;0.56;0.357;0.322;0.377;0.324;0.382;-3.159;1.092;-0.57;1.375;-0.798;-2.105;-0.806
2025-07-17T14:44:35.721162;1.57;0.5350628558276967;0.08525308867902141;0.67;0.736;0.645;2.108;0.337;0.646;0.229;0.388;0.848;0.861;0.571;2.908;0.221;1.174;0.329;0.672;0.993;0.58;1.14;2.22;0.847;0.935;1.103;1.782;1.092;0.602;0.565;2.069;1.09;1.125;1.019;1.043;0.452;0.328;0.253;0.56;0.357;0.322;0.377;0.324;1.404;1.222;0.037;-0.067;1.413;1.954;1.556;-0.486
2025-07-17T14:44:35.775075;1.62;0.5350628558276967;0.08525308867902141;0.67;0.736;0.645;2.108;0.337;0.646;0.229;0.388;0.848;0.861;0.571;2.908;0.221;1.174;0.329;0.672;0.993;0.58;1.14;2.22;0.847;0.935;1.103;1.782;1.092;0.602;0.565;2.069;1.09;1.125;1.019;1.043;0.452;0.328;0.253;0.56;0.357;0.322;0.377;0.324;-1.717;-0.745;-1.853;7.502;0.79;-0.967;-1.392;0.035
2025-07-17T14:44:35.835224;1.68;0.5350628558276967;0.08525308867902141;0.67;0.736;0.645;2.108;0.337;0.646;0.229;0.388;0.848;0.861;0.571;2.908;0.221;1.174;0.329;0.672;0.993;0.58;1.14;2.22;0.847;0.935;1.103;1.782;1.092;0.602;0.565;2.069;1.09;1.125;1.019;1.043;0.452;0.328;0.253;0.56;0.357;0.322;0.377;0.324;0.335;3.614;-0.733;-7.976;-3.647;1.299;-1.359;0.031
2025-07-17T14:44:35.856000;1.7;0.5350628558276967;0.08525308867902141;0.67;0.736;0.645;2.108;0.337;0.646;0.229;0.388;0.848;0.861;0.571;2.908;0.221;1.174;0.329;0.672;0.993;0.58;1.14;2.22;0.847;0.935;1.103;1.782;1.092;0.602;0.565;2.069;1.09;1.125;1.019;1.043;0.452;0.328;0.253;0.56;0.357;0.322;0.377;0.324;-0.371;0.308;3.974;-2.264;1.598;0.65;7.597;7.084
2025-07-17T14:44:35.961063;1.81;0.5350628558276967;0.08525308867902141;0.599;1.161;1.203;2.313;0.597;1.413;4.305;3.797;0.947;0.668;1.289;3.411;1.294;0.969;5.077;4.555;1.152;0.909;0.407;1.961;1.244;0.987;4.967;4.154;1.408;1.176;0.958;2.089;1.587;1.463;4.257;3.514;0.504;0.448;0.327;0.609;0.524;0.424;0.553;0.553;-0.371;0.308;3.974;-2.264;1.598;0.65;7.597;7.084
2025-07-17T14:44:35.965587;1.81;0.5350628558276967;0.08525308867902141;0.599;1.161;1.203;2.313;0.597;1.413;4.305;3.797;0.947;0.668;1.289;3.411;1.294;0.969;5.077;4.555;1.152;0.909;0.407;1.961;1.244;0.987;4.967;4.154;1.408;1.176;0.958;2.089;1.587;1.463;4.257;3.514;0.504;0.448;0.327;0.609;0.524;0.424;0.553;0.553;2.442;-1.147;-0.722;5.518;-1.036;-1.107;1.825;0.556
2025-07-17T14:44:36.019445;1.86;0.5350628558276967;0.08525308867902141;0.599;1.161;1.203;2.313;0.597;1.413;4.305;3.797;0.947;0.668;1.289;3.411;1.294;0.969;5.077;4.555;1.152;0.909;0.407;1.961;1.244;0.987;4.967;4.154;1.408;1.176;0.958;2.089;1.587;1.463;4.257;3.514;0.504;0.448;0.327;0.609;0.524;0.424;0.553;0.553;-2.89;-0.959;-0.795;-3.651;0.173;-3.079;-4.041;-3.803
2025-07-17T14:44:36.073733;1.92;0.5350628558276967;0.08525308867902141;0.599;1.161;1.203;2.313;0.597;1.413;4.305;3.797;0.947;0.668;1.289;3.411;1.294;0.969;5.077;4.555;1.152;0.909;0.407;1.961;1.244;0.987;4.967;4.154;1.408;1.176;0.958;2.089;1.587;1.463;4.257;3.514;0.504;0.448;0.327;0.609;0.524;0.424;0.553;0.553;1.563;-0.516;-0.139;7.245;3.723;4.38;-4.04;-3.36
2025-07-17T14:44:36.133143;1.98;0.5350628558276967;0.08525308867902141;0.465;0.554;0.89;0.941;0.583;1.57;2.937;2.343;0.539;0.494;0.938;1.687;0.844;0.803;2.879;2.353;0.911;0.817;1.343;2.502;0.852;0.977;3.449;2.474;1.427;1.264;0.597;2.448;1.493;1.33;0.765;0.935;0.52;0.359;0.303;0.502;0.437;0.446;0.451;0.522;1.563;-0.516;-0.139;7.245;3.723;4.38;-4.04;-3.36
2025-07-17T14:44:36.142691;1.99;0.5350628558276967;0.08525308867902141;0.465;0.554;0.89;0.941;0.583;1.57;2.937;2.343;0.539;0.494;0.938;1.687;0.844;0.803;2.879;2.353;0.911;0.817;1.343;2.502;0.852;0.977;3.449;2.474;1.427;1.264;0.597;2.448;1.493;1.33;0.765;0.935;0.52;0.359;0.303;0.502;0.437;0.446;0.451;0.522;-1.524;-2.115;-0.898;-5.96;-2.296;-0.49;-4.544;-3.971
2025-07-17T14:44:36.197121;2.04;0.5350628558276967;0.08525308867902141;0.465;0.554;0.89;0.941;0.583;1.57;2.937;2.343;0.539;0.494;0.938;1.687;0.844;0.803;2.879;2.353;0.911;0.817;1.343;2.502;0.852;0.977;3.449;2.474;1.427;1.264;0.597;2.448;1.493;1.33;0.765;0.935;0.52;0.359;0.303;0.502;0.437;0.446;0.451;0.522;0.615;1.595;-2.158;0.826;0.474;-1.475;3.418;2.782
2025-07-17T14:44:36.249428;2.09;0.5350628558276967;0.08525308867902141;0.465;0.554;0.89;0.941;0.583;1.57;2.937;2.343;0.539;0.494;0.938;1.687;0.844;0.803;2.879;2.353;0.911;0.817;1.343;2.502;0.852;0.977;3.449;2.474;1.427;1.264;0.597;2.448;1.493;1.33;0.765;0.935;0.52;0.359;0.303;0.502;0.437;0.446;0.451;0.522;2.102;1.607;4.239;0.113;-0.382;-2.617;4.496;2.974
2025-07-17T14:44:36.304169;2.15;0.5350628558276967;0.08525308867902141;0.465;0.554;0.89;0.941;0.583;1.57;2.937;2.343;0.539;0.494;0.938;1.687;0.844;0.803;2.879;2.353;0.911;0.817;1.343;2.502;0.852;0.977;3.449;2.474;1.427;1.264;0.597;2.448;1.493;1.33;0.765;0.935;0.52;0.359;0.303;0.502;0.437;0.446;0.451;0.522;-0.272;0.457;-1.641;-3.147;-3.4;3.73;-2.747;0.419
2025-07-17T14:44:36.410487;2.26;0.5350628558276967;0.09248967475612382;0.465;0.554;0.89;0.941;0.583;1.57;2.937;2.343;0.539;0.494;0.938;1.687;0.844;0.803;2.879;2.353;0.911;0.817;1.343;2.502;0.852;0.977;3.449;2.474;1.427;1.264;0.597;2.448;1.493;1.33;0.765;0.935;0.52;0.359;0.303;0.502;0.437;0.446;0.451;0.522;-0.272;0.457;-1.641;-3.147;-3.4;3.73;-2.747;0.419
2025-07-17T14:44:36.470212;2.32;0.5350628558276967;0.09248967475612382;0.685;0.665;0.55;0.845;1.566;1.25;0.896;0.619;1.463;0.644;0.867;2.195;2.318;0.979;2.042;1.22;1.384;0.754;0.389;2.469;0.912;1.098;2.78;2.975;0.72;0.9;0.725;1.727;1.481;1.034;1.398;1.177;0.372;0.29;0.338;0.468;0.392;0.335;0.475;0.504;-0.272;0.457;-1.641;-3.147;-3.4;3.73;-2.747;0.419
2025-07-17T14:44:36.481702;2.33;0.4601777689386288;0.09248967475612382;0.685;0.665;0.55;0.845;1.566;1.25;0.896;0.619;1.463;0.644;0.867;2.195;2.318;0.979;2.042;1.22;1.384;0.754;0.389;2.469;0.912;1.098;2.78;2.975;0.72;0.9;0.725;1.727;1.481;1.034;1.398;1.177;0.372;0.29;0.338;0.468;0.392;0.335;0.475;0.504;-0.272;0.457;-1.641;-3.147;-3.4;3.73;-2.747;0.419
2025-07-17T14:44:36.587425;2.43;0.4601777689386288;0.09248967475612382;0.685;0.665;0.55;0.845;1.566;1.25;0.896;0.619;1.463;0.644;0.867;2.195;2.318;0.979;2.042;1.22;1.384;0.754;0.389;2.469;0.912;1.098;2.78;2.975;0.72;0.9;0.725;1.727;1.481;1.034;1.398;1.177;0.372;0.29;0.338;0.468;0.392;0.335;0.475;0.504;-2.566;0.285;1.003;4.12;2.882;1.397;1.433;1.935
2025-07-17T14:44:36.641504;2.49;0.4601777689386288;0.09248967475612382;1.377;0.57;0.434;1.076;1.059;0.915;1.734;2.592;1.281;1.17;0.446;1.501;1.392;1.506;1.596;2.753;0.524;0.975;0.904;1.983;1.232;0.892;2.562;2.486;1.346;1.251;1.211;1.562;1.218;1.43;2.322;2.486;0.585;0.345;0.283;0.344;0.274;0.423;0.372;0.406;-2.566;0.285;1.003;4.12;2.882;1.397;1.433;1.935
2025-07-17T14:44:36.644503;2.49;0.4601777689386288;0.09248967475612382;1.377;0.57;0.434;1.076;1.059;0.915;1.734;2.592;1.281;1.17;0.446;1.501;1.392;1.506;1.596;2.753;0.524;0.975;0.904;1.983;1.232;0.892;2.562;2.486;1.346;1.251;1.211;1.562;1.218;1.43;2.322;2.486;0.585;0.345;0.283;0.344;0.274;0.423;0.372;0.406;2.625;-1.208;-0.173;-2.136;1.836;0.998;0.66;-3.062
2025-07-17T14:44:36.699290;2.54;0.4601777689386288;0.09248967475612382;1.377;0.57;0.434;1.076;1.059;0.915;1.734;2.592;1.281;1.17;0.446;1.501;1.392;1.506;1.596;2.753;0.524;0.975;0.904;1.983;1.232;0.892;2.562;2.486;1.346;1.251;1.211;1.562;1.218;1.43;2.322;2.486;0.585;0.345;0.283;0.344;0.274;0.423;0.372;0.406;-3.343;0.17;-1.753;0.03;-1.613;-3.732;0.222;0.134
