timestamp;session_duration;calm_probability;focus_probability;delta_CP3;delta_C3;delta_F5;delta_PO3;delta_PO4;delta_F6;delta_C4;delta_CP4;theta_CP3;theta_C3;theta_F5;theta_PO3;theta_PO4;theta_F6;theta_C4;theta_CP4;alpha_CP3;alpha_C3;alpha_F5;alpha_PO3;alpha_PO4;alpha_F6;alpha_C4;alpha_CP4;beta_CP3;beta_C3;beta_F5;beta_PO3;beta_PO4;beta_F6;beta_C4;beta_CP4;gamma_CP3;gamma_C3;gamma_F5;gamma_PO3;gamma_PO4;gamma_F6;gamma_C4;gamma_CP4;eeg_CP3;eeg_C3;eeg_F5;eeg_PO3;eeg_PO4;eeg_F6;eeg_C4;eeg_CP4
2025-07-31T13:16:02.513851;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-12.37;-35.604;-13.224;-1.835;-3.101;-14.8;-11.308;-23.64
2025-07-31T13:16:02.517873;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.634;33.467;47.096;5.14;10.977;46.35;17.799;16.451
2025-07-31T13:16:02.570657;0.09;0.15231803167312916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.634;33.467;47.096;5.14;10.977;46.35;17.799;16.451
2025-07-31T13:16:02.634991;0.15;0.15231803167312916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-23.257;-34.397;-54.113;-0.621;-1.03;-58.111;-23.431;-23.588
2025-07-31T13:16:02.649224;0.16;0.15231803167312916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-13.443;-3.958;-4.772;-14.273;-16.485;-28.384;-18.318;-8.623
2025-07-31T13:16:02.712692;0.23;0.15231803167312916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.859;18.703;24.405;4.798;4.841;25.921;4.976;7.455
2025-07-31T13:16:02.888042;0.4;0.15231803167312916;;4.317;11.855;6.214;2.408;2.094;11.745;5.959;5.817;4.58;10.242;12.19;2.809;1.335;15.641;5.948;9.242;3.014;8.762;10.947;4.623;2.964;13.592;7.012;10.652;2.088;3.189;3.09;1.727;1.359;2.327;2.528;2.957;0.279;0.723;0.543;0.248;0.284;0.275;0.313;0.379;6.859;18.703;24.405;4.798;4.841;25.921;4.976;7.455
2025-07-31T13:16:02.893946;0.41;0.15231803167312916;0.44845878436967196;4.317;11.855;6.214;2.408;2.094;11.745;5.959;5.817;4.58;10.242;12.19;2.809;1.335;15.641;5.948;9.242;3.014;8.762;10.947;4.623;2.964;13.592;7.012;10.652;2.088;3.189;3.09;1.727;1.359;2.327;2.528;2.957;0.279;0.723;0.543;0.248;0.284;0.275;0.313;0.379;6.859;18.703;24.405;4.798;4.841;25.921;4.976;7.455
2025-07-31T13:16:02.902041;0.42;0.15231803167312916;0.44845878436967196;4.317;11.855;6.214;2.408;2.094;11.745;5.959;5.817;4.58;10.242;12.19;2.809;1.335;15.641;5.948;9.242;3.014;8.762;10.947;4.623;2.964;13.592;7.012;10.652;2.088;3.189;3.09;1.727;1.359;2.327;2.528;2.957;0.279;0.723;0.543;0.248;0.284;0.275;0.313;0.379;-6.527;-22.653;-17.663;-6.456;-5.077;-3.424;0.825;-1.163
2025-07-31T13:16:02.957103;0.47;0.15231803167312916;0.44845878436967196;4.317;11.855;6.214;2.408;2.094;11.745;5.959;5.817;4.58;10.242;12.19;2.809;1.335;15.641;5.948;9.242;3.014;8.762;10.947;4.623;2.964;13.592;7.012;10.652;2.088;3.189;3.09;1.727;1.359;2.327;2.528;2.957;0.279;0.723;0.543;0.248;0.284;0.275;0.313;0.379;1.195;-7.394;-3.834;8.05;1.805;1.085;-1.446;-7.911
2025-07-31T13:16:02.961611;0.48;0.15231803167312916;0.44845878436967196;4.317;11.855;6.214;2.408;2.094;11.745;5.959;5.817;4.58;10.242;12.19;2.809;1.335;15.641;5.948;9.242;3.014;8.762;10.947;4.623;2.964;13.592;7.012;10.652;2.088;3.189;3.09;1.727;1.359;2.327;2.528;2.957;0.279;0.723;0.543;0.248;0.284;0.275;0.313;0.379;15.57;38.33;28.974;3.581;5.115;39.963;29.657;32.598
2025-07-31T13:16:02.965130;0.48;0.15231803167312916;0.44845878436967196;6.735;11.226;14.45;1.787;3.349;14.63;7.99;6.959;5.58;10.61;16.232;1.054;3.171;16.07;6.023;6.971;2.447;1.225;3.88;2.284;1.541;4.651;2.003;4.101;2.174;3.263;3.244;1.05;1.066;3.942;2.375;4.491;0.737;0.877;0.972;0.232;0.327;1.0;0.617;1.135;15.57;38.33;28.974;3.581;5.115;39.963;29.657;32.598
2025-07-31T13:16:03.076821;0.59;0.15231803167312916;0.44845878436967196;6.735;11.226;14.45;1.787;3.349;14.63;7.99;6.959;5.58;10.61;16.232;1.054;3.171;16.07;6.023;6.971;2.447;1.225;3.88;2.284;1.541;4.651;2.003;4.101;2.174;3.263;3.244;1.05;1.066;3.942;2.375;4.491;0.737;0.877;0.972;0.232;0.327;1.0;0.617;1.135;-3.901;-2.538;-29.54;-0.318;1.933;-47.513;-6.348;-27.773
2025-07-31T13:16:03.083333;0.6;0.15231803167312916;0.44845878436967196;6.735;11.226;14.45;1.787;3.349;14.63;7.99;6.959;5.58;10.61;16.232;1.054;3.171;16.07;6.023;6.971;2.447;1.225;3.88;2.284;1.541;4.651;2.003;4.101;2.174;3.263;3.244;1.05;1.066;3.942;2.375;4.491;0.737;0.877;0.972;0.232;0.327;1.0;0.617;1.135;9.028;3.146;39.328;-4.988;0.339;35.748;0.41;7.453
2025-07-31T13:16:03.199938;0.71;0.15231803167312916;0.44845878436967196;6.735;11.226;14.45;1.787;3.349;14.63;7.99;6.959;5.58;10.61;16.232;1.054;3.171;16.07;6.023;6.971;2.447;1.225;3.88;2.284;1.541;4.651;2.003;4.101;2.174;3.263;3.244;1.05;1.066;3.942;2.375;4.491;0.737;0.877;0.972;0.232;0.327;1.0;0.617;1.135;-10.597;-24.686;-18.752;0.167;-2.851;-11.964;-13.787;-12.197
2025-07-31T13:16:03.261951;0.78;0.15231803167312916;0.44845878436967196;6.735;11.226;14.45;1.787;3.349;14.63;7.99;6.959;5.58;10.61;16.232;1.054;3.171;16.07;6.023;6.971;2.447;1.225;3.88;2.284;1.541;4.651;2.003;4.101;2.174;3.263;3.244;1.05;1.066;3.942;2.375;4.491;0.737;0.877;0.972;0.232;0.327;1.0;0.617;1.135;-13.879;-12.323;-24.806;-3.802;-9.518;-32.12;-18.142;-10.36
2025-07-31T13:16:03.326331;0.84;0.15231803167312916;0.44845878436967196;9.458;12.946;14.036;6.587;7.746;19.595;10.88;24.633;5.748;10.029;8.061;4.477;5.412;12.988;6.246;17.517;3.466;3.091;5.122;1.378;2.274;5.257;4.524;6.569;2.181;3.32;4.105;1.394;1.907;4.471;3.421;4.777;0.875;0.781;1.111;0.201;0.259;1.197;0.75;1.333;-13.879;-12.323;-24.806;-3.802;-9.518;-32.12;-18.142;-10.36
2025-07-31T13:16:03.393986;0.91;0.15231803167312916;0.44845878436967196;9.458;12.946;14.036;6.587;7.746;19.595;10.88;24.633;5.748;10.029;8.061;4.477;5.412;12.988;6.246;17.517;3.466;3.091;5.122;1.378;2.274;5.257;4.524;6.569;2.181;3.32;4.105;1.394;1.907;4.471;3.421;4.777;0.875;0.781;1.111;0.201;0.259;1.197;0.75;1.333;3.701;21.235;6.762;2.688;3.132;3.403;5.545;14.346
2025-07-31T13:16:03.451776;0.97;0.15231803167312916;0.44845878436967196;9.458;12.946;14.036;6.587;7.746;19.595;10.88;24.633;5.748;10.029;8.061;4.477;5.412;12.988;6.246;17.517;3.466;3.091;5.122;1.378;2.274;5.257;4.524;6.569;2.181;3.32;4.105;1.394;1.907;4.471;3.421;4.777;0.875;0.781;1.111;0.201;0.259;1.197;0.75;1.333;23.264;23.552;29.458;9.466;14.979;40.655;24.782;40.844
2025-07-31T13:16:03.456775;0.97;0.15231803167312916;0.44845878436967196;9.458;12.946;14.036;6.587;7.746;19.595;10.88;24.633;5.748;10.029;8.061;4.477;5.412;12.988;6.246;17.517;3.466;3.091;5.122;1.378;2.274;5.257;4.524;6.569;2.181;3.32;4.105;1.394;1.907;4.471;3.421;4.777;0.875;0.781;1.111;0.201;0.259;1.197;0.75;1.333;-0.913;-11.4;-5.53;3.127;2.634;6.047;2.997;11.195
