timestamp;session_duration;calm_probability;focus_probability;delta_CP3;delta_C3;delta_F5;delta_PO3;delta_PO4;delta_F6;delta_C4;delta_CP4;theta_CP3;theta_C3;theta_F5;theta_PO3;theta_PO4;theta_F6;theta_C4;theta_CP4;alpha_CP3;alpha_C3;alpha_F5;alpha_PO3;alpha_PO4;alpha_F6;alpha_C4;alpha_CP4;beta_CP3;beta_C3;beta_F5;beta_PO3;beta_PO4;beta_F6;beta_C4;beta_CP4;gamma_CP3;gamma_C3;gamma_F5;gamma_PO3;gamma_PO4;gamma_F6;gamma_C4;gamma_CP4;eeg_CP3;eeg_C3;eeg_F5;eeg_PO3;eeg_PO4;eeg_F6;eeg_C4;eeg_CP4
2025-08-07T10:45:02.918235;1.9;0.37166255095592393;0.4551944623765013;3.599;1.148;11.773;1.673;3.041;6.928;0.91;6.421;3.831;1.453;13.549;3.065;2.658;6.608;2.339;4.794;1.225;3.199;5.957;2.887;1.743;4.869;2.671;2.158;0.684;1.675;2.177;1.478;0.997;1.872;0.704;1.179;0.149;0.209;0.652;0.173;0.242;0.294;0.136;0.224;-10.496;-0.839;-9.797;-10.904;-8.179;-10.374;-3.468;-11.783
2025-08-07T10:45:02.921232;1.91;0.37166255095592393;0.6388706384600812;3.599;1.148;11.773;1.673;3.041;6.928;0.91;6.421;3.831;1.453;13.549;3.065;2.658;6.608;2.339;4.794;1.225;3.199;5.957;2.887;1.743;4.869;2.671;2.158;0.684;1.675;2.177;1.478;0.997;1.872;0.704;1.179;0.149;0.209;0.652;0.173;0.242;0.294;0.136;0.224;-10.496;-0.839;-9.797;-10.904;-8.179;-10.374;-3.468;-11.783
2025-08-07T10:45:02.923233;1.91;0.37166255095592393;0.6388706384600812;0.939;2.949;13.106;3.625;4.207;14.941;1.701;3.765;0.981;4.308;12.417;3.334;3.828;8.956;1.782;2.43;1.038;2.948;4.683;1.465;1.39;2.673;0.775;2.263;1.037;2.018;1.796;1.46;1.495;0.886;0.743;1.275;0.145;0.293;0.648;0.207;0.216;0.373;0.102;0.252;-10.496;-0.839;-9.797;-10.904;-8.179;-10.374;-3.468;-11.783
2025-08-07T10:45:03.001597;1.99;0.37166255095592393;0.6388706384600812;0.939;2.949;13.106;3.625;4.207;14.941;1.701;3.765;0.981;4.308;12.417;3.334;3.828;8.956;1.782;2.43;1.038;2.948;4.683;1.465;1.39;2.673;0.775;2.263;1.037;2.018;1.796;1.46;1.495;0.886;0.743;1.275;0.145;0.293;0.648;0.207;0.216;0.373;0.102;0.252;-1.679;0.217;-29.386;4.914;-0.32;-19.351;3.074;-0.716
2025-08-07T10:45:03.010107;2.0;0.37166255095592393;0.6388706384600812;0.939;2.949;13.106;3.625;4.207;14.941;1.701;3.765;0.981;4.308;12.417;3.334;3.828;8.956;1.782;2.43;1.038;2.948;4.683;1.465;1.39;2.673;0.775;2.263;1.037;2.018;1.796;1.46;1.495;0.886;0.743;1.275;0.145;0.293;0.648;0.207;0.216;0.373;0.102;0.252;5.68;-2.15;34.601;-7.794;5.792;9.453;1.559;14.511
2025-08-07T10:45:03.015669;2.0;0.37166255095592393;0.6388706384600812;0.939;2.949;13.106;3.625;4.207;14.941;1.701;3.765;0.981;4.308;12.417;3.334;3.828;8.956;1.782;2.43;1.038;2.948;4.683;1.465;1.39;2.673;0.775;2.263;1.037;2.018;1.796;1.46;1.495;0.886;0.743;1.275;0.145;0.293;0.648;0.207;0.216;0.373;0.102;0.252;0.664;-0.669;33.992;5.827;5.928;32.263;0.319;-1.132
2025-08-07T10:45:03.071738;2.06;0.37166255095592393;0.6388706384600812;0.939;2.949;13.106;3.625;4.207;14.941;1.701;3.765;0.981;4.308;12.417;3.334;3.828;8.956;1.782;2.43;1.038;2.948;4.683;1.465;1.39;2.673;0.775;2.263;1.037;2.018;1.796;1.46;1.495;0.886;0.743;1.275;0.145;0.293;0.648;0.207;0.216;0.373;0.102;0.252;-0.913;3.339;-17.563;4.737;-3.212;19.456;0.194;-7.065
2025-08-07T10:45:03.155500;2.14;0.37166255095592393;0.6388706384600812;0.939;2.949;13.106;3.625;4.207;14.941;1.701;3.765;0.981;4.308;12.417;3.334;3.828;8.956;1.782;2.43;1.038;2.948;4.683;1.465;1.39;2.673;0.775;2.263;1.037;2.018;1.796;1.46;1.495;0.886;0.743;1.275;0.145;0.293;0.648;0.207;0.216;0.373;0.102;0.252;-2.102;-8.995;-20.717;-2.334;-9.054;-7.915;-3.657;-3.805
2025-08-07T10:45:03.218517;2.2;0.37166255095592393;0.6388706384600812;0.939;2.949;13.106;3.625;4.207;14.941;1.701;3.765;0.981;4.308;12.417;3.334;3.828;8.956;1.782;2.43;1.038;2.948;4.683;1.465;1.39;2.673;0.775;2.263;1.037;2.018;1.796;1.46;1.495;0.886;0.743;1.275;0.145;0.293;0.648;0.207;0.216;0.373;0.102;0.252;3.58;2.471;-2.865;-4.923;-1.358;-20.213;-2.38;9.26
2025-08-07T10:45:03.276337;2.26;0.37166255095592393;0.6388706384600812;0.939;2.949;13.106;3.625;4.207;14.941;1.701;3.765;0.981;4.308;12.417;3.334;3.828;8.956;1.782;2.43;1.038;2.948;4.683;1.465;1.39;2.673;0.775;2.263;1.037;2.018;1.796;1.46;1.495;0.886;0.743;1.275;0.145;0.293;0.648;0.207;0.216;0.373;0.102;0.252;1.626;13.086;2.433;-2.544;12.874;-14.745;7.634;7.218
2025-08-07T10:45:03.285336;2.27;0.37166255095592393;0.6388706384600812;2.388;4.253;4.159;1.667;4.3;5.229;2.229;3.543;2.943;3.688;4.835;0.807;6.305;2.872;3.428;5.013;0.496;1.69;1.865;1.674;1.346;1.806;1.265;1.083;0.855;2.104;0.781;1.373;1.201;1.107;0.667;0.982;0.188;0.33;0.189;0.216;0.206;0.27;0.123;0.282;1.626;13.086;2.433;-2.544;12.874;-14.745;7.634;7.218
