timestamp;session_duration;calm_probability;focus_probability;delta_CP3;delta_C3;delta_F5;delta_PO3;delta_PO4;delta_F6;delta_C4;delta_CP4;theta_CP3;theta_C3;theta_F5;theta_PO3;theta_PO4;theta_F6;theta_C4;theta_CP4;alpha_CP3;alpha_C3;alpha_F5;alpha_PO3;alpha_PO4;alpha_F6;alpha_C4;alpha_CP4;beta_CP3;beta_C3;beta_F5;beta_PO3;beta_PO4;beta_F6;beta_C4;beta_CP4;gamma_CP3;gamma_C3;gamma_F5;gamma_PO3;gamma_PO4;gamma_F6;gamma_C4;gamma_CP4;eeg_CP3;eeg_C3;eeg_F5;eeg_PO3;eeg_PO4;eeg_F6;eeg_C4;eeg_CP4
2025-08-01T11:58:10.137411;1.0;0.39053986866690615;0.3331041085766248;2.159;6.112;86.284;1.371;0.874;9.099;1.435;3.68;2.561;5.048;80.462;2.816;2.269;7.497;3.308;3.659;1.018;2.817;36.096;1.977;1.705;6.641;1.855;0.777;1.346;1.972;9.634;0.79;1.369;3.07;0.731;1.058;0.244;0.634;3.34;0.197;0.255;0.572;0.201;0.321;9.052;13.014;-213.352;9.834;13.21;-2.03;14.964;9.584
2025-08-01T11:58:10.143877;1.01;0.39053986866690615;0.3331041085766248;1.347;3.482;10.769;0.659;0.998;2.624;1.418;0.697;0.828;4.658;15.172;0.723;0.957;3.804;1.146;0.972;1.672;3.119;7.637;0.374;0.646;3.379;1.812;1.213;1.073;1.82;4.097;0.816;1.167;3.554;0.654;0.996;0.164;0.32;0.994;0.229;0.272;0.392;0.142;0.289;9.052;13.014;-213.352;9.834;13.21;-2.03;14.964;9.584
2025-08-01T11:58:10.151122;1.02;0.39053986866690615;0.3331041085766248;1.347;3.482;10.769;0.659;0.998;2.624;1.418;0.697;0.828;4.658;15.172;0.723;0.957;3.804;1.146;0.972;1.672;3.119;7.637;0.374;0.646;3.379;1.812;1.213;1.073;1.82;4.097;0.816;1.167;3.554;0.654;0.996;0.164;0.32;0.994;0.229;0.272;0.392;0.142;0.289;-1.837;-21.739;-219.477;-2.197;-3.184;-26.293;-4.355;0.424
2025-08-01T11:58:10.154414;1.02;0.39053986866690615;0.3331041085766248;1.347;3.482;10.769;0.659;0.998;2.624;1.418;0.697;0.828;4.658;15.172;0.723;0.957;3.804;1.146;0.972;1.672;3.119;7.637;0.374;0.646;3.379;1.812;1.213;1.073;1.82;4.097;0.816;1.167;3.554;0.654;0.996;0.164;0.32;0.994;0.229;0.272;0.392;0.142;0.289;6.374;-5.886;135.592;3.609;4.404;16.055;4.401;7.913
2025-08-01T11:58:10.208973;1.07;0.39053986866690615;0.3331041085766248;1.347;3.482;10.769;0.659;0.998;2.624;1.418;0.697;0.828;4.658;15.172;0.723;0.957;3.804;1.146;0.972;1.672;3.119;7.637;0.374;0.646;3.379;1.812;1.213;1.073;1.82;4.097;0.816;1.167;3.554;0.654;0.996;0.164;0.32;0.994;0.229;0.272;0.392;0.142;0.289;-6.335;-3.012;142.366;-5.396;-3.686;10.017;0.235;-2.826
2025-08-01T11:58:10.270202;1.14;0.39053986866690615;0.3331041085766248;1.347;3.482;10.769;0.659;0.998;2.624;1.418;0.697;0.828;4.658;15.172;0.723;0.957;3.804;1.146;0.972;1.672;3.119;7.637;0.374;0.646;3.379;1.812;1.213;1.073;1.82;4.097;0.816;1.167;3.554;0.654;0.996;0.164;0.32;0.994;0.229;0.272;0.392;0.142;0.289;-4.851;-0.562;10.214;-0.586;0.486;6.431;-3.033;-7.63
2025-08-01T11:58:10.325520;1.19;0.39053986866690615;0.3331041085766248;1.347;3.482;10.769;0.659;0.998;2.624;1.418;0.697;0.828;4.658;15.172;0.723;0.957;3.804;1.146;0.972;1.672;3.119;7.637;0.374;0.646;3.379;1.812;1.213;1.073;1.82;4.097;0.816;1.167;3.554;0.654;0.996;0.164;0.32;0.994;0.229;0.272;0.392;0.142;0.289;1.429;14.213;-34.731;-1.57;0.629;-7.767;-0.561;-3.109
2025-08-01T11:58:10.380019;1.24;0.39053986866690615;0.3331041085766248;3.251;1.124;68.564;5.47;5.489;39.712;5.843;4.966;3.295;2.161;100.454;4.527;4.471;39.282;5.739;3.706;3.777;2.933;40.727;3.432;2.441;15.422;1.361;2.195;1.649;2.933;24.065;1.75;1.779;5.82;1.293;1.88;0.218;0.372;6.261;0.202;0.19;2.035;0.233;0.186;1.429;14.213;-34.731;-1.57;0.629;-7.767;-0.561;-3.109
2025-08-01T11:58:10.387021;1.25;0.39053986866690615;0.3331041085766248;3.251;1.124;68.564;5.47;5.489;39.712;5.843;4.966;3.295;2.161;100.454;4.527;4.471;39.282;5.739;3.706;3.777;2.933;40.727;3.432;2.441;15.422;1.361;2.195;1.649;2.933;24.065;1.75;1.779;5.82;1.293;1.88;0.218;0.372;6.261;0.202;0.19;2.035;0.233;0.186;3.56;-3.609;8.507;0.71;-3.428;4.673;1.775;2.872
2025-08-01T11:58:10.441576;1.31;0.39053986866690615;0.3331041085766248;3.251;1.124;68.564;5.47;5.489;39.712;5.843;4.966;3.295;2.161;100.454;4.527;4.471;39.282;5.739;3.706;3.777;2.933;40.727;3.432;2.441;15.422;1.361;2.195;1.649;2.933;24.065;1.75;1.779;5.82;1.293;1.88;0.218;0.372;6.261;0.202;0.19;2.035;0.233;0.186;1.693;1.0;-9.018;1.727;-0.256;3.353;0.558;-0.541
2025-08-01T11:58:10.496674;1.36;0.39053986866690615;0.3331041085766248;3.251;1.124;68.564;5.47;5.489;39.712;5.843;4.966;3.295;2.161;100.454;4.527;4.471;39.282;5.739;3.706;3.777;2.933;40.727;3.432;2.441;15.422;1.361;2.195;1.649;2.933;24.065;1.75;1.779;5.82;1.293;1.88;0.218;0.372;6.261;0.202;0.19;2.035;0.233;0.186;-3.383;-2.35;-41.419;-0.624;-1.664;-15.101;-5.093;1.228
2025-08-01T11:58:10.553600;1.42;0.39053986866690615;0.3331041085766248;3.251;1.124;68.564;5.47;5.489;39.712;5.843;4.966;3.295;2.161;100.454;4.527;4.471;39.282;5.739;3.706;3.777;2.933;40.727;3.432;2.441;15.422;1.361;2.195;1.649;2.933;24.065;1.75;1.779;5.82;1.293;1.88;0.218;0.372;6.261;0.202;0.19;2.035;0.233;0.186;2.263;-4.388;27.485;7.098;4.933;-3.023;-0.693;6.897
2025-08-01T11:58:10.608877;1.47;0.39053986866690615;0.3331041085766248;3.315;6.111;128.221;1.949;1.707;70.29;4.76;3.037;2.965;7.525;86.991;1.264;1.334;55.167;2.651;1.881;2.172;2.592;57.11;0.841;0.842;15.566;1.604;2.364;0.91;2.013;18.377;1.059;1.095;5.775;0.805;0.729;0.2;0.482;6.421;0.161;0.16;2.008;0.237;0.266;2.263;-4.388;27.485;7.098;4.933;-3.023;-0.693;6.897
2025-08-01T11:58:10.612872;1.48;0.39053986866690615;0.3331041085766248;3.315;6.111;128.221;1.949;1.707;70.29;4.76;3.037;2.965;7.525;86.991;1.264;1.334;55.167;2.651;1.881;2.172;2.592;57.11;0.841;0.842;15.566;1.604;2.364;0.91;2.013;18.377;1.059;1.095;5.775;0.805;0.729;0.2;0.482;6.421;0.161;0.16;2.008;0.237;0.266;-0.028;3.003;10.362;5.735;7.783;-46.673;11.315;4.1
2025-08-01T11:58:10.670076;1.54;0.39053986866690615;0.3331041085766248;3.315;6.111;128.221;1.949;1.707;70.29;4.76;3.037;2.965;7.525;86.991;1.264;1.334;55.167;2.651;1.881;2.172;2.592;57.11;0.841;0.842;15.566;1.604;2.364;0.91;2.013;18.377;1.059;1.095;5.775;0.805;0.729;0.2;0.482;6.421;0.161;0.16;2.008;0.237;0.266;5.519;-2.612;-195.86;-4.206;1.993;13.368;3.271;-4.445
2025-08-01T11:58:10.735481;1.6;0.39053986866690615;0.3331041085766248;3.315;6.111;128.221;1.949;1.707;70.29;4.76;3.037;2.965;7.525;86.991;1.264;1.334;55.167;2.651;1.881;2.172;2.592;57.11;0.841;0.842;15.566;1.604;2.364;0.91;2.013;18.377;1.059;1.095;5.775;0.805;0.729;0.2;0.482;6.421;0.161;0.16;2.008;0.237;0.266;-7.709;-0.058;264.325;-9.462;-9.35;129.273;-13.276;-6.966
2025-08-01T11:58:10.793082;1.66;0.39053986866690615;0.3331041085766248;3.315;6.111;128.221;1.949;1.707;70.29;4.76;3.037;2.965;7.525;86.991;1.264;1.334;55.167;2.651;1.881;2.172;2.592;57.11;0.841;0.842;15.566;1.604;2.364;0.91;2.013;18.377;1.059;1.095;5.775;0.805;0.729;0.2;0.482;6.421;0.161;0.16;2.008;0.237;0.266;-1.934;9.061;224.013;-3.975;-2.332;75.912;-8.906;-3.284
2025-08-01T11:58:10.848872;1.71;0.39053986866690615;0.3331041085766248;3.315;6.111;128.221;1.949;1.707;70.29;4.76;3.037;2.965;7.525;86.991;1.264;1.334;55.167;2.651;1.881;2.172;2.592;57.11;0.841;0.842;15.566;1.604;2.364;0.91;2.013;18.377;1.059;1.095;5.775;0.805;0.729;0.2;0.482;6.421;0.161;0.16;2.008;0.237;0.266;-4.708;-13.039;-159.782;-0.972;-4.699;-139.477;0.146;-1.019
2025-08-01T11:58:10.903777;1.77;0.39053986866690615;0.3331041085766248;3.315;6.111;128.221;1.949;1.707;70.29;4.76;3.037;2.965;7.525;86.991;1.264;1.334;55.167;2.651;1.881;2.172;2.592;57.11;0.841;0.842;15.566;1.604;2.364;0.91;2.013;18.377;1.059;1.095;5.775;0.805;0.729;0.2;0.482;6.421;0.161;0.16;2.008;0.237;0.266;7.373;-4.513;-280.374;3.682;-0.957;-157.946;6.937;2.405
2025-08-01T11:58:10.958912;1.82;0.39053986866690615;0.3331041085766248;3.315;6.111;128.221;1.949;1.707;70.29;4.76;3.037;2.965;7.525;86.991;1.264;1.334;55.167;2.651;1.881;2.172;2.592;57.11;0.841;0.842;15.566;1.604;2.364;0.91;2.013;18.377;1.059;1.095;5.775;0.805;0.729;0.2;0.482;6.421;0.161;0.16;2.008;0.237;0.266;5.821;17.058;-79.701;2.611;1.185;-18.874;9.261;10.79
2025-08-01T11:58:11.026452;1.89;0.39053986866690615;0.3331041085766248;3.315;6.111;128.221;1.949;1.707;70.29;4.76;3.037;2.965;7.525;86.991;1.264;1.334;55.167;2.651;1.881;2.172;2.592;57.11;0.841;0.842;15.566;1.604;2.364;0.91;2.013;18.377;1.059;1.095;5.775;0.805;0.729;0.2;0.482;6.421;0.161;0.16;2.008;0.237;0.266;0.358;15.092;38.135;3.017;6.529;51.628;9.762;-0.064
2025-08-01T11:58:11.085250;1.95;0.39053986866690615;0.31267011194671523;3.315;6.111;128.221;1.949;1.707;70.29;4.76;3.037;2.965;7.525;86.991;1.264;1.334;55.167;2.651;1.881;2.172;2.592;57.11;0.841;0.842;15.566;1.604;2.364;0.91;2.013;18.377;1.059;1.095;5.775;0.805;0.729;0.2;0.482;6.421;0.161;0.16;2.008;0.237;0.266;0.358;15.092;38.135;3.017;6.529;51.628;9.762;-0.064
2025-08-01T11:58:11.140284;2.01;0.3199295967663428;0.31267011194671523;3.315;6.111;128.221;1.949;1.707;70.29;4.76;3.037;2.965;7.525;86.991;1.264;1.334;55.167;2.651;1.881;2.172;2.592;57.11;0.841;0.842;15.566;1.604;2.364;0.91;2.013;18.377;1.059;1.095;5.775;0.805;0.729;0.2;0.482;6.421;0.161;0.16;2.008;0.237;0.266;0.358;15.092;38.135;3.017;6.529;51.628;9.762;-0.064
2025-08-01T11:58:11.146444;2.01;0.3199295967663428;0.31267011194671523;4.275;7.22;76.937;1.198;3.745;72.748;5.515;2.19;4.2;10.291;53.226;0.724;2.475;55.126;5.931;1.457;0.983;4.395;7.048;1.026;1.088;7.691;2.608;1.114;1.421;2.046;6.813;1.198;1.356;4.093;0.855;1.354;0.285;0.382;0.921;0.17;0.24;0.733;0.242;0.218;0.358;15.092;38.135;3.017;6.529;51.628;9.762;-0.064
2025-08-01T11:58:11.153690;2.02;0.3199295967663428;0.31267011194671523;3.126;2.758;44.669;0.794;1.745;42.572;2.612;1.22;2.894;1.959;34.861;1.566;1.758;23.863;1.623;0.788;1.708;2.014;17.042;2.974;2.154;8.183;1.296;0.948;0.795;2.394;3.919;1.505;1.39;2.991;0.964;0.768;0.347;0.325;1.036;0.198;0.201;0.762;0.138;0.148;0.358;15.092;38.135;3.017;6.529;51.628;9.762;-0.064
2025-08-01T11:58:11.213385;2.08;0.3199295967663428;0.31267011194671523;3.126;2.758;44.669;0.794;1.745;42.572;2.612;1.22;2.894;1.959;34.861;1.566;1.758;23.863;1.623;0.788;1.708;2.014;17.042;2.974;2.154;8.183;1.296;0.948;0.795;2.394;3.919;1.505;1.39;2.991;0.964;0.768;0.347;0.325;1.036;0.198;0.201;0.762;0.138;0.148;-8.185;-23.49;197.211;1.886;7.284;190.739;-14.925;-5.867
2025-08-01T11:58:11.218388;2.08;0.3199295967663428;0.31267011194671523;3.126;2.758;44.669;0.794;1.745;42.572;2.612;1.22;2.894;1.959;34.861;1.566;1.758;23.863;1.623;0.788;1.708;2.014;17.042;2.974;2.154;8.183;1.296;0.948;0.795;2.394;3.919;1.505;1.39;2.991;0.964;0.768;0.347;0.325;1.036;0.198;0.201;0.762;0.138;0.148;-3.656;-4.873;118.025;-1.716;-3.779;56.478;-8.718;-4.384
2025-08-01T11:58:11.271682;2.14;0.3199295967663428;0.31267011194671523;3.126;2.758;44.669;0.794;1.745;42.572;2.612;1.22;2.894;1.959;34.861;1.566;1.758;23.863;1.623;0.788;1.708;2.014;17.042;2.974;2.154;8.183;1.296;0.948;0.795;2.394;3.919;1.505;1.39;2.991;0.964;0.768;0.347;0.325;1.036;0.198;0.201;0.762;0.138;0.148;10.728;2.229;-33.186;-0.86;-4.543;-71.975;2.0;0.254
2025-08-01T11:58:11.326311;2.19;0.3199295967663428;0.31267011194671523;3.126;2.758;44.669;0.794;1.745;42.572;2.612;1.22;2.894;1.959;34.861;1.566;1.758;23.863;1.623;0.788;1.708;2.014;17.042;2.974;2.154;8.183;1.296;0.948;0.795;2.394;3.919;1.505;1.39;2.991;0.964;0.768;0.347;0.325;1.036;0.198;0.201;0.762;0.138;0.148;-2.772;5.261;-139.74;-2.77;-2.815;-94.575;5.888;1.741
2025-08-01T11:58:11.328309;2.19;0.3199295967663428;0.31267011194671523;3.813;2.819;88.405;3.156;3.384;6.616;1.759;1.746;4.151;1.967;114.58;2.479;3.769;7.022;3.658;1.326;2.953;2.215;29.829;2.566;3.245;5.881;1.972;3.084;2.076;2.911;21.721;1.436;1.923;3.82;1.587;2.18;0.187;0.41;1.702;0.25;0.303;0.77;0.203;0.211;-2.772;5.261;-139.74;-2.77;-2.815;-94.575;5.888;1.741
2025-08-01T11:58:11.384031;2.25;0.3199295967663428;0.31267011194671523;3.813;2.819;88.405;3.156;3.384;6.616;1.759;1.746;4.151;1.967;114.58;2.479;3.769;7.022;3.658;1.326;2.953;2.215;29.829;2.566;3.245;5.881;1.972;3.084;2.076;2.911;21.721;1.436;1.923;3.82;1.587;2.18;0.187;0.41;1.702;0.25;0.303;0.77;0.203;0.211;-5.454;3.676;-25.802;-1.039;-2.357;-58.144;7.527;3.285
2025-08-01T11:58:11.437474;2.3;0.3199295967663428;0.31267011194671523;3.813;2.819;88.405;3.156;3.384;6.616;1.759;1.746;4.151;1.967;114.58;2.479;3.769;7.022;3.658;1.326;2.953;2.215;29.829;2.566;3.245;5.881;1.972;3.084;2.076;2.911;21.721;1.436;1.923;3.82;1.587;2.18;0.187;0.41;1.702;0.25;0.303;0.77;0.203;0.211;0.125;6.58;24.366;2.394;3.597;14.428;-1.038;3.296
2025-08-01T11:58:11.492775;2.36;0.3199295967663428;0.31267011194671523;3.813;2.819;88.405;3.156;3.384;6.616;1.759;1.746;4.151;1.967;114.58;2.479;3.769;7.022;3.658;1.326;2.953;2.215;29.829;2.566;3.245;5.881;1.972;3.084;2.076;2.911;21.721;1.436;1.923;3.82;1.587;2.18;0.187;0.41;1.702;0.25;0.303;0.77;0.203;0.211;4.753;-6.852;33.863;-3.103;1.281;54.904;-0.739;0.591
2025-08-01T11:58:11.551709;2.42;0.3199295967663428;0.31267011194671523;3.813;2.819;88.405;3.156;3.384;6.616;1.759;1.746;4.151;1.967;114.58;2.479;3.769;7.022;3.658;1.326;2.953;2.215;29.829;2.566;3.245;5.881;1.972;3.084;2.076;2.911;21.721;1.436;1.923;3.82;1.587;2.18;0.187;0.41;1.702;0.25;0.303;0.77;0.203;0.211;1.114;-2.946;60.54;9.583;12.423;26.682;-3.199;-2.783
2025-08-01T11:58:11.605427;2.47;0.3199295967663428;0.31267011194671523;2.551;8.178;76.473;0.543;1.172;8.386;2.666;1.878;2.603;9.154;55.034;0.565;1.23;12.31;2.239;2.271;2.846;3.159;26.673;1.605;1.597;9.054;1.76;2.269;1.292;1.891;12.19;1.068;0.755;3.448;0.632;1.14;0.247;0.264;1.988;0.19;0.31;0.873;0.219;0.226;1.114;-2.946;60.54;9.583;12.423;26.682;-3.199;-2.783
2025-08-01T11:58:11.611332;2.48;0.3199295967663428;0.31267011194671523;2.551;8.178;76.473;0.543;1.172;8.386;2.666;1.878;2.603;9.154;55.034;0.565;1.23;12.31;2.239;2.271;2.846;3.159;26.673;1.605;1.597;9.054;1.76;2.269;1.292;1.891;12.19;1.068;0.755;3.448;0.632;1.14;0.247;0.264;1.988;0.19;0.31;0.873;0.219;0.226;1.655;-5.507;-166.127;-3.032;-9.108;5.794;-5.289;-1.37
2025-08-01T11:58:11.682607;2.55;0.3199295967663428;0.31267011194671523;2.551;8.178;76.473;0.543;1.172;8.386;2.666;1.878;2.603;9.154;55.034;0.565;1.23;12.31;2.239;2.271;2.846;3.159;26.673;1.605;1.597;9.054;1.76;2.269;1.292;1.891;12.19;1.068;0.755;3.448;0.632;1.14;0.247;0.264;1.988;0.19;0.31;0.873;0.219;0.226;2.229;-2.936;29.443;-0.364;2.459;-1.864;7.82;-0.251
2025-08-01T11:58:11.690643;2.56;0.3199295967663428;0.31267011194671523;2.551;8.178;76.473;0.543;1.172;8.386;2.666;1.878;2.603;9.154;55.034;0.565;1.23;12.31;2.239;2.271;2.846;3.159;26.673;1.605;1.597;9.054;1.76;2.269;1.292;1.891;12.19;1.068;0.755;3.448;0.632;1.14;0.247;0.264;1.988;0.19;0.31;0.873;0.219;0.226;-15.987;3.452;272.003;-7.312;-9.871;2.377;-8.043;-9.632
2025-08-01T11:58:11.795352;2.66;0.3199295967663428;0.31267011194671523;2.551;8.178;76.473;0.543;1.172;8.386;2.666;1.878;2.603;9.154;55.034;0.565;1.23;12.31;2.239;2.271;2.846;3.159;26.673;1.605;1.597;9.054;1.76;2.269;1.292;1.891;12.19;1.068;0.755;3.448;0.632;1.14;0.247;0.264;1.988;0.19;0.31;0.873;0.219;0.226;3.171;0.67;-40.218;1.689;-0.988;-22.085;-6.099;0.294
2025-08-01T11:58:11.852441;2.72;0.3199295967663428;0.31267011194671523;2.551;8.178;76.473;0.543;1.172;8.386;2.666;1.878;2.603;9.154;55.034;0.565;1.23;12.31;2.239;2.271;2.846;3.159;26.673;1.605;1.597;9.054;1.76;2.269;1.292;1.891;12.19;1.068;0.755;3.448;0.632;1.14;0.247;0.264;1.988;0.19;0.31;0.873;0.219;0.226;8.826;21.394;-153.107;1.004;5.261;8.221;6.932;9.151
