timestamp;session_duration;calm_probability;focus_probability;delta_CP3;delta_C3;delta_F5;delta_PO3;delta_PO4;delta_F6;delta_C4;delta_CP4;theta_CP3;theta_C3;theta_F5;theta_PO3;theta_PO4;theta_F6;theta_C4;theta_CP4;alpha_CP3;alpha_C3;alpha_F5;alpha_PO3;alpha_PO4;alpha_F6;alpha_C4;alpha_CP4;beta_CP3;beta_C3;beta_F5;beta_PO3;beta_PO4;beta_F6;beta_C4;beta_CP4;gamma_CP3;gamma_C3;gamma_F5;gamma_PO3;gamma_PO4;gamma_F6;gamma_C4;gamma_CP4;eeg_CP3;eeg_C3;eeg_F5;eeg_PO3;eeg_PO4;eeg_F6;eeg_C4;eeg_CP4
2025-08-01T11:53:42.308271;0.49;;0.39941356951920337;5.391;18.098;17.945;2.347;4.519;15.932;2.833;2.838;4.118;14.33;22.519;3.598;6.253;13.622;2.656;4.744;5.979;9.206;17.404;2.806;5.143;9.755;1.686;5.4;8.381;13.872;14.224;3.6;6.383;13.114;2.853;6.179;0.9;1.372;1.912;0.322;0.597;1.613;0.281;0.526;-4.824;1.649;38.998;16.651;39.557;-15.409;8.476;6.006
2025-08-01T11:53:42.317781;0.49;;0.39941356951920337;14.134;23.922;16.481;9.047;12.107;27.281;5.502;7.395;10.864;14.305;8.077;5.297;7.059;15.69;5.49;6.158;5.968;8.253;9.359;3.163;3.533;9.19;2.478;4.796;4.308;6.354;5.572;1.868;3.206;5.108;1.25;2.982;0.464;0.673;0.757;0.305;0.358;0.842;0.181;0.255;-4.824;1.649;38.998;16.651;39.557;-15.409;8.476;6.006
2025-08-01T11:53:42.327991;0.51;;0.39941356951920337;14.134;23.922;16.481;9.047;12.107;27.281;5.502;7.395;10.864;14.305;8.077;5.297;7.059;15.69;5.49;6.158;5.968;8.253;9.359;3.163;3.533;9.19;2.478;4.796;4.308;6.354;5.572;1.868;3.206;5.108;1.25;2.982;0.464;0.673;0.757;0.305;0.358;0.842;0.181;0.255;2.118;-23.56;-44.648;-2.257;8.137;-33.56;5.619;-4.84
2025-08-01T11:53:42.381193;0.56;0.24518527737912643;0.39941356951920337;14.134;23.922;16.481;9.047;12.107;27.281;5.502;7.395;10.864;14.305;8.077;5.297;7.059;15.69;5.49;6.158;5.968;8.253;9.359;3.163;3.533;9.19;2.478;4.796;4.308;6.354;5.572;1.868;3.206;5.108;1.25;2.982;0.464;0.673;0.757;0.305;0.358;0.842;0.181;0.255;2.118;-23.56;-44.648;-2.257;8.137;-33.56;5.619;-4.84
2025-08-01T11:53:42.441415;0.62;0.24518527737912643;0.39941356951920337;14.134;23.922;16.481;9.047;12.107;27.281;5.502;7.395;10.864;14.305;8.077;5.297;7.059;15.69;5.49;6.158;5.968;8.253;9.359;3.163;3.533;9.19;2.478;4.796;4.308;6.354;5.572;1.868;3.206;5.108;1.25;2.982;0.464;0.673;0.757;0.305;0.358;0.842;0.181;0.255;-31.511;-68.777;-83.062;-19.067;-29.626;-71.142;-24.909;-23.197
2025-08-01T11:53:42.496147;0.67;0.24518527737912643;0.39941356951920337;14.134;23.922;16.481;9.047;12.107;27.281;5.502;7.395;10.864;14.305;8.077;5.297;7.059;15.69;5.49;6.158;5.968;8.253;9.359;3.163;3.533;9.19;2.478;4.796;4.308;6.354;5.572;1.868;3.206;5.108;1.25;2.982;0.464;0.673;0.757;0.305;0.358;0.842;0.181;0.255;26.822;79.629;88.23;2.634;16.214;84.162;27.117;10.529
2025-08-01T11:53:42.550652;0.73;0.24518527737912643;0.39941356951920337;14.134;23.922;16.481;9.047;12.107;27.281;5.502;7.395;10.864;14.305;8.077;5.297;7.059;15.69;5.49;6.158;5.968;8.253;9.359;3.163;3.533;9.19;2.478;4.796;4.308;6.354;5.572;1.868;3.206;5.108;1.25;2.982;0.464;0.673;0.757;0.305;0.358;0.842;0.181;0.255;-127.44;-199.169;-191.78;-44.535;-68.582;-186.7;-56.822;-76.113
2025-08-01T11:53:42.613139;0.79;0.24518527737912643;0.39941356951920337;14.134;23.922;16.481;9.047;12.107;27.281;5.502;7.395;10.864;14.305;8.077;5.297;7.059;15.69;5.49;6.158;5.968;8.253;9.359;3.163;3.533;9.19;2.478;4.796;4.308;6.354;5.572;1.868;3.206;5.108;1.25;2.982;0.464;0.673;0.757;0.305;0.358;0.842;0.181;0.255;-73.379;-145.171;-124.109;-46.995;-86.568;-187.192;-82.133;-40.678
2025-08-01T11:53:42.674166;0.85;0.24518527737912643;0.39941356951920337;14.134;23.922;16.481;9.047;12.107;27.281;5.502;7.395;10.864;14.305;8.077;5.297;7.059;15.69;5.49;6.158;5.968;8.253;9.359;3.163;3.533;9.19;2.478;4.796;4.308;6.354;5.572;1.868;3.206;5.108;1.25;2.982;0.464;0.673;0.757;0.305;0.358;0.842;0.181;0.255;20.271;16.817;47.627;-0.252;-39.072;-34.758;-34.886;13.967
2025-08-01T11:53:42.735415;0.91;0.24518527737912643;0.39941356951920337;14.134;23.922;16.481;9.047;12.107;27.281;5.502;7.395;10.864;14.305;8.077;5.297;7.059;15.69;5.49;6.158;5.968;8.253;9.359;3.163;3.533;9.19;2.478;4.796;4.308;6.354;5.572;1.868;3.206;5.108;1.25;2.982;0.464;0.673;0.757;0.305;0.358;0.842;0.181;0.255;217.725;378.187;392.826;90.123;125.362;471.58;107.518;127.141
2025-08-01T11:53:42.808148;0.99;0.24518527737912643;0.39941356951920337;14.134;23.922;16.481;9.047;12.107;27.281;5.502;7.395;10.864;14.305;8.077;5.297;7.059;15.69;5.49;6.158;5.968;8.253;9.359;3.163;3.533;9.19;2.478;4.796;4.308;6.354;5.572;1.868;3.206;5.108;1.25;2.982;0.464;0.673;0.757;0.305;0.358;0.842;0.181;0.255;144.884;247.723;172.694;89.767;146.934;320.443;141.194;86.205
2025-08-01T11:53:42.932017;1.11;0.24518527737912643;0.39941356951920337;14.134;23.922;16.481;9.047;12.107;27.281;5.502;7.395;10.864;14.305;8.077;5.297;7.059;15.69;5.49;6.158;5.968;8.253;9.359;3.163;3.533;9.19;2.478;4.796;4.308;6.354;5.572;1.868;3.206;5.108;1.25;2.982;0.464;0.673;0.757;0.305;0.358;0.842;0.181;0.255;-60.173;-115.236;-152.031;-0.852;31.29;-135.566;31.749;-22.005
2025-08-01T11:53:42.990164;1.17;0.24518527737912643;0.39941356951920337;14.134;23.922;16.481;9.047;12.107;27.281;5.502;7.395;10.864;14.305;8.077;5.297;7.059;15.69;5.49;6.158;5.968;8.253;9.359;3.163;3.533;9.19;2.478;4.796;4.308;6.354;5.572;1.868;3.206;5.108;1.25;2.982;0.464;0.673;0.757;0.305;0.358;0.842;0.181;0.255;-160.153;-271.991;-249.369;-76.379;-79.528;-327.464;-84.001;-96.67
2025-08-01T11:53:43.095028;1.27;0.24518527737912643;0.39941356951920337;14.134;23.922;16.481;9.047;12.107;27.281;5.502;7.395;10.864;14.305;8.077;5.297;7.059;15.69;5.49;6.158;5.968;8.253;9.359;3.163;3.533;9.19;2.478;4.796;4.308;6.354;5.572;1.868;3.206;5.108;1.25;2.982;0.464;0.673;0.757;0.305;0.358;0.842;0.181;0.255;-104.873;-153.562;-126.417;-70.831;-87.112;-196.028;-88.788;-69.877
2025-08-01T11:53:43.149678;1.33;0.24518527737912643;0.39941356951920337;14.134;23.922;16.481;9.047;12.107;27.281;5.502;7.395;10.864;14.305;8.077;5.297;7.059;15.69;5.49;6.158;5.968;8.253;9.359;3.163;3.533;9.19;2.478;4.796;4.308;6.354;5.572;1.868;3.206;5.108;1.25;2.982;0.464;0.673;0.757;0.305;0.358;0.842;0.181;0.255;-24.66;-21.088;-10.811;-18.664;-54.243;-28.221;-52.375;-20.265
2025-08-01T11:53:43.206860;1.38;0.24518527737912643;0.39941356951920337;14.134;23.922;16.481;9.047;12.107;27.281;5.502;7.395;10.864;14.305;8.077;5.297;7.059;15.69;5.49;6.158;5.968;8.253;9.359;3.163;3.533;9.19;2.478;4.796;4.308;6.354;5.572;1.868;3.206;5.108;1.25;2.982;0.464;0.673;0.757;0.305;0.358;0.842;0.181;0.255;37.772;69.059;82.402;18.22;-0.26;76.399;13.72;23.884
2025-08-01T11:53:43.216846;1.39;0.24518527737912643;0.39941356951920337;14.134;23.922;16.481;9.047;12.107;27.281;5.502;7.395;10.864;14.305;8.077;5.297;7.059;15.69;5.49;6.158;5.968;8.253;9.359;3.163;3.533;9.19;2.478;4.796;4.308;6.354;5.572;1.868;3.206;5.108;1.25;2.982;0.464;0.673;0.757;0.305;0.358;0.842;0.181;0.255;38.109;48.693;54.985;12.408;14.984;63.471;21.916;23.064
2025-08-01T11:53:43.325027;1.5;0.24518527737912643;0.39941356951920337;14.134;23.922;16.481;9.047;12.107;27.281;5.502;7.395;10.864;14.305;8.077;5.297;7.059;15.69;5.49;6.158;5.968;8.253;9.359;3.163;3.533;9.19;2.478;4.796;4.308;6.354;5.572;1.868;3.206;5.108;1.25;2.982;0.464;0.673;0.757;0.305;0.358;0.842;0.181;0.255;62.543;106.391;113.17;30.283;37.975;148.031;35.71;37.292
2025-08-01T11:53:43.328019;1.51;0.24518527737912643;0.23243245722994585;14.134;23.922;16.481;9.047;12.107;27.281;5.502;7.395;10.864;14.305;8.077;5.297;7.059;15.69;5.49;6.158;5.968;8.253;9.359;3.163;3.533;9.19;2.478;4.796;4.308;6.354;5.572;1.868;3.206;5.108;1.25;2.982;0.464;0.673;0.757;0.305;0.358;0.842;0.181;0.255;62.543;106.391;113.17;30.283;37.975;148.031;35.71;37.292
2025-08-01T11:53:43.383300;1.56;0.24518527737912643;0.23243245722994585;11.071;24.53;18.718;7.526;8.682;26.222;5.639;7.471;8.837;18.005;15.508;5.396;5.587;14.178;4.511;7.608;2.742;5.404;4.559;2.447;2.621;4.954;2.403;4.078;1.842;3.962;6.714;1.489;2.294;4.246;0.952;1.559;0.427;0.889;0.796;0.359;0.332;0.961;0.199;0.201;62.543;106.391;113.17;30.283;37.975;148.031;35.71;37.292
2025-08-01T11:53:43.392061;1.57;0.24518527737912643;0.23243245722994585;7.125;14.922;8.365;4.817;3.608;21.419;4.42;4.651;5.634;9.765;6.29;3.565;2.294;11.089;4.182;4.842;2.991;7.686;9.365;3.418;2.473;5.534;2.739;2.157;2.602;3.68;4.937;2.343;2.179;3.371;1.157;1.409;0.527;1.16;0.921;0.483;0.383;0.996;0.263;0.328;62.543;106.391;113.17;30.283;37.975;148.031;35.71;37.292
2025-08-01T11:53:43.415756;1.59;0.24518527737912643;0.23243245722994585;7.125;14.922;8.365;4.817;3.608;21.419;4.42;4.651;5.634;9.765;6.29;3.565;2.294;11.089;4.182;4.842;2.991;7.686;9.365;3.418;2.473;5.534;2.739;2.157;2.602;3.68;4.937;2.343;2.179;3.371;1.157;1.409;0.527;1.16;0.921;0.483;0.383;0.996;0.263;0.328;56.851;81.313;82.787;37.225;54.989;86.762;33.109;35.52
2025-08-01T11:53:43.489277;1.67;0.24518527737912643;0.23243245722994585;3.029;5.891;14.24;3.08;3.184;5.922;4.827;2.105;4.252;8.033;16.144;4.147;2.857;11.091;4.276;3.682;9.797;15.038;30.454;3.256;6.864;18.525;2.401;7.379;6.379;11.172;16.112;2.115;5.066;10.09;1.703;5.187;0.686;0.772;0.797;0.366;0.269;0.8;0.206;0.355;56.851;81.313;82.787;37.225;54.989;86.762;33.109;35.52
2025-08-01T11:53:43.554008;1.73;0.24518527737912643;0.23243245722994585;3.029;5.891;14.24;3.08;3.184;5.922;4.827;2.105;4.252;8.033;16.144;4.147;2.857;11.091;4.276;3.682;9.797;15.038;30.454;3.256;6.864;18.525;2.401;7.379;6.379;11.172;16.112;2.115;5.066;10.09;1.703;5.187;0.686;0.772;0.797;0.366;0.269;0.8;0.206;0.355;5.145;-6.722;-64.304;5.495;14.727;-13.612;4.089;-0.097
2025-08-01T11:53:43.565358;1.74;0.24518527737912643;0.23243245722994585;13.527;12.918;14.959;6.598;6.359;15.134;4.923;6.323;9.679;8.421;9.541;3.505;3.752;13.949;3.583;4.799;5.752;8.211;4.942;2.244;3.576;7.725;1.504;4.525;3.37;6.092;5.028;2.49;3.164;5.015;1.498;2.487;0.725;0.707;0.771;0.459;0.468;0.7;0.249;0.362;5.145;-6.722;-64.304;5.495;14.727;-13.612;4.089;-0.097
2025-08-01T11:53:43.621697;1.8;0.24518527737912643;0.23243245722994585;13.527;12.918;14.959;6.598;6.359;15.134;4.923;6.323;9.679;8.421;9.541;3.505;3.752;13.949;3.583;4.799;5.752;8.211;4.942;2.244;3.576;7.725;1.504;4.525;3.37;6.092;5.028;2.49;3.164;5.015;1.498;2.487;0.725;0.707;0.771;0.459;0.468;0.7;0.249;0.362;-38.327;-74.3;-60.102;-22.113;-18.978;-85.421;-8.072;-18.943
2025-08-01T11:53:43.684280;1.86;0.24518527737912643;0.23243245722994585;13.527;12.918;14.959;6.598;6.359;15.134;4.923;6.323;9.679;8.421;9.541;3.505;3.752;13.949;3.583;4.799;5.752;8.211;4.942;2.244;3.576;7.725;1.504;4.525;3.37;6.092;5.028;2.49;3.164;5.015;1.498;2.487;0.725;0.707;0.771;0.459;0.468;0.7;0.249;0.362;-60.441;-72.363;-133.679;-32.868;-40.635;-111.742;-23.091;-28.121
2025-08-01T11:53:43.739441;1.92;0.24518527737912643;0.23243245722994585;13.527;12.918;14.959;6.598;6.359;15.134;4.923;6.323;9.679;8.421;9.541;3.505;3.752;13.949;3.583;4.799;5.752;8.211;4.942;2.244;3.576;7.725;1.504;4.525;3.37;6.092;5.028;2.49;3.164;5.015;1.498;2.487;0.725;0.707;0.771;0.459;0.468;0.7;0.249;0.362;-50.092;-64.647;-10.477;-13.636;-35.821;-58.657;-24.692;-33.594
2025-08-01T11:53:43.795438;1.97;0.24518527737912643;0.23243245722994585;13.527;12.918;14.959;6.598;6.359;15.134;4.923;6.323;9.679;8.421;9.541;3.505;3.752;13.949;3.583;4.799;5.752;8.211;4.942;2.244;3.576;7.725;1.504;4.525;3.37;6.092;5.028;2.49;3.164;5.015;1.498;2.487;0.725;0.707;0.771;0.459;0.468;0.7;0.249;0.362;29.517;37.727;92.494;13.091;3.184;54.836;-1.289;12.516
2025-08-01T11:53:43.850661;2.03;0.24518527737912643;0.23243245722994585;13.527;12.918;14.959;6.598;6.359;15.134;4.923;6.323;9.679;8.421;9.541;3.505;3.752;13.949;3.583;4.799;5.752;8.211;4.942;2.244;3.576;7.725;1.504;4.525;3.37;6.092;5.028;2.49;3.164;5.015;1.498;2.487;0.725;0.707;0.771;0.459;0.468;0.7;0.249;0.362;109.38;178.247;188.34;49.664;79.038;224.145;52.304;61.305
2025-08-01T11:53:43.857680;2.03;0.22599083498453532;0.23243245722994585;13.527;12.918;14.959;6.598;6.359;15.134;4.923;6.323;9.679;8.421;9.541;3.505;3.752;13.949;3.583;4.799;5.752;8.211;4.942;2.244;3.576;7.725;1.504;4.525;3.37;6.092;5.028;2.49;3.164;5.015;1.498;2.487;0.725;0.707;0.771;0.459;0.468;0.7;0.249;0.362;109.38;178.247;188.34;49.664;79.038;224.145;52.304;61.305
2025-08-01T11:53:43.865685;2.04;0.22599083498453532;0.2662605178377081;13.527;12.918;14.959;6.598;6.359;15.134;4.923;6.323;9.679;8.421;9.541;3.505;3.752;13.949;3.583;4.799;5.752;8.211;4.942;2.244;3.576;7.725;1.504;4.525;3.37;6.092;5.028;2.49;3.164;5.015;1.498;2.487;0.725;0.707;0.771;0.459;0.468;0.7;0.249;0.362;109.38;178.247;188.34;49.664;79.038;224.145;52.304;61.305
2025-08-01T11:53:43.987848;2.16;0.22599083498453532;0.2662605178377081;3.328;8.619;6.86;3.4;5.589;4.544;4.029;3.448;2.355;3.555;4.79;2.343;3.481;1.955;2.602;2.287;3.319;8.004;11.821;1.897;4.514;7.83;3.32;3.15;2.138;3.446;3.578;1.719;2.079;2.998;0.825;1.244;0.46;0.54;0.853;0.34;0.513;0.834;0.18;0.407;109.38;178.247;188.34;49.664;79.038;224.145;52.304;61.305
2025-08-01T11:53:44.046191;2.22;0.22599083498453532;0.2662605178377081;3.328;8.619;6.86;3.4;5.589;4.544;4.029;3.448;2.355;3.555;4.79;2.343;3.481;1.955;2.602;2.287;3.319;8.004;11.821;1.897;4.514;7.83;3.32;3.15;2.138;3.446;3.578;1.719;2.079;2.998;0.825;1.244;0.46;0.54;0.853;0.34;0.513;0.834;0.18;0.407;-15.887;-16.341;-81.523;2.18;26.543;-15.631;30.944;-1.141
2025-08-01T11:53:44.057198;2.23;0.22599083498453532;0.2662605178377081;18.808;28.967;36.164;10.014;14.987;28.671;9.934;13.692;20.112;27.489;39.513;8.79;14.332;29.654;8.916;13.53;8.981;17.161;14.964;7.157;7.559;12.763;4.292;8.069;4.575;4.795;5.611;2.417;2.801;5.677;1.712;2.947;0.667;0.957;0.905;0.565;0.667;0.927;0.289;0.452;-15.887;-16.341;-81.523;2.18;26.543;-15.631;30.944;-1.141
2025-08-01T11:53:44.062318;2.24;0.22599083498453532;0.2662605178377081;18.808;28.967;36.164;10.014;14.987;28.671;9.934;13.692;20.112;27.489;39.513;8.79;14.332;29.654;8.916;13.53;8.981;17.161;14.964;7.157;7.559;12.763;4.292;8.069;4.575;4.795;5.611;2.417;2.801;5.677;1.712;2.947;0.667;0.957;0.905;0.565;0.667;0.927;0.289;0.452;-138.715;-264.673;-254.003;-74.53;-108.671;-345.346;-100.835;-88.47
2025-08-01T11:53:44.080167;2.26;0.22599083498453532;0.2662605178377081;14.199;17.691;87.593;5.758;7.741;35.006;3.293;2.457;13.674;23.452;62.766;10.222;12.673;32.881;5.094;5.183;10.367;20.935;48.868;4.916;7.233;24.552;5.368;10.662;7.666;11.629;15.71;2.668;5.103;11.315;2.396;4.959;0.475;0.921;1.355;0.519;0.54;0.653;0.266;0.271;-138.715;-264.673;-254.003;-74.53;-108.671;-345.346;-100.835;-88.47
2025-08-01T11:53:44.140637;2.32;0.22599083498453532;0.2662605178377081;14.199;17.691;87.593;5.758;7.741;35.006;3.293;2.457;13.674;23.452;62.766;10.222;12.673;32.881;5.094;5.183;10.367;20.935;48.868;4.916;7.233;24.552;5.368;10.662;7.666;11.629;15.71;2.668;5.103;11.315;2.396;4.959;0.475;0.921;1.355;0.519;0.54;0.653;0.266;0.271;-53.926;-111.271;-18.123;-34.313;-77.487;-167.053;-79.673;-36.388
2025-08-01T11:53:44.156942;2.33;0.22599083498453532;0.2662605178377081;13.941;24.944;55.377;6.275;10.809;26.382;6.923;10.178;7.851;18.655;36.454;3.702;7.06;16.034;3.927;8.689;7.772;8.033;26.146;4.081;4.923;8.984;3.843;8.138;3.835;6.349;10.073;2.265;3.979;3.316;1.797;3.192;0.514;0.717;1.353;0.505;0.552;0.661;0.303;0.197;-53.926;-111.271;-18.123;-34.313;-77.487;-167.053;-79.673;-36.388
2025-08-01T11:53:44.217437;2.39;0.22599083498453532;0.2662605178377081;13.941;24.944;55.377;6.275;10.809;26.382;6.923;10.178;7.851;18.655;36.454;3.702;7.06;16.034;3.927;8.689;7.772;8.033;26.146;4.081;4.923;8.984;3.843;8.138;3.835;6.349;10.073;2.265;3.979;3.316;1.797;3.192;0.514;0.717;1.353;0.505;0.552;0.661;0.303;0.197;121.019;209.341;234.295;39.821;36.657;271.894;45.671;76.716
2025-08-01T11:53:44.272478;2.45;0.22599083498453532;0.2662605178377081;13.941;24.944;55.377;6.275;10.809;26.382;6.923;10.178;7.851;18.655;36.454;3.702;7.06;16.034;3.927;8.689;7.772;8.033;26.146;4.081;4.923;8.984;3.843;8.138;3.835;6.349;10.073;2.265;3.979;3.316;1.797;3.192;0.514;0.717;1.353;0.505;0.552;0.661;0.303;0.197;210.719;403.0;209.858;115.26;167.562;509.064;163.948;131.984
2025-08-01T11:53:44.326811;2.5;0.22599083498453532;0.2662605178377081;13.941;24.944;55.377;6.275;10.809;26.382;6.923;10.178;7.851;18.655;36.454;3.702;7.06;16.034;3.927;8.689;7.772;8.033;26.146;4.081;4.923;8.984;3.843;8.138;3.835;6.349;10.073;2.265;3.979;3.316;1.797;3.192;0.514;0.717;1.353;0.505;0.552;0.661;0.303;0.197;-9.129;-46.702;-124.858;18.591;54.886;-35.322;59.369;-3.862
2025-08-01T11:53:44.383794;2.56;0.22599083498453532;0.2662605178377081;13.941;24.944;55.377;6.275;10.809;26.382;6.923;10.178;7.851;18.655;36.454;3.702;7.06;16.034;3.927;8.689;7.772;8.033;26.146;4.081;4.923;8.984;3.843;8.138;3.835;6.349;10.073;2.265;3.979;3.316;1.797;3.192;0.514;0.717;1.353;0.505;0.552;0.661;0.303;0.197;-146.7;-266.944;-350.609;-65.152;-64.485;-319.479;-50.738;-87.383
2025-08-01T11:53:44.390513;2.57;0.22599083498453532;0.2662605178377081;13.941;24.944;55.377;6.275;10.809;26.382;6.923;10.178;7.851;18.655;36.454;3.702;7.06;16.034;3.927;8.689;7.772;8.033;26.146;4.081;4.923;8.984;3.843;8.138;3.835;6.349;10.073;2.265;3.979;3.316;1.797;3.192;0.514;0.717;1.353;0.505;0.552;0.661;0.303;0.197;-137.134;-177.239;57.646;-69.737;-80.062;-234.999;-102.61;-74.653
2025-08-01T11:53:44.447218;2.62;0.22599083498453532;0.2662605178377081;13.941;24.944;55.377;6.275;10.809;26.382;6.923;10.178;7.851;18.655;36.454;3.702;7.06;16.034;3.927;8.689;7.772;8.033;26.146;4.081;4.923;8.984;3.843;8.138;3.835;6.349;10.073;2.265;3.979;3.316;1.797;3.192;0.514;0.717;1.353;0.505;0.552;0.661;0.303;0.197;-48.733;-67.906;229.242;-33.273;-58.322;-60.547;-78.393;-42.861
2025-08-01T11:53:44.556887;2.73;0.22599083498453532;0.2662605178377081;13.941;24.944;55.377;6.275;10.809;26.382;6.923;10.178;7.851;18.655;36.454;3.702;7.06;16.034;3.927;8.689;7.772;8.033;26.146;4.081;4.923;8.984;3.843;8.138;3.835;6.349;10.073;2.265;3.979;3.316;1.797;3.192;0.514;0.717;1.353;0.505;0.552;0.661;0.303;0.197;45.434;85.238;1.721;5.501;-17.162;82.969;-15.933;10.473
2025-08-01T11:53:44.615457;2.79;0.22599083498453532;0.2662605178377081;13.941;24.944;55.377;6.275;10.809;26.382;6.923;10.178;7.851;18.655;36.454;3.702;7.06;16.034;3.927;8.689;7.772;8.033;26.146;4.081;4.923;8.984;3.843;8.138;3.835;6.349;10.073;2.265;3.979;3.316;1.797;3.192;0.514;0.717;1.353;0.505;0.552;0.661;0.303;0.197;93.595;128.375;84.854;32.573;32.212;137.316;47.073;49.651
2025-08-01T11:53:44.680251;2.86;0.22599083498453532;0.2662605178377081;13.941;24.944;55.377;6.275;10.809;26.382;6.923;10.178;7.851;18.655;36.454;3.702;7.06;16.034;3.927;8.689;7.772;8.033;26.146;4.081;4.923;8.984;3.843;8.138;3.835;6.349;10.073;2.265;3.979;3.316;1.797;3.192;0.514;0.717;1.353;0.505;0.552;0.661;0.303;0.197;72.584;91.476;-347.973;42.203;56.885;54.64;70.132;66.564
