timestamp;session_duration;calm_probability;focus_probability;delta_CP3;delta_C3;delta_F5;delta_PO3;delta_PO4;delta_F6;delta_C4;delta_CP4;theta_CP3;theta_C3;theta_F5;theta_PO3;theta_PO4;theta_F6;theta_C4;theta_CP4;alpha_CP3;alpha_C3;alpha_F5;alpha_PO3;alpha_PO4;alpha_F6;alpha_C4;alpha_CP4;beta_CP3;beta_C3;beta_F5;beta_PO3;beta_PO4;beta_F6;beta_C4;beta_CP4;gamma_CP3;gamma_C3;gamma_F5;gamma_PO3;gamma_PO4;gamma_F6;gamma_C4;gamma_CP4;eeg_CP3;eeg_C3;eeg_F5;eeg_PO3;eeg_PO4;eeg_F6;eeg_C4;eeg_CP4
2025-08-01T11:53:25.528786;1.48;0.06764938485200345;0.33278054106279514;14.796;26.678;84.152;6.514;14.022;30.689;6.337;7.441;14.305;22.87;62.15;5.776;10.513;21.475;8.605;9.523;11.389;16.558;21.355;7.001;7.829;16.775;5.088;8.771;6.76;10.805;12.333;1.735;5.592;9.635;2.166;3.875;0.472;0.789;2.73;0.311;0.64;0.971;0.225;0.211;-2.089;1.31;-172.225;-0.457;-10.581;9.648;7.086;11.389
2025-08-01T11:53:25.552701;1.5;0.06764938485200345;0.33278054106279514;4.125;6.484;27.748;3.19;2.234;11.637;1.48;2.388;8.456;11.986;20.564;4.065;5.611;17.452;3.561;4.655;9.32;13.985;14.222;3.572;6.701;16.767;3.841;8.598;3.896;5.538;7.191;2.129;2.943;6.396;2.104;2.566;0.52;1.02;1.12;0.49;0.691;0.998;0.308;0.256;-2.089;1.31;-172.225;-0.457;-10.581;9.648;7.086;11.389
2025-08-01T11:53:25.589224;1.54;0.06764938485200345;0.33278054106279514;4.125;6.484;27.748;3.19;2.234;11.637;1.48;2.388;8.456;11.986;20.564;4.065;5.611;17.452;3.561;4.655;9.32;13.985;14.222;3.572;6.701;16.767;3.841;8.598;3.896;5.538;7.191;2.129;2.943;6.396;2.104;2.566;0.52;1.02;1.12;0.49;0.691;0.998;0.308;0.256;-29.455;-54.07;189.018;-12.974;-45.895;-79.867;-33.061;-26.666
2025-08-01T11:53:25.703461;1.65;0.06764938485200345;0.33278054106279514;4.63;4.723;13.075;2.039;2.631;7.84;2.422;1.037;2.955;8.055;16.884;2.301;1.915;9.144;1.92;2.386;5.997;13.754;8.836;2.894;2.933;10.748;2.106;6.264;2.857;5.015;5.595;2.13;2.951;3.972;1.02;2.134;0.737;1.073;0.473;0.475;0.468;0.964;0.353;0.425;-29.455;-54.07;189.018;-12.974;-45.895;-79.867;-33.061;-26.666
2025-08-01T11:53:25.734134;1.68;0.06764938485200345;0.33278054106279514;4.63;4.723;13.075;2.039;2.631;7.84;2.422;1.037;2.955;8.055;16.884;2.301;1.915;9.144;1.92;2.386;5.997;13.754;8.836;2.894;2.933;10.748;2.106;6.264;2.857;5.015;5.595;2.13;2.951;3.972;1.02;2.134;0.737;1.073;0.473;0.475;0.468;0.964;0.353;0.425;47.861;92.068;445.587;29.028;31.0;120.278;2.785;18.937
2025-08-01T11:53:25.742562;1.69;0.10334434467956335;0.33278054106279514;4.63;4.723;13.075;2.039;2.631;7.84;2.422;1.037;2.955;8.055;16.884;2.301;1.915;9.144;1.92;2.386;5.997;13.754;8.836;2.894;2.933;10.748;2.106;6.264;2.857;5.015;5.595;2.13;2.951;3.972;1.02;2.134;0.737;1.073;0.473;0.475;0.468;0.964;0.353;0.425;47.861;92.068;445.587;29.028;31.0;120.278;2.785;18.937
2025-08-01T11:53:25.804777;1.75;0.10334434467956335;0.33278054106279514;4.63;4.723;13.075;2.039;2.631;7.84;2.422;1.037;2.955;8.055;16.884;2.301;1.915;9.144;1.92;2.386;5.997;13.754;8.836;2.894;2.933;10.748;2.106;6.264;2.857;5.015;5.595;2.13;2.951;3.972;1.02;2.134;0.737;1.073;0.473;0.475;0.468;0.964;0.353;0.425;88.798;145.117;-117.19;48.79;74.319;193.29;46.84;52.324
2025-08-01T11:53:25.858559;1.81;0.10334434467956335;0.33278054106279514;4.63;4.723;13.075;2.039;2.631;7.84;2.422;1.037;2.955;8.055;16.884;2.301;1.915;9.144;1.92;2.386;5.997;13.754;8.836;2.894;2.933;10.748;2.106;6.264;2.857;5.015;5.595;2.13;2.951;3.972;1.02;2.134;0.737;1.073;0.473;0.475;0.468;0.964;0.353;0.425;53.493;77.054;-124.951;25.737;52.534;90.271;40.388;37.492
2025-08-01T11:53:25.911766;1.86;0.10334434467956335;0.33278054106279514;16.916;33.469;92.805;30.403;16.674;58.056;15.175;18.666;29.7;50.752;94.464;43.421;21.54;66.173;17.022;22.934;28.23;50.785;116.795;24.697;31.802;41.179;10.577;19.703;4.394;10.076;30.291;5.542;7.764;8.438;2.15;2.752;0.855;2.237;8.214;0.416;1.671;1.855;0.38;0.497;53.493;77.054;-124.951;25.737;52.534;90.271;40.388;37.492
2025-08-01T11:53:25.966074;1.91;0.10334434467956335;0.5530913955629572;16.916;33.469;92.805;30.403;16.674;58.056;15.175;18.666;29.7;50.752;94.464;43.421;21.54;66.173;17.022;22.934;28.23;50.785;116.795;24.697;31.802;41.179;10.577;19.703;4.394;10.076;30.291;5.542;7.764;8.438;2.15;2.752;0.855;2.237;8.214;0.416;1.671;1.855;0.38;0.497;53.493;77.054;-124.951;25.737;52.534;90.271;40.388;37.492
2025-08-01T11:53:25.970510;1.92;0.10334434467956335;0.5530913955629572;16.916;33.469;92.805;30.403;16.674;58.056;15.175;18.666;29.7;50.752;94.464;43.421;21.54;66.173;17.022;22.934;28.23;50.785;116.795;24.697;31.802;41.179;10.577;19.703;4.394;10.076;30.291;5.542;7.764;8.438;2.15;2.752;0.855;2.237;8.214;0.416;1.671;1.855;0.38;0.497;-123.964;-210.418;-244.715;-51.303;-79.863;-252.319;-28.472;-65.69
2025-08-01T11:53:25.974008;1.92;0.10334434467956335;0.5530913955629572;16.916;33.469;92.805;30.403;16.674;58.056;15.175;18.666;29.7;50.752;94.464;43.421;21.54;66.173;17.022;22.934;28.23;50.785;116.795;24.697;31.802;41.179;10.577;19.703;4.394;10.076;30.291;5.542;7.764;8.438;2.15;2.752;0.855;2.237;8.214;0.416;1.671;1.855;0.38;0.497;10.741;5.182;-55.767;-18.633;-6.012;-16.971;-14.34;0.432
2025-08-01T11:53:26.031916;1.98;0.10334434467956335;0.5530913955629572;16.916;33.469;92.805;30.403;16.674;58.056;15.175;18.666;29.7;50.752;94.464;43.421;21.54;66.173;17.022;22.934;28.23;50.785;116.795;24.697;31.802;41.179;10.577;19.703;4.394;10.076;30.291;5.542;7.764;8.438;2.15;2.752;0.855;2.237;8.214;0.416;1.671;1.855;0.38;0.497;-56.093;-74.749;46.661;-25.444;-47.71;-93.089;-25.161;-34.063
2025-08-01T11:53:26.085427;2.03;0.10334434467956335;0.5530913955629572;16.916;33.469;92.805;30.403;16.674;58.056;15.175;18.666;29.7;50.752;94.464;43.421;21.54;66.173;17.022;22.934;28.23;50.785;116.795;24.697;31.802;41.179;10.577;19.703;4.394;10.076;30.291;5.542;7.764;8.438;2.15;2.752;0.855;2.237;8.214;0.416;1.671;1.855;0.38;0.497;8.713;31.63;202.359;2.922;15.431;55.42;-5.543;3.415
2025-08-01T11:53:26.141453;2.09;0.10334434467956335;0.5530913955629572;29.434;75.368;181.533;16.509;55.255;63.881;17.655;17.86;21.567;44.881;123.418;26.172;35.739;40.293;11.298;14.136;43.94;64.796;85.919;30.254;33.292;49.492;17.962;35.262;9.666;14.255;30.605;8.654;10.156;13.924;3.813;7.382;0.909;2.14;8.211;0.626;2.166;1.87;0.302;0.53;8.713;31.63;202.359;2.922;15.431;55.42;-5.543;3.415
2025-08-01T11:53:26.144453;2.09;0.10334434467956335;0.5530913955629572;29.434;75.368;181.533;16.509;55.255;63.881;17.655;17.86;21.567;44.881;123.418;26.172;35.739;40.293;11.298;14.136;43.94;64.796;85.919;30.254;33.292;49.492;17.962;35.262;9.666;14.255;30.605;8.654;10.156;13.924;3.813;7.382;0.909;2.14;8.211;0.626;2.166;1.87;0.302;0.53;7.177;5.577;83.714;0.274;-4.433;-0.65;-3.685;1.434
2025-08-01T11:53:26.198359;2.15;0.10334434467956335;0.5530913955629572;29.434;75.368;181.533;16.509;55.255;63.881;17.655;17.86;21.567;44.881;123.418;26.172;35.739;40.293;11.298;14.136;43.94;64.796;85.919;30.254;33.292;49.492;17.962;35.262;9.666;14.255;30.605;8.654;10.156;13.924;3.813;7.382;0.909;2.14;8.211;0.626;2.166;1.87;0.302;0.53;40.67;64.28;-92.352;23.71;24.8;55.725;20.418;33.541
2025-08-01T11:53:26.256266;2.2;0.10334434467956335;0.5530913955629572;29.434;75.368;181.533;16.509;55.255;63.881;17.655;17.86;21.567;44.881;123.418;26.172;35.739;40.293;11.298;14.136;43.94;64.796;85.919;30.254;33.292;49.492;17.962;35.262;9.666;14.255;30.605;8.654;10.156;13.924;3.813;7.382;0.909;2.14;8.211;0.626;2.166;1.87;0.302;0.53;28.185;59.6;-57.765;25.518;22.256;57.159;19.26;11.973
2025-08-01T11:53:26.314294;2.26;0.10334434467956335;0.5530913955629572;29.434;75.368;181.533;16.509;55.255;63.881;17.655;17.86;21.567;44.881;123.418;26.172;35.739;40.293;11.298;14.136;43.94;64.796;85.919;30.254;33.292;49.492;17.962;35.262;9.666;14.255;30.605;8.654;10.156;13.924;3.813;7.382;0.909;2.14;8.211;0.626;2.166;1.87;0.302;0.53;-10.534;-25.512;137.496;-0.431;5.055;-13.37;0.567;-8.752
2025-08-01T11:53:26.418354;2.37;0.10334434467956335;0.5530913955629572;29.434;75.368;181.533;16.509;55.255;63.881;17.655;17.86;21.567;44.881;123.418;26.172;35.739;40.293;11.298;14.136;43.94;64.796;85.919;30.254;33.292;49.492;17.962;35.262;9.666;14.255;30.605;8.654;10.156;13.924;3.813;7.382;0.909;2.14;8.211;0.626;2.166;1.87;0.302;0.53;-4.303;-18.412;4.932;-5.165;-3.559;22.709;-6.72;-5.984
2025-08-01T11:53:26.473324;2.42;0.10334434467956335;0.5530913955629572;15.041;22.797;87.992;40.093;18.203;25.185;7.82;14.276;28.314;40.326;48.453;45.239;36.693;30.164;12.814;25.297;32.215;47.235;12.274;23.622;40.024;26.961;13.308;25.258;9.924;15.409;11.876;6.367;9.879;12.186;3.915;8.184;0.703;0.869;1.602;0.546;1.223;0.644;0.172;0.385;-4.303;-18.412;4.932;-5.165;-3.559;22.709;-6.72;-5.984
2025-08-01T11:53:26.477334;2.43;0.10334434467956335;0.5530913955629572;15.041;22.797;87.992;40.093;18.203;25.185;7.82;14.276;28.314;40.326;48.453;45.239;36.693;30.164;12.814;25.297;32.215;47.235;12.274;23.622;40.024;26.961;13.308;25.258;9.924;15.409;11.876;6.367;9.879;12.186;3.915;8.184;0.703;0.869;1.602;0.546;1.223;0.644;0.172;0.385;40.234;61.127;-74.143;14.544;25.323;83.261;25.805;34.891
2025-08-01T11:53:26.480533;2.43;0.10334434467956335;0.5530913955629572;15.041;22.797;87.992;40.093;18.203;25.185;7.82;14.276;28.314;40.326;48.453;45.239;36.693;30.164;12.814;25.297;32.215;47.235;12.274;23.622;40.024;26.961;13.308;25.258;9.924;15.409;11.876;6.367;9.879;12.186;3.915;8.184;0.703;0.869;1.602;0.546;1.223;0.644;0.172;0.385;-78.224;-113.346;-158.761;-36.279;-58.321;-165.735;-34.555;-42.698
2025-08-01T11:53:26.536620;2.48;0.10334434467956335;0.5530913955629572;15.041;22.797;87.992;40.093;18.203;25.185;7.82;14.276;28.314;40.326;48.453;45.239;36.693;30.164;12.814;25.297;32.215;47.235;12.274;23.622;40.024;26.961;13.308;25.258;9.924;15.409;11.876;6.367;9.879;12.186;3.915;8.184;0.703;0.869;1.602;0.546;1.223;0.644;0.172;0.385;-63.205;-89.4;120.434;-36.484;-34.494;-127.187;-45.123;-47.794
2025-08-01T11:53:26.591471;2.54;0.10334434467956335;0.5530913955629572;15.041;22.797;87.992;40.093;18.203;25.185;7.82;14.276;28.314;40.326;48.453;45.239;36.693;30.164;12.814;25.297;32.215;47.235;12.274;23.622;40.024;26.961;13.308;25.258;9.924;15.409;11.876;6.367;9.879;12.186;3.915;8.184;0.703;0.869;1.602;0.546;1.223;0.644;0.172;0.385;67.27;90.306;132.225;30.684;40.191;98.501;16.383;38.289
2025-08-01T11:53:26.647625;2.6;0.10334434467956335;0.5530913955629572;61.789;93.115;98.38;33.632;37.975;133.642;26.266;35.603;68.506;108.203;98.294;32.543;49.911;155.927;31.348;33.974;48.165;88.458;101.282;21.529;39.262;132.024;25.12;21.722;10.008;16.471;23.129;6.093;7.101;21.897;5.36;6.054;3.802;6.195;2.145;2.103;3.01;7.85;1.816;2.208;67.27;90.306;132.225;30.684;40.191;98.501;16.383;38.289
2025-08-01T11:53:26.650627;2.6;0.10334434467956335;0.5530913955629572;61.789;93.115;98.38;33.632;37.975;133.642;26.266;35.603;68.506;108.203;98.294;32.543;49.911;155.927;31.348;33.974;48.165;88.458;101.282;21.529;39.262;132.024;25.12;21.722;10.008;16.471;23.129;6.093;7.101;21.897;5.36;6.054;3.802;6.195;2.145;2.103;3.01;7.85;1.816;2.208;108.274;160.722;22.883;53.015;62.201;233.861;57.806;61.432
2025-08-01T11:53:26.703552;2.65;0.06303911795169605;0.5530913955629572;61.789;93.115;98.38;33.632;37.975;133.642;26.266;35.603;68.506;108.203;98.294;32.543;49.911;155.927;31.348;33.974;48.165;88.458;101.282;21.529;39.262;132.024;25.12;21.722;10.008;16.471;23.129;6.093;7.101;21.897;5.36;6.054;3.802;6.195;2.145;2.103;3.01;7.85;1.816;2.208;108.274;160.722;22.883;53.015;62.201;233.861;57.806;61.432
2025-08-01T11:53:26.758560;2.71;0.06303911795169605;0.5530913955629572;61.789;93.115;98.38;33.632;37.975;133.642;26.266;35.603;68.506;108.203;98.294;32.543;49.911;155.927;31.348;33.974;48.165;88.458;101.282;21.529;39.262;132.024;25.12;21.722;10.008;16.471;23.129;6.093;7.101;21.897;5.36;6.054;3.802;6.195;2.145;2.103;3.01;7.85;1.816;2.208;13.88;25.727;-201.089;22.132;28.554;38.171;33.851;11.723
2025-08-01T11:53:26.761561;2.71;0.06303911795169605;0.5530913955629572;61.789;93.115;98.38;33.632;37.975;133.642;26.266;35.603;68.506;108.203;98.294;32.543;49.911;155.927;31.348;33.974;48.165;88.458;101.282;21.529;39.262;132.024;25.12;21.722;10.008;16.471;23.129;6.093;7.101;21.897;5.36;6.054;3.802;6.195;2.145;2.103;3.01;7.85;1.816;2.208;-93.356;-153.02;-69.337;-49.525;-52.458;-181.809;-35.991;-43.113
2025-08-01T11:53:26.820520;2.77;0.06303911795169605;0.5530913955629572;61.789;93.115;98.38;33.632;37.975;133.642;26.266;35.603;68.506;108.203;98.294;32.543;49.911;155.927;31.348;33.974;48.165;88.458;101.282;21.529;39.262;132.024;25.12;21.722;10.008;16.471;23.129;6.093;7.101;21.897;5.36;6.054;3.802;6.195;2.145;2.103;3.01;7.85;1.816;2.208;-70.536;-105.855;15.868;-42.226;-47.06;-134.414;-43.151;-49.774
2025-08-01T11:53:26.926209;2.87;0.06303911795169605;0.27664026658709084;61.789;93.115;98.38;33.632;37.975;133.642;26.266;35.603;68.506;108.203;98.294;32.543;49.911;155.927;31.348;33.974;48.165;88.458;101.282;21.529;39.262;132.024;25.12;21.722;10.008;16.471;23.129;6.093;7.101;21.897;5.36;6.054;3.802;6.195;2.145;2.103;3.01;7.85;1.816;2.208;-70.536;-105.855;15.868;-42.226;-47.06;-134.414;-43.151;-49.774
2025-08-01T11:53:26.939216;2.89;0.06303911795169605;0.27664026658709084;61.789;93.115;98.38;33.632;37.975;133.642;26.266;35.603;68.506;108.203;98.294;32.543;49.911;155.927;31.348;33.974;48.165;88.458;101.282;21.529;39.262;132.024;25.12;21.722;10.008;16.471;23.129;6.093;7.101;21.897;5.36;6.054;3.802;6.195;2.145;2.103;3.01;7.85;1.816;2.208;-11.76;-1.59;45.612;-10.561;-22.765;-28.423;-25.198;-9.962
2025-08-01T11:53:26.953228;2.9;0.06303911795169605;0.27664026658709084;200.665;349.641;247.877;108.376;187.219;434.258;67.312;111.14;132.616;244.77;185.221;71.181;120.656;292.178;50.012;76.541;25.61;39.036;37.17;12.23;25.931;48.594;13.135;17.497;13.794;22.071;17.522;7.546;11.147;25.495;6.087;8.122;3.96;6.392;2.336;2.036;3.176;8.27;1.718;2.161;-11.76;-1.59;45.612;-10.561;-22.765;-28.423;-25.198;-9.962
2025-08-01T11:53:27.006766;2.95;0.06303911795169605;0.27664026658709084;200.665;349.641;247.877;108.376;187.219;434.258;67.312;111.14;132.616;244.77;185.221;71.181;120.656;292.178;50.012;76.541;25.61;39.036;37.17;12.23;25.931;48.594;13.135;17.497;13.794;22.071;17.522;7.546;11.147;25.495;6.087;8.122;3.96;6.392;2.336;2.036;3.176;8.27;1.718;2.161;51.171;91.762;64.269;25.242;28.927;101.742;26.001;27.47
2025-08-01T11:53:27.061571;3.01;0.06303911795169605;0.27664026658709084;200.665;349.641;247.877;108.376;187.219;434.258;67.312;111.14;132.616;244.77;185.221;71.181;120.656;292.178;50.012;76.541;25.61;39.036;37.17;12.23;25.931;48.594;13.135;17.497;13.794;22.071;17.522;7.546;11.147;25.495;6.087;8.122;3.96;6.392;2.336;2.036;3.176;8.27;1.718;2.161;-1.495;-10.983;33.343;-1.882;-5.069;5.702;2.938;3.289
2025-08-01T11:53:27.116923;3.06;0.06303911795169605;0.27664026658709084;200.665;349.641;247.877;108.376;187.219;434.258;67.312;111.14;132.616;244.77;185.221;71.181;120.656;292.178;50.012;76.541;25.61;39.036;37.17;12.23;25.931;48.594;13.135;17.497;13.794;22.071;17.522;7.546;11.147;25.495;6.087;8.122;3.96;6.392;2.336;2.036;3.176;8.27;1.718;2.161;-10.924;-29.289;-36.875;0.731;-7.56;-59.016;-4.331;-5.387
2025-08-01T11:53:27.171509;3.12;0.06303911795169605;0.27664026658709084;200.665;349.641;247.877;108.376;187.219;434.258;67.312;111.14;132.616;244.77;185.221;71.181;120.656;292.178;50.012;76.541;25.61;39.036;37.17;12.23;25.931;48.594;13.135;17.497;13.794;22.071;17.522;7.546;11.147;25.495;6.087;8.122;3.96;6.392;2.336;2.036;3.176;8.27;1.718;2.161;20.526;34.736;-19.744;10.414;17.61;23.039;7.252;17.039
