timestamp;heart_rate_bpm;rr_interval_ms;breathing_rate_rpm;breathing_amplitude;breathing_quality;battery_level
1751571307.356;81;726.6;6.1;28.683;poor;100
1751571307.367;81;721.7;6.1;28.683;poor;100
1751571307.374;81;721.7;6.1;28.683;poor;100
1751571308.378;81;721.7;6.1;28.683;poor;100
1751571308.38;81;754.9;6.0;28.721;poor;100
1751571308.382;81;754.9;6.0;28.721;poor;100
1751571309.411;81;754.9;6.0;28.721;poor;100
1751571308.659;81;759.8;6.0;28.721;poor;100
1751571309.418;81;762.7;6.0;28.721;poor;100
1751571308.669;81;759.8;6.0;28.721;poor;100
1751571309.428;81;762.7;6.0;28.721;poor;100
1751571309.673;81;759.8;6.0;28.721;poor;100
1751571310.433;81;762.7;6.0;28.721;poor;100
1751571310.435;81;720.7;6.0;28.721;poor;100
1751571310.437;81;720.7;6.0;28.721;poor;100
1751571312.471;81;720.7;6.0;28.721;poor;100
1751571312.487;81;743.2;7.2;21.116;fair;100
1751571312.494;81;743.2;7.2;21.116;fair;100
1751571313.5;81;743.2;7.2;21.116;fair;100
1751571313.511;81;774.4;7.2;21.116;fair;100
1751571313.519;81;774.4;7.2;21.116;fair;100
1751571314.53;80;774.4;7.2;21.116;fair;100
1751571313.738;80;801.8;7.2;21.116;fair;100
1751571314.54;80;752.0;7.2;21.116;fair;100
1751571313.748;80;801.8;7.2;21.116;fair;100
1751571314.55;80;752.0;7.2;21.116;fair;100
1751571314.758;80;801.8;7.2;21.116;fair;100
1751571315.56;80;752.0;7.2;21.116;fair;100
1751571315.562;80;727.5;7.2;20.428;fair;100
1751571315.563;80;727.5;7.2;20.428;fair;100
1751571316.594;80;727.5;7.2;20.428;fair;100
1751571316.604;80;752.9;7.2;20.428;fair;100
1751571316.614;80;752.9;7.2;20.428;fair;100
1751571317.606;80;752.9;7.2;20.428;fair;100
1751571316.121;80;745.1;7.2;20.428;fair;100
1751571316.89;80;721.7;7.2;20.428;fair;100
1751571317.612;80;741.2;7.2;20.428;fair;100
1751571316.126;80;745.1;7.2;20.428;fair;100
1751571316.894;80;721.7;7.2;20.428;fair;100
1751571317.616;80;741.2;7.2;20.428;fair;100
1751571317.146;80;745.1;7.2;20.428;fair;100
1751571317.914;80;721.7;7.2;20.428;fair;100
1751571318.636;80;741.2;7.2;20.428;fair;100
1751571318.64;80;780.3;7.5;20.488;poor;100
1751571318.642;80;780.3;7.5;20.488;poor;100
1751571319.665;80;780.3;7.5;20.488;poor;100
1751571318.855;80;820.3;7.5;20.488;poor;100
1751571319.676;80;778.3;7.5;20.488;poor;100
1751571318.863;80;820.3;7.5;20.488;poor;100
1751571319.683;80;778.3;7.5;20.488;poor;100
1751571319.868;79;820.3;7.5;20.488;poor;100
1751571320.689;79;778.3;7.5;20.488;poor;100
1751571320.699;79;742.2;7.5;20.488;poor;100
1751571320.706;79;742.2;7.5;20.488;poor;100
1751571321.716;79;742.2;7.5;20.488;poor;100
1751571321.735;79;783.2;7.5;15.737;poor;100
1751571321.745;79;783.2;7.5;15.737;poor;100
1751571322.745;79;783.2;7.5;15.737;poor;100
1751571321.965;79;781.2;7.5;15.737;poor;100
1751571322.746;79;742.2;7.5;15.737;poor;100
1751571321.966;79;781.2;7.5;15.737;poor;100
1751571322.747;79;742.2;7.5;15.737;poor;100
1751571322.983;79;781.2;7.5;15.737;poor;100
1751571323.764;79;742.2;7.5;15.737;poor;100
1751571323.773;79;701.2;7.5;15.737;poor;100
1751571323.779;79;701.2;7.5;15.737;poor;100
1751571324.779;79;701.2;7.5;15.737;poor;100
1751571324.794;79;722.7;8.7;16.725;poor;100
1751571324.8;79;722.7;8.7;16.725;poor;100
1751571325.82;80;722.7;8.7;16.725;poor;100
1751571325.078;80;753.9;8.7;16.725;poor;100
1751571325.831;80;776.4;8.7;16.725;poor;100
1751571325.086;80;753.9;8.7;16.725;poor;100
1751571325.84;80;776.4;8.7;16.725;poor;100
1751571326.093;80;753.9;8.7;16.725;poor;100
1751571326.847;80;776.4;8.7;16.725;poor;100
1751571326.856;80;730.5;8.7;16.725;poor;100
1751571326.863;80;730.5;8.7;16.725;poor;100
1751571327.876;80;730.5;8.7;16.725;poor;100
1751571327.89;80;720.7;8.9;16.745;poor;100
1751571327.897;80;720.7;8.9;16.745;poor;100
1751571328.91;80;720.7;8.9;16.745;poor;100
1751571328.131;80;783.2;8.9;16.745;poor;100
1751571328.914;80;812.5;8.9;16.745;poor;100
1751571328.135;80;783.2;8.9;16.745;poor;100
1751571328.918;80;812.5;8.9;16.745;poor;100
1751571329.157;80;783.2;8.9;16.745;poor;100
1751571329.94;80;812.5;8.9;16.745;poor;100
1751571329.951;80;772.5;8.9;16.745;poor;100
1751571329.961;80;772.5;8.9;16.745;poor;100
1751571330.967;79;772.5;8.9;16.745;poor;100
1751571330.986;79;730.5;9.2;19.096;poor;100
1751571330.997;79;730.5;9.2;19.096;poor;100
1751571331.965;79;730.5;9.2;19.096;poor;100
1751571332.002;79;730.5;9.2;19.096;poor;100
1751571332.01;79;774.4;9.2;19.096;poor;100
1751571332.015;79;774.4;9.2;19.096;poor;100
1751571333.052;79;774.4;9.2;19.096;poor;100
1751571332.253;79;809.6;9.2;19.096;poor;100
1751571333.062;79;824.2;9.2;19.096;poor;100
1751571332.261;79;809.6;9.2;19.096;poor;100
1751571333.07;79;824.2;9.2;19.096;poor;100
1751571333.259;78;809.6;9.2;19.096;poor;100
1751571334.068;78;824.2;9.2;19.096;poor;100
1751571334.072;78;763.7;9.3;18.796;poor;100
1751571334.073;78;763.7;9.3;18.796;poor;100
1751571335.092;78;763.7;9.3;18.796;poor;100
1751571335.094;78;722.7;9.3;18.796;poor;100
1751571335.099;78;722.7;9.3;18.796;poor;100
1751571336.105;79;722.7;9.3;18.796;poor;100
1751571335.359;79;748.0;9.3;18.796;poor;100
1751571336.107;79;754.9;9.3;18.796;poor;100
1751571335.361;79;748.0;9.3;18.796;poor;100
1751571336.109;79;754.9;9.3;18.796;poor;100
1751571336.375;79;748.0;9.3;18.796;poor;100
1751571337.123;79;754.9;9.3;18.796;poor;100
1751571337.139;79;751.0;9.5;17.679;poor;100
1751571337.145;79;751.0;9.5;17.679;poor;100
1751571338.165;79;751.0;9.5;17.679;poor;100
1751571338.176;79;716.8;9.5;17.679;poor;100
1751571338.185;79;716.8;9.5;17.679;poor;100
1751571339.174;80;716.8;9.5;17.679;poor;100
1751571338.476;80;699.2;9.5;17.679;poor;100
1751571339.175;80;750.0;9.5;17.679;poor;100
1751571338.477;80;699.2;9.5;17.679;poor;100
1751571339.176;80;750.0;9.5;17.679;poor;100
1751571339.485;80;699.2;9.5;17.679;poor;100
1751571340.184;80;750.0;9.5;17.679;poor;100
1751571340.188;80;767.6;9.5;20.406;poor;100
1751571340.189;80;767.6;9.5;20.406;poor;100
1751571341.218;80;767.6;9.5;20.406;poor;100
1751571341.229;80;788.1;9.5;20.406;poor;100
1751571341.237;80;788.1;9.5;20.406;poor;100
1751571342.243;80;788.1;9.5;20.406;poor;100
1751571341.504;80;746.1;9.5;20.406;poor;100
1751571342.25;80;729.5;9.5;20.406;poor;100
1751571341.511;80;746.1;9.5;20.406;poor;100
1751571342.257;80;729.5;9.5;20.406;poor;100
1751571342.519;80;746.1;9.5;20.406;poor;100
1751571343.265;80;729.5;9.5;20.406;poor;100
1751571343.273;80;758.8;9.2;18.111;fair;100
1751571343.278;80;758.8;9.2;18.111;fair;100
1751571344.278;80;758.8;9.2;18.111;fair;100
1751571344.293;80;788.1;9.2;18.111;fair;100
1751571344.3;80;788.1;9.2;18.111;fair;100
1751571346.309;79;788.1;9.2;18.111;fair;100
1751571343.976;79;778.3;8.9;17.197;fair;100
1751571344.856;79;727.5;8.9;17.197;fair;100
1751571345.543;79;768.5;8.9;17.197;fair;100
1751571346.311;79;787.1;8.9;17.197;fair;100
1751571343.979;79;778.3;8.9;17.197;fair;100
1751571344.859;79;727.5;8.9;17.197;fair;100
1751571345.545;79;768.5;8.9;17.197;fair;100
1751571346.314;79;787.1;8.9;17.197;fair;100
1751571344.978;79;778.3;8.9;17.197;fair;100
1751571345.858;79;727.5;8.9;17.197;fair;100
1751571346.544;79;768.5;8.9;17.197;fair;100
1751571347.313;79;787.1;8.9;17.197;fair;100
1751571346.549;79;774.4;8.9;17.197;fair;100
1751571347.324;79;716.8;8.9;17.197;fair;100
1751571346.556;79;774.4;8.9;17.197;fair;100
1751571347.331;79;716.8;8.9;17.197;fair;100
1751571347.58;79;774.4;8.9;17.197;fair;100
1751571348.354;79;716.8;8.9;17.197;fair;100
1751571348.364;79;710.9;8.9;17.197;fair;100
1751571348.373;79;710.9;8.9;17.197;fair;100
1751571349.373;80;710.9;8.9;17.197;fair;100
1751571348.681;80;694.3;8.3;22.774;poor;100
1751571349.375;80;680.7;8.3;22.774;poor;100
1751571348.682;80;694.3;8.3;22.774;poor;100
1751571349.376;80;680.7;8.3;22.774;poor;100
1751571349.693;81;694.3;8.3;22.774;poor;100
1751571350.387;81;680.7;8.3;22.774;poor;100
1751571350.39;81;676.8;8.3;22.774;poor;100
1751571350.391;81;676.8;8.3;22.774;poor;100
1751571351.409;82;676.8;8.3;22.774;poor;100
1751571351.42;82;744.1;8.3;22.774;poor;100
1751571351.427;82;744.1;8.3;22.774;poor;100
1751571353.435;82;744.1;8.3;22.774;poor;100
1751571351.882;82;777.3;11.1;24.849;fair;100
1751571352.712;82;724.6;11.1;24.849;fair;100
1751571353.437;82;757.8;11.1;24.849;fair;100
1751571351.885;82;777.3;11.1;24.849;fair;100
1751571352.715;82;724.6;11.1;24.849;fair;100
1751571353.44;82;757.8;11.1;24.849;fair;100
1751571352.899;81;777.3;11.1;24.849;fair;100
1751571353.729;81;724.6;11.1;24.849;fair;100
1751571354.454;81;757.8;11.1;24.849;fair;100
1751571354.456;81;827.1;11.1;24.849;fair;100
1751571354.457;81;827.1;11.1;24.849;fair;100
1751571355.465;80;827.1;11.1;24.849;fair;100
1751571354.697;80;770.5;11.1;24.849;fair;100
1751571355.468;80;718.8;11.1;24.849;fair;100
1751571354.698;80;770.5;11.1;24.849;fair;100
1751571355.469;80;718.8;11.1;24.849;fair;100
1751571355.725;80;770.5;11.1;24.849;fair;100
1751571356.496;80;718.8;11.1;24.849;fair;100
1751571356.511;80;684.6;10.9;27.849;poor;100
1751571356.516;80;684.6;10.9;27.849;poor;100
1751571357.537;82;684.6;10.9;27.849;poor;100
1751571356.878;82;662.1;10.9;27.849;poor;100
1751571357.54;82;648.4;10.9;27.849;poor;100
1751571356.879;82;662.1;10.9;27.849;poor;100
1751571357.541;82;648.4;10.9;27.849;poor;100
1751571357.877;83;662.1;10.9;27.849;poor;100
1751571358.54;83;648.4;10.9;27.849;poor;100
1751571358.546;83;646.5;10.9;27.849;poor;100
1751571358.549;83;646.5;10.9;27.849;poor;100
1751571359.571;85;646.5;10.9;27.849;poor;100
1751571358.941;85;637.7;10.5;40.763;fair;100
1751571359.579;85;653.3;10.5;40.763;fair;100
1751571358.944;85;637.7;10.5;40.763;fair;100
1751571359.582;85;653.3;10.5;40.763;fair;100
1751571359.951;87;637.7;10.5;40.763;fair;100
1751571360.589;87;653.3;10.5;40.763;fair;100
1751571359.925;87;666.0;10.5;40.763;fair;100
1751571360.591;87;653.3;10.5;40.763;fair;100
1751571359.926;87;666.0;10.5;40.763;fair;100
1751571360.592;87;653.3;10.5;40.763;fair;100
1751571360.988;87;666.0;10.5;40.763;fair;100
1751571361.654;87;653.3;10.5;40.763;fair;100
1751571361.955;87;666.0;10.5;40.763;fair;100
1751571362.621;87;653.3;10.5;40.763;fair;100
1751571362.64;87;638.7;10.1;45.309;poor;100
1751571362.648;87;638.7;10.1;45.309;poor;100
1751571363.66;89;638.7;10.1;45.309;poor;100
1751571362.336;89;666.0;10.1;45.309;poor;100
1751571363.004;89;664.1;10.1;45.309;poor;100
1751571363.668;89;646.5;10.1;45.309;poor;100
1751571362.34;89;666.0;10.1;45.309;poor;100
1751571363.008;89;664.1;10.1;45.309;poor;100
1751571363.672;89;646.5;10.1;45.309;poor;100
1751571363.361;90;666.0;10.1;45.309;poor;100
1751571364.029;90;664.1;10.1;45.309;poor;100
1751571364.693;90;646.5;10.1;45.309;poor;100
1751571364.068;90;632.8;10.1;45.309;poor;100
1751571364.701;90;649.4;10.1;45.309;poor;100
1751571364.074;90;632.8;10.1;45.309;poor;100
1751571364.707;90;649.4;10.1;45.309;poor;100
1751571365.081;90;632.8;10.1;45.309;poor;100
1751571365.714;90;649.4;10.1;45.309;poor;100
1751571365.715;90;674.8;10.3;48.131;poor;100
1751571365.838;90;674.8;10.3;48.131;poor;100
1751571366.847;90;674.8;10.3;48.131;poor;100
1751571366.155;90;693.4;10.3;48.131;poor;100
1751571366.848;90;666.0;10.3;48.131;poor;100
1751571366.157;90;693.4;10.3;48.131;poor;100
1751571366.85;90;666.0;10.3;48.131;poor;100
1751571367.178;90;693.4;10.3;48.131;poor;100
1751571367.872;90;666.0;10.3;48.131;poor;100
1751571367.882;90;656.2;10.3;48.131;poor;100
1751571367.891;90;656.2;10.3;48.131;poor;100
1751571368.908;90;656.2;10.3;48.131;poor;100
1751571368.921;90;673.8;10.4;49.193;fair;100
1751571368.927;90;673.8;10.4;49.193;fair;100
1751571369.953;90;673.8;10.4;49.193;fair;100
1751571369.27;90;691.4;10.4;49.193;fair;100
1751571369.962;90;678.7;10.4;49.193;fair;100
1751571369.277;90;691.4;10.4;49.193;fair;100
1751571369.969;90;678.7;10.4;49.193;fair;100
1751571370.3;89;691.4;10.4;49.193;fair;100
1751571370.991;89;678.7;10.4;49.193;fair;100
1751571370.992;89;662.1;10.4;49.193;fair;100
1751571370.993;89;662.1;10.4;49.193;fair;100
1751571372.005;89;662.1;10.4;49.193;fair;100
1751571371.316;89;691.4;10.1;46.177;poor;100
1751571372.008;89;705.1;10.1;46.177;poor;100
1751571371.763;89;691.4;10.1;46.177;poor;100
1751571372.454;89;705.1;10.1;46.177;poor;100
1751571372.784;89;691.4;10.1;46.177;poor;100
1751571373.475;89;705.1;10.1;46.177;poor;100
1751571373.483;89;732.4;10.1;46.177;poor;100
1751571373.489;89;732.4;10.1;46.177;poor;100
1751571374.502;88;732.4;10.1;46.177;poor;100
1751571374.503;88;703.1;10.1;46.177;poor;100
1751571374.504;88;703.1;10.1;46.177;poor;100
1751571375.52;87;703.1;10.1;46.177;poor;100
1751571374.826;87;707.0;9.8;43.179;fair;100
1751571375.533;87;770.5;9.8;43.179;fair;100
1751571374.832;87;707.0;9.8;43.179;fair;100
1751571375.539;87;770.5;9.8;43.179;fair;100
1751571375.846;86;707.0;9.8;43.179;fair;100
1751571376.553;86;770.5;9.8;43.179;fair;100
1751571376.556;86;761.7;9.8;43.179;fair;100
1751571376.558;86;761.7;9.8;43.179;fair;100
1751571377.571;85;761.7;9.8;43.179;fair;100
1751571376.121;85;726.6;9.8;43.179;fair;100
1751571376.883;85;691.4;9.8;43.179;fair;100
1751571377.574;85;712.9;9.8;43.179;fair;100
1751571376.123;85;726.6;9.8;43.179;fair;100
1751571376.885;85;691.4;9.8;43.179;fair;100
1751571377.576;85;712.9;9.8;43.179;fair;100
1751571377.125;85;726.6;9.8;43.179;fair;100
1751571377.887;85;691.4;9.8;43.179;fair;100
1751571378.578;85;712.9;9.8;43.179;fair;100
1751571378.581;85;728.5;10.0;39.051;poor;100
1751571378.623;85;728.5;10.0;39.051;poor;100
1751571379.647;84;728.5;10.0;39.051;poor;100
1751571378.91;84;761.7;10.0;39.051;poor;100
1751571379.672;84;731.5;10.0;39.051;poor;100
1751571378.912;84;761.7;10.0;39.051;poor;100
1751571379.674;84;731.5;10.0;39.051;poor;100
1751571379.934;84;761.7;10.0;39.051;poor;100
1751571380.695;84;731.5;10.0;39.051;poor;100
1751571380.696;84;765.6;10.0;39.051;poor;100
1751571380.697;84;765.6;10.0;39.051;poor;100
1751571381.703;83;765.6;10.0;39.051;poor;100
1751571381.713;83;778.3;10.3;43.173;poor;100
1751571381.718;83;778.3;10.3;43.173;poor;100
1751571382.739;82;778.3;10.3;43.173;poor;100
1751571382.007;82;741.2;10.3;43.173;poor;100
1751571382.748;82;759.8;10.3;43.173;poor;100
1751571382.014;82;741.2;10.3;43.173;poor;100
1751571382.755;82;759.8;10.3;43.173;poor;100
1751571383.026;82;741.2;10.3;43.173;poor;100
1751571383.767;82;759.8;10.3;43.173;poor;100
1751571383.768;82;738.3;10.3;43.173;poor;100
1751571383.769;82;738.3;10.3;43.173;poor;100
1751571384.783;82;738.3;10.3;43.173;poor;100
1751571384.785;82;691.4;9.1;38.371;poor;100
1751571384.786;82;691.4;9.1;38.371;poor;100
1751571385.806;82;691.4;9.1;38.371;poor;100
1751571385.808;82;663.1;9.1;38.371;poor;100
1751571385.81;82;663.1;9.1;38.371;poor;100
1751571386.824;82;663.1;9.1;38.371;poor;100
1751571385.931;82;896.5;9.1;38.371;poor;100
1751571386.827;82;832.0;9.1;38.371;poor;100
1751571385.932;82;896.5;9.1;38.371;poor;100
1751571386.828;82;832.0;9.1;38.371;poor;100
1751571386.943;81;896.5;9.1;38.371;poor;100
1751571387.84;81;832.0;9.1;38.371;poor;100
1751571387.843;81;791.0;9.0;48.817;poor;100
1751571387.844;81;791.0;9.0;48.817;poor;100
1751571388.864;80;791.0;9.0;48.817;poor;100
1751571388.866;80;764.6;9.0;48.817;poor;100
1751571388.867;80;764.6;9.0;48.817;poor;100
1751571389.863;80;764.6;9.0;48.817;poor;100
1751571389.086;80;777.3;9.0;48.817;poor;100
1751571389.864;80;759.8;9.0;48.817;poor;100
1751571389.088;80;777.3;9.0;48.817;poor;100
1751571389.865;80;759.8;9.0;48.817;poor;100
1751571390.089;79;777.3;9.0;48.817;poor;100
1751571390.866;79;759.8;9.0;48.817;poor;100
1751571390.868;79;710.9;9.3;45.967;poor;100
1751571390.87;79;710.9;9.3;45.967;poor;100
1751571391.851;79;710.9;9.3;45.967;poor;100
1751571391.852;80;710.9;9.3;45.967;poor;100
1751571391.854;80;671.9;9.3;45.967;poor;100
1751571391.855;80;671.9;9.3;45.967;poor;100
1751571392.85;81;671.9;9.3;45.967;poor;100
1751571392.156;81;699.2;9.3;45.967;poor;100
1751571392.855;81;770.5;9.3;45.967;poor;100
1751571392.159;81;699.2;9.3;45.967;poor;100
1751571392.858;81;770.5;9.3;45.967;poor;100
1751571394.185;81;699.2;9.3;45.967;poor;100
1751571394.885;81;770.5;9.3;45.967;poor;100
1751571394.1;81;786.1;9.5;40.798;poor;100
1751571394.887;81;808.6;9.5;40.798;poor;100
1751571394.102;81;786.1;9.5;40.798;poor;100
1751571394.889;81;808.6;9.5;40.798;poor;100
1751571396.129;79;786.1;9.5;40.798;poor;100
1751571396.915;79;808.6;9.5;40.798;poor;100
1751571395.254;79;832.0;9.5;40.798;poor;100
1751571396.074;79;843.8;9.5;40.798;poor;100
1751571396.918;79;847.7;9.5;40.798;poor;100
1751571395.256;79;832.0;9.5;40.798;poor;100
1751571396.076;79;843.8;9.5;40.798;poor;100
1751571396.92;79;847.7;9.5;40.798;poor;100
1751571396.266;78;832.0;9.5;40.798;poor;100
1751571397.087;78;843.8;9.5;40.798;poor;100
1751571397.93;78;847.7;9.5;40.798;poor;100
1751571397.933;78;819.3;9.5;46.677;poor;100
1751571397.933;78;819.3;9.5;46.677;poor;100
1751571398.929;78;819.3;9.5;46.677;poor;100
1751571398.234;78;697.3;9.5;46.677;poor;100
1751571398.932;78;643.5;9.5;46.677;poor;100
1751571398.235;78;697.3;9.5;46.677;poor;100
1751571398.933;78;643.5;9.5;46.677;poor;100
1751571399.249;79;697.3;9.5;46.677;poor;100
1751571399.947;79;643.5;9.5;46.677;poor;100
1751571399.956;79;621.1;9.5;46.677;poor;100
1751571399.963;79;621.1;9.5;46.677;poor;100
1751571400.981;85;621.1;9.5;46.677;poor;100
1751571400.359;85;627.9;9.5;53.161;poor;100
1751571400.987;85;642.6;9.5;53.161;poor;100
1751571400.36;85;627.9;9.5;53.161;poor;100
1751571400.988;85;642.6;9.5;53.161;poor;100
1751571401.363;86;627.9;9.5;53.161;poor;100
1751571401.991;86;642.6;9.5;53.161;poor;100
1751571401.993;86;637.7;9.5;53.161;poor;100
1751571401.995;86;637.7;9.5;53.161;poor;100
1751571403.005;87;637.7;9.5;53.161;poor;100
1751571403.007;87;653.3;9.5;53.161;poor;100
1751571403.01;87;653.3;9.5;53.161;poor;100
1751571404.017;87;653.3;9.5;53.161;poor;100
1751571403.244;87;776.4;9.6;56.206;excellent;100
1751571404.02;87;851.6;9.6;56.206;excellent;100
1751571403.246;87;776.4;9.6;56.206;excellent;100
1751571404.022;87;851.6;9.6;56.206;excellent;100
1751571404.262;85;776.4;9.6;56.206;excellent;100
1751571405.038;85;851.6;9.6;56.206;excellent;100
1751571405.046;85;848.6;9.6;56.206;excellent;100
1751571405.05;85;848.6;9.6;56.206;excellent;100
1751571406.072;84;848.6;9.6;56.206;excellent;100
1751571406.081;84;807.6;9.6;56.206;excellent;100
1751571406.09;84;807.6;9.6;56.206;excellent;100
1751571407.098;82;807.6;9.6;56.206;excellent;100
1751571407.1;82;855.5;9.7;61.906;good;100
1751571407.101;82;855.5;9.7;61.906;good;100
1751571408.105;81;855.5;9.7;61.906;good;100
1751571408.107;81;840.8;9.7;61.906;good;100
1751571408.108;81;840.8;9.7;61.906;good;100
1751571409.132;79;840.8;9.7;61.906;good;100
1751571408.351;79;782.2;9.7;61.906;good;100
1751571409.134;79;772.5;9.7;61.906;good;100
1751571408.352;79;782.2;9.7;61.906;good;100
1751571409.135;79;772.5;9.7;61.906;good;100
1751571409.36;79;782.2;9.7;61.906;good;100
1751571410.142;79;772.5;9.7;61.906;good;100
1751571410.146;79;791.0;9.6;62.886;good;100
1751571410.147;79;791.0;9.6;62.886;good;100
1751571411.156;79;791.0;9.6;62.886;good;100
1751571410.425;79;734.4;9.6;62.886;good;100
1751571411.16;79;696.3;9.6;62.886;good;100
1751571410.428;79;734.4;9.6;62.886;good;100
1751571411.162;79;696.3;9.6;62.886;good;100
1751571411.435;79;734.4;9.6;62.886;good;100
1751571412.17;79;696.3;9.6;62.886;good;100
1751571412.174;79;674.8;9.6;62.886;good;100
1751571412.177;79;674.8;9.6;62.886;good;100
1751571413.178;80;674.8;9.6;62.886;good;100
1751571413.18;80;711.9;9.2;64.684;excellent;100
1751571413.181;80;711.9;9.2;64.684;excellent;100
1751571414.189;81;711.9;9.2;64.684;excellent;100
1751571414.19;81;812.5;9.2;64.684;excellent;100
1751571414.191;81;812.5;9.2;64.684;excellent;100
1751571415.215;80;812.5;9.2;64.684;excellent;100
1751571414.436;80;781.2;9.2;64.684;excellent;100
1751571415.218;80;796.9;9.2;64.684;excellent;100
1751571414.439;80;781.2;9.2;64.684;excellent;100
1751571415.22;80;796.9;9.2;64.684;excellent;100
1751571415.446;80;781.2;9.2;64.684;excellent;100
1751571416.227;80;796.9;9.2;64.684;excellent;100
1751571416.233;80;797.9;8.8;63.794;excellent;100
1751571416.24;80;797.9;8.8;63.794;excellent;100
1751571417.262;79;797.9;8.8;63.794;excellent;100
1751571416.553;79;718.8;8.8;63.794;excellent;100
1751571417.272;79;720.7;8.8;63.794;excellent;100
1751571416.566;79;718.8;8.8;63.794;excellent;100
1751571417.284;79;720.7;8.8;63.794;excellent;100
1751571417.583;80;718.8;8.8;63.794;excellent;100
1751571418.301;80;720.7;8.8;63.794;excellent;100
1751571418.306;80;748.0;8.8;63.794;excellent;100
1751571418.309;80;748.0;8.8;63.794;excellent;100
1751571419.299;80;748.0;8.8;63.794;excellent;100
1751571419.302;80;705.1;8.7;62.998;excellent;100
1751571419.303;80;705.1;8.7;62.998;excellent;100
1751571420.316;81;705.1;8.7;62.998;excellent;100
1751571419.606;81;711.9;8.7;62.998;excellent;100
1751571420.318;81;707.0;8.7;62.998;excellent;100
1751571419.606;81;711.9;8.7;62.998;excellent;100
1751571420.318;81;707.0;8.7;62.998;excellent;100
1751571420.343;81;711.9;8.7;62.998;excellent;100
1751571421.055;81;707.0;8.7;62.998;excellent;100
1751571420.625;81;711.9;8.7;62.998;excellent;100
1751571421.337;81;707.0;8.7;62.998;excellent;100
1751571421.344;81;696.3;8.7;62.998;excellent;100
1751571421.352;81;696.3;8.7;62.998;excellent;100
1751571422.361;82;696.3;8.7;62.998;excellent;100
1751571421.692;82;671.9;8.6;64.506;good;100
1751571422.364;82;662.1;8.6;64.506;good;100
1751571421.693;82;671.9;8.6;64.506;good;100
1751571422.365;82;662.1;8.6;64.506;good;100
1751571422.716;83;671.9;8.6;64.506;good;100
1751571423.388;83;662.1;8.6;64.506;good;100
1751571423.391;83;664.1;8.6;64.506;good;100
1751571423.391;83;664.1;8.6;64.506;good;100
1751571424.421;85;664.1;8.6;64.506;good;100
1751571423.763;85;665.0;8.6;64.506;good;100
