timestamp;heart_rate_bpm;rr_interval_ms;breathing_rate_rpm;breathing_amplitude;breathing_quality;battery_level
1753191159.867;67;836.9;8.1;36.213;fair;100
1753191159.9;67;836.9;8.1;36.213;fair;100
1753191160.916;67;836.9;8.1;36.213;fair;100
1753191160.099;67;879.9;8.1;36.213;fair;100
1753191160.979;67;854.5;8.1;36.213;fair;100
1753191160.136;67;879.9;8.1;36.213;fair;100
1753191161.016;67;854.5;8.1;36.213;fair;100
1753191161.172;67;879.9;8.1;36.213;fair;100
1753191162.052;67;854.5;8.1;36.213;fair;100
1753191162.136;67;820.3;8.1;36.213;fair;100
1753191162.165;67;820.3;8.1;36.213;fair;100
1753191163.198;68;820.3;8.1;36.213;fair;100
1753191163.242;68;836.9;8.2;41.582;good;100
1753191163.274;68;836.9;8.2;41.582;good;100
1753191164.312;68;836.9;8.2;41.582;good;100
1753191163.434;68;914.1;8.2;41.582;good;100
1753191164.348;68;961.9;8.2;41.582;good;100
1753191163.485;68;914.1;8.2;41.582;good;100
1753191164.399;68;961.9;8.2;41.582;good;100
1753191164.503;68;914.1;8.2;41.582;good;100
1753191165.417;68;961.9;8.2;41.582;good;100
1753191165.435;68;889.6;8.2;41.582;good;100
1753191165.457;68;889.6;8.2;41.582;good;100
1753191166.487;68;889.6;8.2;41.582;good;100
1753191166.537;68;838.9;7.9;38.608;fair;100
1753191166.564;68;838.9;7.9;38.608;fair;100
1753191167.585;68;838.9;7.9;38.608;fair;100
1753191167.643;68;897.5;7.9;38.608;fair;100
1753191167.676;68;897.5;7.9;38.608;fair;100
1753191168.697;68;897.5;7.9;38.608;fair;100
1753191168.728;68;894.5;7.9;38.608;fair;100
1753191168.791;68;894.5;7.9;38.608;fair;100
1753191169.828;68;894.5;7.9;38.608;fair;100
1753191169.872;68;890.6;7.7;34.778;fair;100
1753191169.899;68;890.6;7.7;34.778;fair;100
1753191170.962;68;890.6;7.7;34.778;fair;100
1753191170.995;68;1037.1;7.7;34.778;fair;100
1753191171.032;68;1037.1;7.7;34.778;fair;100
1753191172.05;67;1037.1;7.7;34.778;fair;100
1753191172.128;67;1021.5;7.7;34.778;fair;100
1753191172.16;67;1021.5;7.7;34.778;fair;100
1753191173.178;66;1021.5;7.7;34.778;fair;100
1753191173.242;66;885.7;7.5;43.446;good;100
1753191173.277;66;885.7;7.5;43.446;good;100
1753191174.284;66;885.7;7.5;43.446;good;100
1753191172.528;66;893.5;7.5;43.446;good;100
1753191173.422;66;892.6;7.5;43.446;good;100
1753191174.315;66;770.5;7.5;43.446;good;100
1753191172.547;66;893.5;7.5;43.446;good;100
1753191173.442;66;892.6;7.5;43.446;good;100
1753191174.334;66;770.5;7.5;43.446;good;100
1753191173.559;68;893.5;7.5;43.446;good;100
1753191174.453;68;892.6;7.5;43.446;good;100
1753191175.346;68;770.5;7.5;43.446;good;100
1753191174.652;68;718.8;7.5;43.446;good;100
1753191175.371;68;704.1;7.5;43.446;good;100
1753191174.674;68;718.8;7.5;43.446;good;100
1753191175.393;68;704.1;7.5;43.446;good;100
1753191175.703;70;718.8;7.5;43.446;good;100
1753191176.422;70;704.1;7.5;43.446;good;100
1753191176.492;70;701.2;7.6;63.003;good;100
1753191176.509;70;701.2;7.6;63.003;good;100
1753191177.553;75;701.2;7.6;63.003;good;100
1753191176.935;75;672.9;7.6;63.003;good;100
1753191177.608;75;675.8;7.6;63.003;good;100
1753191176.972;75;672.9;7.6;63.003;good;100
1753191177.645;75;675.8;7.6;63.003;good;100
1753191178.0;76;672.9;7.6;63.003;good;100
1753191178.673;76;675.8;7.6;63.003;good;100
1753191178.718;76;672.9;7.6;63.003;good;100
1753191178.774;76;672.9;7.6;63.003;good;100
1753191179.826;77;672.9;7.6;63.003;good;100
1753191179.874;77;677.7;7.3;88.472;good;100
1753191179.912;77;677.7;7.3;88.472;good;100
1753191180.956;79;677.7;7.3;88.472;good;100
1753191180.316;79;705.1;7.3;88.472;good;100
1753191181.021;79;752.0;7.3;88.472;good;100
1753191180.342;79;705.1;7.3;88.472;good;100
1753191181.047;79;752.0;7.3;88.472;good;100
1753191181.017;79;705.1;7.3;88.472;good;100
1753191181.722;79;752.0;7.3;88.472;good;100
1753191181.368;80;705.1;7.3;88.472;good;100
1753191182.073;80;752.0;7.3;88.472;good;100
1753191182.11;80;783.2;7.3;88.472;good;100
1753191182.165;80;783.2;7.3;88.472;good;100
1753191183.192;80;783.2;7.3;88.472;good;100
1753191183.275;80;744.1;7.2;94.137;good;100
1753191183.303;80;744.1;7.2;94.137;good;100
1753191184.34;79;744.1;7.2;94.137;good;100
1753191182.765;79;803.7;7.2;94.137;good;100
1753191183.558;79;814.5;7.2;94.137;good;100
1753191184.373;79;788.1;7.2;94.137;good;100
1753191182.793;79;803.7;7.2;94.137;good;100
1753191183.586;79;814.5;7.2;94.137;good;100
1753191184.4;79;788.1;7.2;94.137;good;100
1753191183.822;78;803.7;7.2;94.137;good;100
1753191184.615;78;814.5;7.2;94.137;good;100
1753191185.429;78;788.1;7.2;94.137;good;100
1753191185.47;78;737.3;7.2;94.137;good;100
1753191185.498;78;737.3;7.2;94.137;good;100
1753191186.535;79;737.3;7.2;94.137;good;100
1753191185.827;79;746.1;7.1;92.603;excellent;100
1753191186.573;79;690.4;7.1;92.603;excellent;100
1753191185.846;79;746.1;7.1;92.603;excellent;100
1753191186.593;79;690.4;7.1;92.603;excellent;100
1753191186.864;79;746.1;7.1;92.603;excellent;100
1753191187.61;79;690.4;7.1;92.603;excellent;100
1753191187.666;79;681.6;7.1;92.603;excellent;100
1753191187.696;79;681.6;7.1;92.603;excellent;100
1753191188.716;80;681.6;7.1;92.603;excellent;100
1753191188.744;80;711.9;7.1;92.603;excellent;100
1753191188.779;80;711.9;7.1;92.603;excellent;100
1753191189.813;81;711.9;7.1;92.603;excellent;100
1753191189.864;81;710.9;7.1;93.13;excellent;100
1753191189.897;81;710.9;7.1;93.13;excellent;100
1753191190.917;81;710.9;7.1;93.13;excellent;100
1753191190.249;81;706.0;7.1;93.13;excellent;100
1753191190.955;81;829.1;7.1;93.13;excellent;100
1753191190.287;81;706.0;7.1;93.13;excellent;100
1753191190.993;81;829.1;7.1;93.13;excellent;100
1753191191.332;81;706.0;7.1;93.13;excellent;100
1753191192.038;81;829.1;7.1;93.13;excellent;100
1753191192.098;81;937.5;7.1;93.13;excellent;100
1753191192.13;81;937.5;7.1;93.13;excellent;100
1753191193.14;79;937.5;7.1;93.13;excellent;100
1753191192.338;79;826.2;7.1;92.895;excellent;100
1753191193.164;79;884.8;7.1;92.895;excellent;100
1753191192.384;79;826.2;7.1;92.895;excellent;100
1753191193.21;79;884.8;7.1;92.895;excellent;100
1753191193.41;78;826.2;7.1;92.895;excellent;100
1753191194.236;78;884.8;7.1;92.895;excellent;100
1753191194.302;78;970.7;7.1;92.895;excellent;100
1753191194.334;78;970.7;7.1;92.895;excellent;100
1753191195.367;76;970.7;7.1;92.895;excellent;100
1753191195.405;76;934.6;7.1;92.895;excellent;100
1753191195.428;76;934.6;7.1;92.895;excellent;100
1753191196.447;75;934.6;7.1;92.895;excellent;100
1753191196.497;75;819.3;7.0;93.246;excellent;100
1753191196.53;75;819.3;7.0;93.246;excellent;100
1753191197.568;74;819.3;7.0;93.246;excellent;100
1753191196.787;74;830.1;7.0;93.246;excellent;100
1753191197.617;74;899.4;7.0;93.246;excellent;100
1753191196.819;74;830.1;7.0;93.246;excellent;100
1753191197.649;74;899.4;7.0;93.246;excellent;100
1753191197.849;74;830.1;7.0;93.246;excellent;100
1753191198.679;74;899.4;7.0;93.246;excellent;100
1753191198.715;74;937.5;7.0;93.246;excellent;100
1753191198.746;74;937.5;7.0;93.246;excellent;100
1753191199.778;73;937.5;7.0;93.246;excellent;100
1753191199.834;73;828.1;7.0;92.868;fair;100
1753191199.871;73;828.1;7.0;92.868;fair;100
1753191200.909;72;828.1;7.0;92.868;fair;100
1753191200.96;72;831.0;7.0;92.868;fair;100
1753191200.997;72;831.0;7.0;92.868;fair;100
1753191202.025;72;831.0;7.0;92.868;fair;100
1753191201.132;72;938.5;7.0;92.868;fair;100
1753191202.071;72;925.8;7.0;92.868;fair;100
1753191201.174;72;938.5;7.0;92.868;fair;100
1753191202.113;72;925.8;7.0;92.868;fair;100
1753191203.209;71;938.5;7.0;92.868;fair;100
1753191204.148;71;925.8;7.0;92.868;fair;100
1753191204.196;71;870.1;7.1;82.429;good;100
1753191204.243;71;870.1;7.1;82.429;good;100
1753191205.278;71;870.1;7.1;82.429;good;100
1753191205.33;71;1035.2;7.1;82.429;good;100
1753191205.364;71;1035.2;7.1;82.429;good;100
1753191206.391;69;1035.2;7.1;82.429;good;100
1753191205.468;69;965.8;7.1;82.429;good;100
1753191206.434;69;915.0;7.1;82.429;good;100
1753191205.527;69;965.8;7.1;82.429;good;100
1753191206.493;69;915.0;7.1;82.429;good;100
1753191206.561;69;965.8;7.1;82.429;good;100
1753191207.526;69;915.0;7.1;82.429;good;100
1753191207.593;69;968.8;7.1;91.745;good;100
1753191207.622;69;968.8;7.1;91.745;good;100
1753191208.65;68;968.8;7.1;91.745;good;100
1753191207.858;68;835.9;7.1;91.745;good;100
1753191208.694;68;886.7;7.1;91.745;good;100
1753191207.908;68;835.9;7.1;91.745;good;100
1753191208.744;68;886.7;7.1;91.745;good;100
1753191208.949;68;835.9;7.1;91.745;good;100
1753191209.785;68;886.7;7.1;91.745;good;100
1753191209.836;68;934.6;7.1;91.745;good;100
1753191209.883;68;934.6;7.1;91.745;good;100
1753191210.895;68;934.6;7.1;91.745;good;100
1753191210.054;68;844.7;7.0;79.003;good;100
1753191210.899;68;914.1;7.0;79.003;good;100
1753191210.057;68;844.7;7.0;79.003;good;100
1753191210.902;68;914.1;7.0;79.003;good;100
1753191211.065;68;844.7;7.0;79.003;good;100
1753191211.909;68;914.1;7.0;79.003;good;100
1753191212.086;68;844.7;7.0;79.003;good;100
1753191212.931;68;914.1;7.0;79.003;good;100
1753191211.987;68;959.0;7.0;79.003;good;100
1753191212.946;68;840.8;7.0;79.003;good;100
1753191212.003;68;959.0;7.0;79.003;good;100
1753191212.962;68;840.8;7.0;79.003;good;100
1753191214.038;67;959.0;7.0;79.003;good;100
1753191214.997;67;840.8;7.0;79.003;good;100
1753191215.054;67;960.0;7.1;79.305;poor;100
1753191215.103;67;960.0;7.1;79.305;poor;100
1753191216.148;67;960.0;7.1;79.305;poor;100
1753191216.187;67;1008.8;7.1;79.305;poor;100
1753191216.219;67;1008.8;7.1;79.305;poor;100
1753191218.226;66;1008.8;7.1;79.305;poor;100
1753191217.325;66;905.3;7.1;64.775;poor;100
1753191218.23;66;1025.4;7.1;64.775;poor;100
1753191217.328;66;905.3;7.1;64.775;poor;100
1753191218.233;66;1025.4;7.1;64.775;poor;100
1753191218.373;66;905.3;7.1;64.775;poor;100
1753191219.278;66;1025.4;7.1;64.775;poor;100
1753191219.325;66;1005.9;7.1;64.775;poor;100
1753191219.351;66;1005.9;7.1;64.775;poor;100
1753191220.371;65;1005.9;7.1;64.775;poor;100
1753191219.52;65;872.1;7.1;64.775;poor;100
1753191220.392;65;1007.8;7.1;64.775;poor;100
1753191219.537;65;872.1;7.1;64.775;poor;100
1753191220.409;65;1007.8;7.1;64.775;poor;100
1753191220.558;65;872.1;7.1;64.775;poor;100
1753191221.43;65;1007.8;7.1;64.775;poor;100
1753191221.482;65;1027.3;7.0;39.983;poor;100
1753191221.504;65;1027.3;7.0;39.983;poor;100
1753191222.523;64;1027.3;7.0;39.983;poor;100
1753191222.558;64;885.7;7.0;39.983;poor;100
1753191222.589;64;885.7;7.0;39.983;poor;100
1753191223.627;64;885.7;7.0;39.983;poor;100
1753191223.657;64;987.3;7.0;39.983;poor;100
1753191223.697;64;987.3;7.0;39.983;poor;100
1753191224.748;64;987.3;7.0;39.983;poor;100
1753191224.805;64;911.1;6.8;39.617;poor;100
1753191224.833;64;911.1;6.8;39.617;poor;100
1753191225.859;64;911.1;6.8;39.617;poor;100
1753191224.961;64;938.5;6.8;39.617;poor;100
1753191225.899;64;1002.9;6.8;39.617;poor;100
1753191224.981;64;938.5;6.8;39.617;poor;100
1753191225.919;64;1002.9;6.8;39.617;poor;100
1753191226.012;64;938.5;6.8;39.617;poor;100
1753191226.951;64;1002.9;6.8;39.617;poor;100
1753191226.985;64;954.1;6.8;39.617;poor;100
1753191227.023;64;954.1;6.8;39.617;poor;100
1753191228.035;64;954.1;6.8;39.617;poor;100
1753191228.086;64;855.5;6.9;38.226;poor;100
1753191228.123;64;855.5;6.9;38.226;poor;100
1753191229.149;64;855.5;6.9;38.226;poor;100
1753191229.189;64;890.6;6.9;38.226;poor;100
1753191229.231;64;890.6;6.9;38.226;poor;100
1753191230.265;65;890.6;6.9;38.226;poor;100
1753191229.446;65;860.4;6.9;38.226;poor;100
1753191230.306;65;785.2;6.9;38.226;poor;100
1753191229.494;65;860.4;6.9;38.226;poor;100
1753191230.355;65;785.2;6.9;38.226;poor;100
1753191230.513;67;860.4;6.9;38.226;poor;100
1753191231.373;67;785.2;6.9;38.226;poor;100
1753191230.576;67;816.4;6.8;43.112;poor;100
1753191231.392;67;913.1;6.8;43.112;poor;100
1753191230.6;67;816.4;6.8;43.112;poor;100
1753191231.416;67;913.1;6.8;43.112;poor;100
1753191231.624;67;816.4;6.8;43.112;poor;100
1753191232.441;67;913.1;6.8;43.112;poor;100
1753191232.651;67;816.4;6.8;43.112;poor;100
1753191233.467;67;913.1;6.8;43.112;poor;100
1753191233.522;67;816.4;6.8;43.112;poor;100
1753191233.575;67;816.4;6.8;43.112;poor;100
1753191234.612;67;816.4;6.8;43.112;poor;100
1753191234.661;67;929.7;6.8;48.285;poor;100
1753191234.733;67;929.7;6.8;48.285;poor;100
1753191235.772;67;929.7;6.8;48.285;poor;100
1753191235.806;67;1054.7;6.8;48.285;poor;100
1753191235.856;67;1054.7;6.8;48.285;poor;100
1753191236.878;67;1054.7;6.8;48.285;poor;100
1753191236.902;67;1038.1;6.8;48.285;poor;100
1753191236.951;67;1038.1;6.8;48.285;poor;100
1753191237.989;66;1038.1;6.8;48.285;poor;100
1753191238.04;66;1038.1;6.8;55.126;poor;100
1753191238.06;66;1038.1;6.8;55.126;poor;100
1753191239.091;65;1038.1;6.8;55.126;poor;100
1753191239.096;65;1076.2;6.8;55.126;poor;100
1753191239.098;65;1076.2;6.8;55.126;poor;100
1753191240.101;64;1076.2;6.8;55.126;poor;100
1753191240.11;64;1019.5;6.8;55.126;poor;100
1753191240.119;64;1019.5;6.8;55.126;poor;100
1753191241.126;64;1019.5;6.8;55.126;poor;100
1753191241.161;63;1019.5;6.8;55.126;poor;100
1753191239.359;63;908.2;6.7;57.986;poor;100
1753191240.197;63;978.5;6.7;57.986;poor;100
1753191241.176;63;965.8;6.7;57.986;poor;100
1753191239.37;63;908.2;6.7;57.986;poor;100
1753191240.208;63;978.5;6.7;57.986;poor;100
1753191241.187;63;965.8;6.7;57.986;poor;100
1753191240.39;63;908.2;6.7;57.986;poor;100
1753191241.227;63;978.5;6.7;57.986;poor;100
1753191242.206;63;965.8;6.7;57.986;poor;100
1753191242.22;63;861.3;6.7;57.986;poor;100
1753191242.239;63;861.3;6.7;57.986;poor;100
1753191244.257;64;861.3;6.7;57.986;poor;100
1753191243.306;64;960.0;6.7;58.625;poor;100
1753191244.266;64;1027.3;6.7;58.625;poor;100
1753191243.311;64;960.0;6.7;58.625;poor;100
1753191244.271;64;1027.3;6.7;58.625;poor;100
1753191244.346;63;960.0;6.7;58.625;poor;100
1753191245.306;63;1027.3;6.7;58.625;poor;100
1753191245.357;63;1002.9;6.7;58.625;poor;100
1753191245.386;63;1002.9;6.7;58.625;poor;100
1753191246.425;63;1002.9;6.7;58.625;poor;100
1753191246.455;63;943.4;6.7;58.625;poor;100
1753191246.466;63;943.4;6.7;58.625;poor;100
1753191247.49;63;943.4;6.7;58.625;poor;100
1753191247.54;63;1094.7;9.1;62.735;poor;100
1753191247.596;63;1094.7;9.1;62.735;poor;100
1753191248.621;63;1094.7;9.1;62.735;poor;100
1753191248.655;63;1026.4;9.1;62.735;poor;100
1753191248.713;63;1026.4;9.1;62.735;poor;100
1753191249.731;62;1026.4;9.1;62.735;poor;100
1753191249.761;62;925.8;9.1;62.735;poor;100
1753191249.8;62;925.8;9.1;62.735;poor;100
1753191250.825;62;925.8;9.1;62.735;poor;100
1753191250.889;62;988.3;10.4;63.212;fair;100
1753191250.908;62;988.3;10.4;63.212;fair;100
1753191251.941;62;988.3;10.4;63.212;fair;100
1753191251.967;62;947.3;10.4;63.212;fair;100
1753191252.011;62;947.3;10.4;63.212;fair;100
1753191253.032;63;947.3;10.4;63.212;fair;100
1753191252.216;63;845.7;10.4;63.212;fair;100
1753191253.061;63;842.8;10.4;63.212;fair;100
1753191252.273;63;845.7;10.4;63.212;fair;100
1753191253.119;63;842.8;10.4;63.212;fair;100
1753191254.317;64;845.7;10.4;63.212;fair;100
1753191255.163;64;842.8;10.4;63.212;fair;100
1753191254.261;64;948.2;10.0;66.6;poor;100
1753191255.209;64;925.8;10.0;66.6;poor;100
1753191254.291;64;948.2;10.0;66.6;poor;100
1753191255.24;64;925.8;10.0;66.6;poor;100
1753191255.322;64;948.2;10.0;66.6;poor;100
1753191256.27;64;925.8;10.0;66.6;poor;100
1753191256.315;64;838.9;10.0;66.6;poor;100
1753191256.363;64;838.9;10.0;66.6;poor;100
1753191257.38;64;838.9;10.0;66.6;poor;100
1753191257.432;64;1089.8;10.0;66.6;poor;100
1753191257.46;64;1089.8;10.0;66.6;poor;100
1753191258.489;64;1089.8;10.0;66.6;poor;100
1753191258.536;64;1089.8;10.0;71.166;poor;100
1753191258.572;64;1089.8;10.0;71.166;poor;100
1753191259.613;63;1089.8;10.0;71.166;poor;100
1753191259.654;63;908.2;10.0;71.166;poor;100
1753191259.704;63;908.2;10.0;71.166;poor;100
1753191260.736;63;908.2;10.0;71.166;poor;100
1753191260.79;63;909.2;10.0;71.166;poor;100
1753191260.828;63;909.2;10.0;71.166;poor;100
1753191261.832;63;909.2;10.0;71.166;poor;100
1753191261.837;63;1067.4;9.8;55.971;poor;100
1753191261.841;63;1067.4;9.8;55.971;poor;100
1753191262.856;63;1067.4;9.8;55.971;poor;100
1753191262.865;63;974.6;9.8;55.971;poor;100
1753191262.874;63;974.6;9.8;55.971;poor;100
1753191263.905;63;974.6;9.8;55.971;poor;100
1753191263.004;63;949.2;9.8;55.971;poor;100
1753191263.953;63;968.8;9.8;55.971;poor;100
1753191263.036;63;949.2;9.8;55.971;poor;100
1753191263.985;63;968.8;9.8;55.971;poor;100
1753191264.063;63;949.2;9.8;55.971;poor;100
1753191265.013;63;968.8;9.8;55.971;poor;100
1753191265.072;63;843.8;9.5;53.102;poor;100
1753191265.105;63;843.8;9.5;53.102;poor;100
1753191266.145;63;843.8;9.5;53.102;poor;100
1753191266.188;63;832.0;9.5;53.102;poor;100
1753191266.219;63;832.0;9.5;53.102;poor;100
1753191267.264;64;832.0;9.5;53.102;poor;100
1753191267.314;64;862.3;9.5;53.102;poor;100
1753191267.356;64;862.3;9.5;53.102;poor;100
1753191268.39;65;862.3;9.5;53.102;poor;100
1753191268.446;65;836.9;9.2;57.967;fair;100
1753191268.47;65;836.9;9.2;57.967;fair;100
1753191269.496;66;836.9;9.2;57.967;fair;100
1753191268.771;66;780.3;9.2;57.967;fair;100
1753191269.551;66;888.7;9.2;57.967;fair;100
1753191268.814;66;780.3;9.2;57.967;fair;100
1753191269.594;66;888.7;9.2;57.967;fair;100
1753191269.855;67;780.3;9.2;57.967;fair;100
1753191270.635;67;888.7;9.2;57.967;fair;100
1753191270.67;67;964.8;9.2;57.967;fair;100
1753191270.703;67;964.8;9.2;57.967;fair;100
1753191271.317;67;964.8;9.2;57.967;fair;100
1753191272.748;66;964.8;9.2;57.967;fair;100
1753191271.047;66;871.1;9.3;58.7;poor;100
1753191271.839;66;950.2;9.3;58.7;poor;100
1753191272.789;66;1031.2;9.3;58.7;poor;100
1753191271.081;66;871.1;9.3;58.7;poor;100
1753191271.873;66;950.2;9.3;58.7;poor;100
1753191272.823;66;1031.2;9.3;58.7;poor;100
1753191272.114;66;871.1;9.3;58.7;poor;100
1753191272.906;66;950.2;9.3;58.7;poor;100
1753191273.856;66;1031.2;9.3;58.7;poor;100
1753191273.153;65;871.1;9.3;58.7;poor;100
1753191273.945;65;950.2;9.3;58.7;poor;100
1753191274.895;65;1031.2;9.3;58.7;poor;100
1753191274.031;65;926.8;9.3;58.7;poor;100
1753191274.958;65;987.3;9.3;58.7;poor;100
1753191274.07;65;926.8;9.3;58.7;poor;100
1753191274.996;65;987.3;9.3;58.7;poor;100
1753191275.094;65;926.8;9.3;58.7;poor;100
1753191276.021;65;987.3;9.3;58.7;poor;100
1753191276.057;65;1002.0;9.4;57.829;poor;100
1753191276.08;65;1002.0;9.4;57.829;poor;100
1753191277.126;65;1002.0;9.4;57.829;poor;100
1753191277.154;65;947.3;9.4;57.829;poor;100
1753191277.176;65;947.3;9.4;57.829;poor;100
1753191278.212;64;947.3;9.4;57.829;poor;100
1753191278.271;64;960.0;9.4;57.829;poor;100
1753191278.322;64;960.0;9.4;57.829;poor;100
1753191279.361;64;960.0;9.4;57.829;poor;100
1753191278.405;64;992.2;9.6;50.808;poor;100
1753191279.397;64;949.2;9.6;50.808;poor;100
1753191278.441;64;992.2;9.6;50.808;poor;100
1753191279.433;64;949.2;9.6;50.808;poor;100
1753191279.487;64;992.2;9.6;50.808;poor;100
1753191280.479;64;949.2;9.6;50.808;poor;100
1753191280.516;64;919.9;9.6;50.808;poor;100
1753191280.581;64;919.9;9.6;50.808;poor;100
1753191281.608;64;919.9;9.6;50.808;poor;100
1753191281.643;64;1004.9;9.6;50.808;poor;100
1753191281.688;64;1004.9;9.6;50.808;poor;100
1753191282.731;64;1004.9;9.6;50.808;poor;100
1753191282.796;64;984.4;8.6;52.332;poor;100
1753191282.831;64;984.4;8.6;52.332;poor;100
1753191283.859;63;984.4;8.6;52.332;poor;100
1753191283.902;63;949.2;8.6;52.332;poor;100
1753191283.944;63;949.2;8.6;52.332;poor;100
1753191284.968;63;949.2;8.6;52.332;poor;100
1753191285.02;63;991.2;8.6;52.332;poor;100
1753191285.053;63;991.2;8.6;52.332;poor;100
1753191286.071;63;991.2;8.6;52.332;poor;100
1753191286.122;63;959.0;8.1;53.047;poor;100
1753191286.15;63;959.0;8.1;53.047;poor;100
1753191287.19;63;959.0;8.1;53.047;poor;100
1753191286.369;63;861.3;8.1;53.047;poor;100
1753191287.231;63;1004.9;8.1;53.047;poor;100
1753191286.386;63;861.3;8.1;53.047;poor;100
1753191287.248;63;1004.9;8.1;53.047;poor;100
1753191287.414;63;861.3;8.1;53.047;poor;100
1753191288.275;63;1004.9;8.1;53.047;poor;100
1753191288.315;63;1025.4;8.1;53.047;poor;100
1753191288.346;63;1025.4;8.1;53.047;poor;100
1753191289.371;63;1025.4;8.1;53.047;poor;100
1753191289.401;63;901.4;7.9;47.351;poor;100
1753191289.425;63;901.4;7.9;47.351;poor;100
1753191290.454;63;901.4;7.9;47.351;poor;100
1753191290.535;63;1006.8;7.9;47.351;poor;100
1753191290.571;63;1006.8;7.9;47.351;poor;100
1753191291.612;63;1006.8;7.9;47.351;poor;100
1753191291.665;63;1026.4;7.9;47.351;poor;100
1753191291.709;63;1026.4;7.9;47.351;poor;100
1753191292.722;63;1026.4;7.9;47.351;poor;100
1753191292.79;63;915.0;7.9;46.508;fair;100
1753191292.813;63;915.0;7.9;46.508;fair;100
1753191293.855;63;915.0;7.9;46.508;fair;100
1753191292.985;63;922.9;7.9;46.508;fair;100
1753191293.908;63;906.2;7.9;46.508;fair;100
