timestamp;heart_rate_bpm;rr_interval_ms;breathing_rate_rpm;breathing_amplitude;breathing_quality;battery_level
1755903993.852;98;653.8;10.0;21.556;fair;90
1755903993.864;98;645.3;10.0;21.556;fair;90
1755903993.87;98;645.3;10.0;21.556;fair;90
1755903994.869;97;645.3;10.0;21.556;fair;90
1755903994.886;97;599.1;9.3;25.246;poor;90
1755903994.896;97;599.1;9.3;25.246;poor;90
1755903995.913;96;599.1;9.3;25.246;poor;90
1755903995.919;96;597.2;9.3;25.246;poor;90
1755903995.923;96;597.2;9.3;25.246;poor;90
1755903997.439;95;597.2;9.3;25.246;poor;90
1755903998.229;95;682.5;9.3;25.246;poor;90
1755903998.237;95;682.5;9.3;25.246;poor;90
1755903999.251;94;682.5;9.3;25.246;poor;90
1755903998.039;94;611.6;9.3;36.211;poor;90
1755903998.642;94;620.4;9.3;36.211;poor;90
1755903999.263;94;671.6;9.3;36.211;poor;90
1755903998.048;94;611.6;9.3;36.211;poor;90
1755903998.651;94;620.4;9.3;36.211;poor;90
1755903999.271;94;671.6;9.3;36.211;poor;90
1755903999.547;94;611.6;9.3;36.211;poor;90
1755904000.15;94;620.4;9.3;36.211;poor;90
1755904000.771;94;671.6;9.3;36.211;poor;90
1755904001.356;94;626.9;9.3;36.211;poor;90
1755904001.584;94;626.9;9.3;36.211;poor;90
1755904002.628;92;626.9;9.3;36.211;poor;90
1755903999.87;92;727.1;9.1;41.194;poor;90
1755904000.81;92;655.9;9.1;41.194;poor;90
1755904001.534;92;621.8;9.1;41.194;poor;90
1755904002.129;92;648.7;9.1;41.194;poor;90
1755904002.778;92;614.4;9.1;41.194;poor;90
1755903999.939;92;727.1;9.1;41.194;poor;90
1755904000.88;92;655.9;9.1;41.194;poor;90
1755904001.604;92;621.8;9.1;41.194;poor;90
1755904002.199;92;648.7;9.1;41.194;poor;90
1755904002.848;92;614.4;9.1;41.194;poor;90
1755904000.959;91;727.1;9.1;41.194;poor;90
1755904001.899;91;655.9;9.1;41.194;poor;90
1755904002.623;91;621.8;9.1;41.194;poor;90
1755904003.218;91;648.7;9.1;41.194;poor;90
1755904003.867;91;614.4;9.1;41.194;poor;90
1755904003.896;91;636.6;9.1;41.194;poor;90
1755904004.073;91;636.6;9.1;41.194;poor;90
1755904005.097;91;636.6;9.1;41.194;poor;90
1755904005.125;91;707.3;9.1;41.194;poor;90
1755904005.171;91;707.3;9.1;41.194;poor;90
1755904006.24;91;707.3;9.1;41.194;poor;90
1755904006.3;91;651.0;8.9;43.122;poor;90
1755904006.324;91;651.0;8.9;43.122;poor;90
1755904007.387;91;651.0;8.9;43.122;poor;90
1755904007.483;91;668.9;8.9;43.122;poor;90
1755904007.583;91;668.9;8.9;43.122;poor;90
1755904008.606;92;668.9;8.9;43.122;poor;90
1755904008.199;92;596.5;8.9;43.122;poor;90
1755904008.795;92;652.2;8.9;43.122;poor;90
1755904008.288;92;596.5;8.9;43.122;poor;90
1755904008.885;92;652.2;8.9;43.122;poor;90
1755904009.356;92;596.5;8.9;43.122;poor;90
1755904009.952;92;652.2;8.9;43.122;poor;90
1755904010.058;92;672.4;8.8;42.374;poor;90
1755904010.156;92;672.4;8.8;42.374;poor;90
1755904011.194;92;672.4;8.8;42.374;poor;90
1755904011.226;92;581.0;8.8;42.374;poor;90
1755904011.275;92;581.0;8.8;42.374;poor;90
1755904012.499;92;581.0;8.8;42.374;poor;90
1755904012.679;92;598.5;8.8;42.374;poor;90
1755904012.766;92;598.5;8.8;42.374;poor;90
1755904014.02;91;598.5;8.8;42.374;poor;90
1755904012.74;91;665.9;8.6;36.833;poor;90
1755904013.412;91;659.3;8.6;36.833;poor;90
1755904014.071;91;629.5;8.6;36.833;poor;90
1755904012.803;91;665.9;8.6;36.833;poor;90
1755904013.475;91;659.3;8.6;36.833;poor;90
1755904014.135;91;629.5;8.6;36.833;poor;90
1755904013.834;91;665.9;8.6;36.833;poor;90
1755904014.506;91;659.3;8.6;36.833;poor;90
1755904015.166;91;629.5;8.6;36.833;poor;90
1755904015.31;91;657.7;8.6;36.833;poor;90
1755904015.348;91;657.7;8.6;36.833;poor;90
1755904016.471;89;657.7;8.6;36.833;poor;90
1755904016.5;89;649.0;8.6;36.833;poor;90
1755904016.567;89;649.0;8.6;36.833;poor;90
1755904017.8;87;649.0;8.6;36.833;poor;90
1755904017.136;87;721.7;8.5;33.985;poor;90
1755904017.858;87;693.3;8.5;33.985;poor;90
1755904017.287;87;721.7;8.5;33.985;poor;90
1755904018.008;87;693.3;8.5;33.985;poor;90
1755904018.314;86;721.7;8.5;33.985;poor;90
1755904019.036;86;693.3;8.5;33.985;poor;90
1755904019.099;86;628.3;8.5;33.985;poor;90
1755904019.272;86;628.3;8.5;33.985;poor;90
1755904020.306;84;628.3;8.5;33.985;poor;90
1755904020.328;84;666.5;8.5;33.985;poor;90
1755904020.431;84;666.5;8.5;33.985;poor;90
1755904020.619;84;666.5;8.5;33.985;poor;90
1755904021.512;82;666.5;8.5;33.985;poor;90
1755904020.861;82;723.3;7.9;22.232;poor;90
1755904021.584;82;700.3;7.9;22.232;poor;90
1755904020.925;82;723.3;7.9;22.232;poor;90
1755904021.648;82;700.3;7.9;22.232;poor;90
1755904022.159;81;723.3;7.9;22.232;poor;90
1755904022.882;81;700.3;7.9;22.232;poor;90
1755904022.957;81;703.4;7.9;22.232;poor;90
1755904023.022;81;703.4;7.9;22.232;poor;90
1755904024.228;80;703.4;7.9;22.232;poor;90
1755904024.272;80;732.9;7.9;22.232;poor;90
1755904024.296;80;732.9;7.9;22.232;poor;90
1755904025.546;79;732.9;7.9;22.232;poor;90
1755904025.699;79;823.6;7.9;37.418;poor;90
1755904026.455;79;823.6;7.9;37.418;poor;90
1755904028.016;78;823.6;7.9;37.418;poor;90
1755904025.959;78;773.8;7.9;37.418;poor;90
1755904026.711;78;784.6;7.9;37.418;poor;90
1755904027.504;78;776.4;7.9;37.418;poor;90
1755904028.28;78;714.2;7.9;37.418;poor;90
1755904025.994;78;773.8;7.9;37.418;poor;90
1755904026.746;78;784.6;7.9;37.418;poor;90
1755904027.539;78;776.4;7.9;37.418;poor;90
1755904028.315;78;714.2;7.9;37.418;poor;90
1755904027.124;78;773.8;7.9;37.418;poor;90
1755904027.877;78;784.6;7.9;37.418;poor;90
1755904028.669;78;776.4;7.9;37.418;poor;90
1755904029.446;78;714.2;7.9;37.418;poor;90
1755904029.524;78;812.5;8.1;50.959;poor;90
1755904029.542;78;812.5;8.1;50.959;poor;90
1755904030.672;80;812.5;8.1;50.959;poor;90
1755904029.933;80;772.6;8.1;50.959;poor;90
1755904030.706;80;750.0;8.1;50.959;poor;90
1755904029.983;80;772.6;8.1;50.959;poor;90
1755904030.756;80;750.0;8.1;50.959;poor;90
1755904031.228;80;772.6;8.1;50.959;poor;90
1755904032.0;80;750.0;8.1;50.959;poor;90
1755904032.025;80;686.3;8.1;50.959;poor;90
1755904032.042;80;686.3;8.1;50.959;poor;90
1755904033.133;81;686.3;8.1;50.959;poor;90
1755904033.264;81;801.1;8.2;54.489;fair;90
1755904033.292;81;801.1;8.2;54.489;fair;90
1755904034.363;82;801.1;8.2;54.489;fair;90
1755904034.533;82;799.0;8.2;54.489;fair;90
1755904034.619;82;799.0;8.2;54.489;fair;90
1755904035.637;82;799.0;8.2;54.489;fair;90
1755904034.986;82;712.3;8.2;54.489;fair;90
1755904035.698;82;695.3;8.2;54.489;fair;90
1755904035.316;82;712.3;8.2;54.489;fair;90
1755904036.028;82;695.3;8.2;54.489;fair;90
1755904036.423;82;712.3;8.2;54.489;fair;90
1755904037.135;82;695.3;8.2;54.489;fair;90
1755904037.157;82;719.9;8.2;54.149;poor;90
1755904037.214;82;719.9;8.2;54.149;poor;90
1755904038.43;82;719.9;8.2;54.149;poor;90
1755904038.442;82;753.3;8.2;54.149;poor;90
1755904038.456;82;753.3;8.2;54.149;poor;90
1755904039.591;82;753.3;8.2;54.149;poor;90
1755904038.954;82;759.4;8.2;54.149;poor;90
1755904039.713;82;746.7;8.2;54.149;poor;90
1755904039.097;82;759.4;8.2;54.149;poor;90
1755904039.857;82;746.7;8.2;54.149;poor;90
1755904040.214;82;759.4;8.2;54.149;poor;90
1755904040.974;82;746.7;8.2;54.149;poor;90
1755904041.103;82;767.9;8.1;52.955;poor;90
1755904041.121;82;767.9;8.1;52.955;poor;90
1755904043.946;82;767.9;8.1;52.955;poor;90
1755904044.57;82;720.0;8.1;52.955;poor;90
1755904044.747;82;720.0;8.1;52.955;poor;90
1755904045.791;82;720.0;8.1;52.955;poor;90
1755904041.44;82;734.4;8.4;31.189;fair;90
1755904042.005;82;768.2;8.4;31.189;fair;90
1755904042.933;82;728.3;8.4;31.189;fair;90
1755904043.667;82;726.3;8.4;31.189;fair;90
1755904044.453;82;696.6;8.4;31.189;fair;90
1755904045.08;82;766.2;8.4;31.189;fair;90
1755904045.846;82;748.2;8.4;31.189;fair;90
1755904041.496;82;734.4;8.4;31.189;fair;90
1755904042.062;82;768.2;8.4;31.189;fair;90
1755904042.989;82;728.3;8.4;31.189;fair;90
1755904043.724;82;726.3;8.4;31.189;fair;90
1755904044.509;82;696.6;8.4;31.189;fair;90
1755904045.136;82;766.2;8.4;31.189;fair;90
1755904045.903;82;748.2;8.4;31.189;fair;90
1755904042.527;82;734.4;8.4;31.189;fair;90
1755904043.092;82;768.2;8.4;31.189;fair;90
1755904044.02;82;728.3;8.4;31.189;fair;90
1755904044.754;82;726.3;8.4;31.189;fair;90
1755904045.54;82;696.6;8.4;31.189;fair;90
1755904046.167;82;766.2;8.4;31.189;fair;90
1755904046.933;82;748.2;8.4;31.189;fair;90
1755904046.988;82;720.1;8.4;31.189;fair;90
1755904047.086;82;720.1;8.4;31.189;fair;90
1755904048.111;82;720.1;8.4;31.189;fair;90
1755904048.14;82;637.5;8.4;31.189;fair;90
1755904048.177;82;637.5;8.4;31.189;fair;90
1755904049.22;82;637.5;8.4;31.189;fair;90
1755904049.314;82;704.2;8.8;27.303;poor;90
1755904049.358;82;704.2;8.8;27.303;poor;90
1755904050.422;82;704.2;8.8;27.303;poor;90
1755904050.459;82;773.1;8.8;27.303;poor;90
1755904050.504;82;773.1;8.8;27.303;poor;90
1755904050.667;82;773.1;8.8;27.303;poor;90
1755904051.581;82;773.1;8.8;27.303;poor;90
1755904051.214;82;693.1;8.8;27.303;poor;90
1755904051.908;82;680.1;8.8;27.303;poor;90
1755904051.321;82;693.1;8.8;27.303;poor;90
1755904052.014;82;680.1;8.8;27.303;poor;90
1755904052.378;82;693.1;8.8;27.303;poor;90
1755904053.071;82;680.1;8.8;27.303;poor;90
1755904053.124;82;784.0;8.8;23.58;poor;90
1755904053.151;82;784.0;8.8;23.58;poor;90
1755904055.193;82;784.0;8.8;23.58;poor;90
1755904062.171;82;768.3;8.8;23.58;poor;90
1755904062.335;82;768.3;8.8;23.58;poor;90
1755904063.343;89;768.3;8.8;23.58;poor;90
1755904050.13;89;696.1;8.5;25.805;poor;90
1755904050.809;89;697.1;8.5;25.805;poor;90
1755904050.903;89;732.5;8.5;25.805;poor;90
1755904052.093;89;704.0;8.5;25.805;poor;90
1755904052.777;89;705.3;8.5;25.805;poor;90
1755904052.632;89;766.0;8.5;25.805;poor;90
1755904053.772;89;737.3;8.5;25.805;poor;90
1755904054.39;89;747.2;8.5;25.805;poor;90
1755904054.377;89;816.3;8.5;25.805;poor;90
1755904055.592;89;776.4;8.5;25.805;poor;90
1755904056.972;89;709.5;8.5;25.805;poor;90
1755904057.802;89;694.4;8.5;25.805;poor;90
1755904057.694;89;809.0;8.5;25.805;poor;90
1755904058.652;89;784.1;8.5;25.805;poor;90
1755904059.517;89;767.9;8.5;25.805;poor;90
1755904060.624;89;683.1;8.5;25.805;poor;90
1755904061.096;89;753.6;8.5;25.805;poor;90
1755904062.036;89;660.3;8.5;25.805;poor;90
1755904062.649;89;707.7;8.5;25.805;poor;90
1755904063.357;89;617.5;8.5;25.805;poor;90
1755904050.148;89;696.1;8.5;25.805;poor;90
1755904050.827;89;697.1;8.5;25.805;poor;90
1755904050.921;89;732.5;8.5;25.805;poor;90
1755904052.111;89;704.0;8.5;25.805;poor;90
1755904052.795;89;705.3;8.5;25.805;poor;90
1755904052.65;89;766.0;8.5;25.805;poor;90
1755904053.79;89;737.3;8.5;25.805;poor;90
1755904054.408;89;747.2;8.5;25.805;poor;90
1755904054.395;89;816.3;8.5;25.805;poor;90
1755904055.61;89;776.4;8.5;25.805;poor;90
1755904056.99;89;709.5;8.5;25.805;poor;90
1755904057.82;89;694.4;8.5;25.805;poor;90
1755904057.712;89;809.0;8.5;25.805;poor;90
1755904058.67;89;784.1;8.5;25.805;poor;90
1755904059.535;89;767.9;8.5;25.805;poor;90
1755904060.642;89;683.1;8.5;25.805;poor;90
1755904061.114;89;753.6;8.5;25.805;poor;90
1755904062.054;89;660.3;8.5;25.805;poor;90
1755904062.667;89;707.7;8.5;25.805;poor;90
1755904063.375;89;617.5;8.5;25.805;poor;90
1755904051.168;91;696.1;8.5;25.805;poor;90
1755904051.847;91;697.1;8.5;25.805;poor;90
1755904051.942;91;732.5;8.5;25.805;poor;90
1755904053.131;91;704.0;8.5;25.805;poor;90
1755904053.815;91;705.3;8.5;25.805;poor;90
1755904053.67;91;766.0;8.5;25.805;poor;90
1755904054.81;91;737.3;8.5;25.805;poor;90
1755904055.428;91;747.2;8.5;25.805;poor;90
1755904055.415;91;816.3;8.5;25.805;poor;90
1755904056.63;91;776.4;8.5;25.805;poor;90
1755904058.01;91;709.5;8.5;25.805;poor;90
1755904058.84;91;694.4;8.5;25.805;poor;90
1755904058.732;91;809.0;8.5;25.805;poor;90
1755904059.69;91;784.1;8.5;25.805;poor;90
1755904060.555;91;767.9;8.5;25.805;poor;90
1755904061.662;91;683.1;8.5;25.805;poor;90
1755904062.134;91;753.6;8.5;25.805;poor;90
1755904063.074;91;660.3;8.5;25.805;poor;90
1755904063.687;91;707.7;8.5;25.805;poor;90
1755904064.395;91;617.5;8.5;25.805;poor;90
1755904064.405;91;640.3;8.5;25.805;poor;90
1755904064.414;91;640.3;8.5;25.805;poor;90
