timestamp;heart_rate_bpm;rr_interval_ms;breathing_rate_rpm;breathing_amplitude;breathing_quality;battery_level
1753190097.614;76;778.3;18.9;72.66;fair;100
1753190097.88;76;734.4;18.9;72.66;fair;100
1753190098.614;76;778.3;18.9;72.66;fair;100
1753190097.819;76;830.1;18.9;53.514;fair;100
1753190098.649;76;847.7;18.9;53.514;fair;100
1753190097.832;76;830.1;18.9;53.514;fair;100
1753190098.662;76;847.7;18.9;53.514;fair;100
1753190098.855;76;830.1;18.9;53.514;fair;100
1753190099.685;76;847.7;18.9;53.514;fair;100
1753190099.732;76;762.7;18.9;53.514;fair;100
1753190099.755;76;762.7;18.9;53.514;fair;100
1753190100.785;76;762.7;18.9;53.514;fair;100
1753190100.829;76;715.8;18.9;53.514;fair;100
1753190100.865;76;715.8;18.9;53.514;fair;100
1753190101.582;76;715.8;18.9;53.514;fair;100
1753190101.89;76;715.8;18.9;53.514;fair;100
1753190101.926;76;779.3;13.3;55.073;excellent;100
1753190101.966;76;779.3;13.3;55.073;excellent;100
1753190102.998;77;779.3;13.3;55.073;excellent;100
1753190102.202;77;819.3;13.3;55.073;excellent;100
1753190103.021;77;740.2;13.3;55.073;excellent;100
1753190102.225;77;819.3;13.3;55.073;excellent;100
1753190103.044;77;740.2;13.3;55.073;excellent;100
1753190103.248;77;819.3;13.3;55.073;excellent;100
1753190104.067;77;740.2;13.3;55.073;excellent;100
1753190104.103;77;793.0;13.3;55.073;excellent;100
1753190104.155;77;793.0;13.3;55.073;excellent;100
1753190105.177;77;793.0;13.3;55.073;excellent;100
1753190105.202;77;824.2;14.0;55.827;fair;100
1753190105.239;77;824.2;14.0;55.827;fair;100
1753190106.248;77;824.2;14.0;55.827;fair;100
1753190105.532;77;749.0;14.0;55.827;fair;100
1753190106.281;77;752.9;14.0;55.827;fair;100
1753190105.556;77;749.0;14.0;55.827;fair;100
1753190106.305;77;752.9;14.0;55.827;fair;100
1753190106.575;77;749.0;14.0;55.827;fair;100
1753190107.324;77;752.9;14.0;55.827;fair;100
1753190107.362;77;722.7;14.0;55.827;fair;100
1753190107.395;77;722.7;14.0;55.827;fair;100
1753190108.413;77;722.7;14.0;55.827;fair;100
1753190108.435;77;742.2;14.1;61.79;excellent;100
1753190108.443;77;742.2;14.1;61.79;excellent;100
1753190110.491;78;742.2;14.1;61.79;excellent;100
1753190109.045;78;749.0;14.1;61.79;excellent;100
1753190109.775;78;768.5;14.1;61.79;excellent;100
1753190110.543;78;717.8;14.1;61.79;excellent;100
1753190109.074;78;749.0;14.1;61.79;excellent;100
1753190109.803;78;768.5;14.1;61.79;excellent;100
1753190110.572;78;717.8;14.1;61.79;excellent;100
1753190110.113;78;749.0;14.1;61.79;excellent;100
1753190110.842;78;768.5;14.1;61.79;excellent;100
1753190111.611;78;717.8;14.1;61.79;excellent;100
1753190111.664;78;740.2;16.7;64.882;excellent;100
1753190111.698;78;740.2;16.7;64.882;excellent;100
1753190112.747;79;740.2;16.7;64.882;excellent;100
1753190112.795;79;766.6;16.7;64.882;excellent;100
1753190112.805;79;766.6;16.7;64.882;excellent;100
1753190113.848;79;766.6;16.7;64.882;excellent;100
1753190113.893;79;793.0;16.7;64.882;excellent;100
1753190113.923;79;793.0;16.7;64.882;excellent;100
1753190114.945;78;793.0;16.7;64.882;excellent;100
1753190113.415;78;780.3;14.4;74.142;good;100
1753190114.074;78;901.4;14.4;74.142;good;100
1753190114.975;78;935.5;14.4;74.142;good;100
1753190113.432;78;780.3;14.4;74.142;good;100
1753190114.091;78;901.4;14.4;74.142;good;100
1753190114.992;78;935.5;14.4;74.142;good;100
1753190115.463;75;780.3;14.4;74.142;good;100
1753190116.122;75;901.4;14.4;74.142;good;100
1753190117.023;75;935.5;14.4;74.142;good;100
1753190116.178;75;884.8;14.4;74.142;good;100
1753190117.063;75;755.9;14.4;74.142;good;100
1753190116.229;75;884.8;14.4;74.142;good;100
1753190117.114;75;755.9;14.4;74.142;good;100
1753190117.224;75;884.8;14.4;74.142;good;100
1753190118.109;75;755.9;14.4;74.142;good;100
1753190117.313;75;803.7;16.3;66.94;good;100
1753190118.117;75;863.3;16.3;66.94;good;100
1753190117.318;75;803.7;16.3;66.94;good;100
1753190118.122;75;863.3;16.3;66.94;good;100
1753190118.35;75;803.7;16.3;66.94;good;100
1753190119.154;75;863.3;16.3;66.94;good;100
1753190119.186;75;851.6;16.3;66.94;good;100
1753190119.214;75;851.6;16.3;66.94;good;100
1753190120.259;75;851.6;16.3;66.94;good;100
1753190120.31;75;771.5;16.3;66.94;good;100
1753190120.336;75;771.5;16.3;66.94;good;100
1753190121.365;75;771.5;16.3;66.94;good;100
1753190121.417;75;784.2;17.6;64.685;fair;100
1753190121.452;75;784.2;17.6;64.685;fair;100
